E sigma
841553 5.7744
841571 6.2944
841588 6.8402
841604 7.4156
841627 8.2344
841666 9.7565
841697 10.981
841716 11.664
841735 12.282
841754 12.812
841767 13.109
841784 13.438
841801 13.672
841818 13.812
841836 13.862
841855 13.812
841875 13.655
841895 13.397
841915 13.048
841934 12.627
841953 12.143
841982 11.331
842050 9.3199
842078 8.5453
842103 7.8952
842128 7.3001
842153 6.7609
842178 6.2757
842203 5.8407
842224 5.5132
842245 5.2147
842266 4.9425
842287 4.694
842308 4.467
842329 4.2592
842360 3.9794
842392 3.7329
842423 3.5147
842455 3.321
842486 3.1481
842517 2.9932
842550 2.8485
842585 2.7086
842621 2.5834
842656 2.471
842703 2.338
842742 2.2402
842788 2.1364
842835 2.0441
842881 1.9616
842943 1.8647
843005 1.7795
843068 1.7041
843130 1.6374
843193 1.5782
843287 1.501
843382 1.4351
843476 1.3784
843570 1.329
843664 1.2857
843790 1.2358
843915 1.1932
844041 1.1562
844229 1.1093
844381 1.0775
844610 1.0372
844841 1.0036
845076 0.97518
845338 0.94868
845652 0.9221
846123 0.88952
846921 0.84157
847164 0.82421
847349 0.80722
847470 0.79259
847565 0.77788
847633 0.76454
847697 0.74906
847756 0.73093
847802 0.71333
847852 0.68981
847901 0.66066
847949 0.63046
847962 0.6249
847972 0.62292
847980 0.62389
847987 0.6281
847993 0.6342
847999 0.64368
848003 0.65363
848008 0.66878
848013 0.68867
848018 0.71423
848021 0.73493
848024 0.75892
848028 0.78653
848031 0.8181
848034 0.85391
848038 0.89429
848041 0.93947
848044 0.98971
848048 1.0451
848051 1.1059
848054 1.1719
848058 1.2655
848063 1.3675
848067 1.4771
848073 1.6391
848091 2.1528
848097 2.3219
848102 2.4344
848106 2.5345
848109 2.5932
848114 2.6731
848119 2.7293
848123 2.7648
848128 2.7841
848131 2.7882
848136 2.7762
848141 2.746
848146 2.6998
848153 2.6179
848159 2.5191
848173 2.2971
848182 2.13
848192 1.9759
848199 1.8834
848206 1.7999
848212 1.7254
848219 1.6585
848226 1.5988
848232 1.5462
848243 1.479
848251 1.4312
848260 1.39
848271 1.3433
848283 1.3041
848297 1.264
848313 1.2249
848330 1.1928
848354 1.154
848379 1.1233
848404 1.0986
848434 1.0743
848474 1.0486
848528 1.0228
848592 1.0003
848656 0.9835
848736 0.96747
848871 0.9489
849003 0.93654
849210 0.92397
849433 0.91568
849830 0.90834
850293 0.90612
851186 0.90854
851555 0.90591
851745 0.89989
851846 0.89362
851946 0.88322
852025 0.8698
852086 0.85388
852134 0.83549
852160 0.82169
852186 0.80481
852210 0.78388
852231 0.76025
852250 0.73519
852272 0.7027
852280 0.69501
852285 0.69321
852291 0.69567
852294 0.70137
852298 0.71134
852302 0.72598
852306 0.74489
852309 0.76974
852312 0.79002
852314 0.81354
852317 0.84055
852319 0.87125
852322 0.91118
852325 0.96255
852328 1.0209
852331 1.0864
852334 1.1486
852337 1.2344
852340 1.3279
852343 1.412
852347 1.5473
852353 1.7596
852364 2.115
852369 2.292
852373 2.394
852377 2.5013
852381 2.5841
852384 2.6395
852388 2.6931
852391 2.7204
852394 2.7345
852396 2.7368
852400 2.7247
852405 2.6921
852409 2.6414
852413 2.5755
852417 2.4956
852425 2.3274
852439 2.0284
852444 1.9209
852450 1.8224
852455 1.7342
852460 1.6565
852465 1.5891
852471 1.5312
852476 1.4817
852482 1.4344
852489 1.3906
852495 1.3548
852506 1.3122
852515 1.2803
852530 1.2436
852544 1.2158
852564 1.1875
852583 1.1659
852610 1.1427
852639 1.1244
852680 1.1056
852733 1.089
852796 1.0759
852907 1.0626
853028 1.0557
853209 1.0528
853511 1.0576
853826 1.069
854351 1.096
854876 1.1304
855348 1.1672
855820 1.2106
856227 1.2562
856482 1.292
856681 1.328
856807 1.3573
856922 1.3922
857001 1.4233
857080 1.4637
857136 1.5013
857192 1.5497
857230 1.5908
857271 1.6472
857299 1.6936
857326 1.7494
857350 1.8084
857371 1.869
857392 1.9406
857413 2.0261
857429 2.1015
857445 2.1887
857461 2.2902
857476 2.4089
857487 2.4993
857497 2.6004
857508 2.7134
857519 2.8467
857530 2.9972
857541 3.167
857552 3.3586
857563 3.5741
857572 3.7675
857582 4.0179
857593 4.2934
857603 4.5932
857617 5.0232
857652 6.1606
857665 6.5504
857674 6.7772
857682 6.962
857690 7.1019
857698 7.1987
857706 7.249
857710 7.2561
857718 7.2382
857725 7.1814
857732 7.0879
857740 6.9608
857749 6.7462
857758 6.5197
857767 6.269
857806 5.0504
857819 4.672
857832 4.3143
857842 4.0971
857850 3.8971
857860 3.7138
857869 3.5464
857878 3.394
857891 3.191
857905 3.0151
857918 2.8627
857932 2.7304
857945 2.6152
857959 2.5146
857972 2.4265
857990 2.3253
858008 2.2395
858026 2.1664
858044 2.1051
858070 2.03
858095 1.9685
858121 1.9176
858155 1.8628
858189 1.82
858239 1.7718
858288 1.7364
858335 1.7115
858396 1.688
858486 1.6656
858591 1.6523
858725 1.6476
858916 1.6546
859107 1.6712
859387 1.7059
859693 1.7524
860151 1.8342
860609 1.9275
861068 2.0312
861536 2.1479
862127 2.3106
862743 2.499
863359 2.7055
864887 3.257
865346 3.4057
865651 3.4877
865957 3.548
866186 3.5743
866390 3.5816
866807 3.5634
866921 3.576
866978 3.5979
867035 3.6407
867079 3.6963
867112 3.7572
867145 3.8409
867178 3.9545
867200 4.0512
867221 4.165
867242 4.2969
867263 4.4514
867284 4.6298
867305 4.8317
867336 5.1721
867395 5.8414
867419 6.0872
867435 6.2233
867456 6.3551
867475 6.4302
867494 6.4613
867514 6.449
867534 6.396
867554 6.3105
867574 6.2014
867614 5.9442
867675 5.5382
867716 5.2869
867757 5.0643
867799 4.8696
867852 4.653
867902 4.483
867951 4.3352
868017 4.1645
868083 4.0163
868185 3.8177
868287 3.644
868415 3.4481
868594 3.1967
868841 2.8762
869088 2.5745
869336 2.2913
869500 2.1132
869665 1.9449
869820 1.7967
869974 1.6582
870124 1.5342
870273 1.4199
870428 1.3118
870544 1.2375
870647 1.1764
870775 1.1066
870917 1.0374
871033 0.98663
871149 0.94092
871265 0.90006
871381 0.86383
871496 0.83199
871612 0.8043
871728 0.78055
871844 0.76051
871999 0.73923
872140 0.72484
872269 0.71563
872384 0.71037
872538 0.70775
872670 0.70934
872803 0.71472
872915 0.72266
873027 0.73475
873118 0.74933
873187 0.76485
873236 0.78
873276 0.796
873316 0.81712
873340 0.83353
873364 0.85377
873388 0.87926
873407 0.90308
873421 0.92577
873438 0.95756
873450 0.98635
873463 1.0206
873475 1.0618
873484 1.0974
873494 1.1426
873502 1.182
873509 1.2271
873516 1.2789
873524 1.3377
873531 1.4052
873538 1.4835
873543 1.5428
873548 1.6085
873553 1.6814
873558 1.7622
873562 1.8518
873567 1.9509
873572 2.0605
873577 2.1813
873582 2.3139
873587 2.4589
873592 2.6165
873596 2.7867
873603 3.0455
873610 3.3255
873620 3.7749
873634 4.4036
873641 4.7008
873648 4.9667
873654 5.1659
873660 5.3045
873665 5.4045
873671 5.4625
873675 5.4773
873680 5.4624
873685 5.4049
873690 5.3064
873696 5.171
873701 5.0096
873706 4.8237
873714 4.5475
873736 3.6021
873744 3.2888
873749 3.0695
873755 2.8661
873760 2.7094
873765 2.5645
873770 2.4313
873775 2.3094
873780 2.1982
873785 2.0971
873789 2.0053
873794 1.922
873802 1.8115
873809 1.7162
873816 1.6337
873824 1.5622
873831 1.4999
873839 1.4421
873847 1.3903
873855 1.3452
873866 1.2937
873876 1.2501
873891 1.2005
873906 1.1602
873920 1.1271
873935 1.0996
873955 1.0699
873976 1.0443
873998 1.0241
874030 1.0011
874056 0.98692
874104 0.96935
874153 0.95875
874224 0.95115
874280 0.94969
874389 0.95377
874545 0.96899
874664 0.98499
874904 1.0235
875177 1.0738
875587 1.1566
876271 1.305
878458 1.7994
879422 2.006
880126 2.1463
880756 2.2609
881330 2.3533
881877 2.426
882287 2.4666
882697 2.4899
882970 2.4939
883158 2.4933
883315 2.4976
883415 2.511
883474 2.5281
883533 2.5579
883578 2.5936
883622 2.647
883652 2.6967
883681 2.7621
883703 2.8244
883726 2.9011
883748 2.9958
883770 3.1129
883785 3.206
883799 3.3134
883814 3.437
883829 3.5793
883844 3.7426
883858 3.9297
883872 4.1204
883885 4.3341
883898 4.572
883912 4.8348
883925 5.1224
883938 5.4335
883958 5.9377
884006 7.2076
884021 7.5868
884036 7.9236
884046 8.117
884059 8.3132
884071 8.4612
884084 8.5586
884098 8.6079
884102 8.6103
884113 8.5943
884127 8.5231
884142 8.4037
884163 8.1568
884185 7.8582
884249 6.9233
884275 6.5755
884300 6.2618
884326 5.9832
884352 5.7377
884378 5.5222
884404 5.3331
884439 5.1162
884474 4.9328
884508 4.7768
884543 4.6434
884595 4.4771
884651 4.3324
884716 4.1998
884781 4.0942
884865 3.9872
884958 3.8965
885051 3.8269
885173 3.759
885294 3.709
885501 3.651
885709 3.6152
886012 3.5871
886492 3.5742
887335 3.5909
888660 3.6471
888832 3.665
888916 3.6873
888967 3.7172
889001 3.7593
889023 3.8087
889038 3.8667
889048 3.9242
889056 3.9886
889066 4.0921
889073 4.1827
889079 4.2946
889086 4.4383
889093 4.612
889100 4.8169
889107 5.052
889116 5.4041
889134 6.1489
889141 6.4013
889148 6.6062
889153 6.7082
889158 6.7831
889164 6.8159
889169 6.8009
889174 6.7429
889179 6.6453
889184 6.5127
889192 6.2619
889204 5.8111
889217 5.2732
889224 5.0295
889231 4.8125
889238 4.6248
889245 4.4667
889253 4.3171
889260 4.215
889266 4.1327
889277 4.0385
889287 3.9684
889303 3.8973
889319 3.8509
889342 3.8078
889365 3.7801
889420 3.7432
889504 3.719
889684 3.7037
889850 3.7014
891097 3.7222
891220 3.738
891278 3.7623
891311 3.7955
891333 3.8393
891348 3.8924
891361 3.963
891369 4.0313
891377 4.1236
891385 4.2342
891393 4.3761
891400 4.5453
891406 4.73
891413 4.9438
891420 5.1841
891428 5.5348
891442 6.074
891448 6.3188
891455 6.5168
891461 6.6651
891467 6.7604
891472 6.796
891474 6.7969
891479 6.7697
891484 6.7081
891489 6.6193
891495 6.4389
891500 6.2935
891509 5.9723
891522 5.4638
891531 5.1485
891537 4.9376
891544 4.7528
891551 4.5946
891556 4.4853
891562 4.3765
891572 4.2478
891578 4.1811
891588 4.1007
891598 4.0413
891612 3.9784
891628 3.9323
891650 3.89
891686 3.8489
891750 3.8103
891841 3.7858
892023 3.7669
892658 3.7534
894829 3.7291
896740 3.6798
898650 3.605
900561 3.5063
902153 3.4032
903427 3.3007
904382 3.2043
905146 3.1072
905910 2.9862
906274 2.9292
906458 2.9115
906522 2.91
906624 2.9164
906726 2.9396
906808 2.9785
906871 3.0257
906923 3.0828
906971 3.1529
907019 3.2457
907051 3.3236
907082 3.4171
907114 3.5291
907146 3.6633
907178 3.8235
907202 3.9634
907226 4.1224
907250 4.3025
907273 4.5056
907295 4.7095
907316 4.9344
907338 5.1808
907370 5.5897
907402 6.0405
907460 6.9182
907506 7.5953
907536 8
907559 8.2617
907578 8.4508
907602 8.631
907626 8.7511
907650 8.8105
907662 8.8184
907688 8.7886
907714 8.702
907741 8.5697
907767 8.4027
907820 8.0067
907904 7.3279
907968 6.8545
908015 6.5374
908063 6.2547
908111 6.0043
908159 5.7833
908222 5.5284
908286 5.3119
908350 5.127
908413 4.9681
908509 4.7685
908604 4.6052
908697 4.4738
908818 4.3317
908944 4.2103
909077 4.1057
909278 3.9781
909413 3.9081
909668 3.8005
909923 3.7154
910178 3.6458
910623 3.5491
911133 3.4633
911706 3.3862
912661 3.2842
913935 3.1763
915687 3.0546
918234 2.9047
920941 2.7666
922215 2.7145
922812 2.7032
923086 2.708
923321 2.7257
923471 2.7515
923577 2.7852
923650 2.8244
923697 2.8672
923720 2.9008
923738 2.9404
923750 2.9825
923759 3.0288
923768 3.0923
923777 3.18
923787 3.2932
923795 3.4073
923815 3.7275
923822 3.827
923829 3.8951
923835 3.9301
923839 3.9382
923845 3.9264
923850 3.8883
923856 3.8252
923862 3.7383
923870 3.5939
923886 3.2797
923893 3.1655
923898 3.089
923903 3.0159
923910 2.9442
923917 2.8985
923924 2.8691
923932 2.8499
923938 2.8471
923947 2.853
923965 2.8845
924010 2.9899
924048 3.0931
924078 3.1907
924108 3.3092
924136 3.4449
924160 3.5848
924176 3.6949
924191 3.8216
924208 3.9794
924225 4.1649
924242 4.384
924253 4.5523
924264 4.741
924275 4.953
924286 5.1909
924298 5.4576
924309 5.7557
924320 6.0875
924331 6.4542
924342 6.8557
924353 7.2897
924370 7.9894
924396 9.1123
924409 9.6358
924422 10.091
924431 10.339
924440 10.533
924447 10.656
924455 10.724
924461 10.737
924469 10.708
924477 10.619
924485 10.473
924493 10.276
924504 9.9642
924514 9.5974
924529 8.9812
924560 7.696
924576 7.0992
924587 6.7036
924598 6.3403
924610 6.0098
924621 5.7113
924632 5.4428
924643 5.202
924654 4.9863
924666 4.7933
924682 4.5407
924699 4.3261
924716 4.1428
924733 3.9856
924749 3.8501
924766 3.7326
924788 3.599
924811 3.4868
924833 3.3918
924858 3.3014
924886 3.2171
924928 3.1154
924956 3.0601
925000 2.9889
925065 2.9072
925131 2.8462
925215 2.7878
925298 2.7442
925410 2.7009
925578 2.6552
925835 2.6089
926221 2.564
926920 2.5103
928262 2.435
933854 2.1607
935644 2.0599
936762 1.9846
937482 1.9243
937891 1.8797
938154 1.8408
938300 1.8107
938404 1.781
938476 1.7532
938529 1.7251
938580 1.6886
938620 1.648
938651 1.6061
938683 1.5583
938694 1.5505
938695 1.5504
938702 1.5542
938709 1.5671
938713 1.5826
938717 1.6045
938722 1.6338
938726 1.672
938730 1.7202
938734 1.7707
938738 1.8471
938743 1.9385
938747 2.0273
938752 2.1488
938756 2.2851
938762 2.4539
938767 2.656
938782 3.1793
938788 3.3716
938792 3.5066
938798 3.6383
938802 3.7201
938807 3.7887
938811 3.8286
938815 3.8447
938816 3.8451
938821 3.8305
938826 3.7953
938830 3.7418
938836 3.6469
938842 3.5321
938864 3.043
938872 2.8865
938877 2.7856
938883 2.6893
938889 2.6053
938895 2.5328
938904 2.4431
938913 2.3723
938922 2.3162
938935 2.2557
938947 2.2094
938963 2.1653
938984 2.1194
939013 2.075
939046 2.0378
939078 2.0099
939129 1.9781
939215 1.9417
939322 1.9129
939474 1.8883
939606 1.878
939687 1.8764
939829 1.8839
939935 1.9008
940042 1.9312
940112 1.9617
940183 2.003
940254 2.058
940308 2.1105
940361 2.1749
940414 2.2533
940467 2.3484
940520 2.4629
940570 2.589
940617 2.73
940665 2.8916
940712 3.0738
940760 3.2751
940820 3.551
940906 3.9568
940964 4.208
941006 4.3712
941040 4.4786
941079 4.5753
941118 4.6406
941157 4.6738
941177 4.6788
941224 4.662
941272 4.6104
941304 4.5608
941367 4.4354
941608 3.8651
941714 3.6406
941821 3.4478
941927 3.285
942033 3.1484
942140 3.0336
942246 2.9369
942353 2.8552
942495 2.7652
942637 2.6928
942778 2.6351
942915 2.5913
943113 2.5469
943244 2.5299
943374 2.5237
943516 2.5318
943622 2.551
943720 2.5817
943814 2.6267
943876 2.6681
943934 2.7173
943988 2.7746
944043 2.8456
944097 2.9342
944138 3.0148
944178 3.1106
944219 3.2246
944259 3.361
944300 3.5244
944327 3.6514
944354 3.7951
944381 3.9578
944409 4.1418
944436 4.3496
944463 4.5833
944490 4.8449
944517 5.1352
944544 5.4534
944581 5.93
944652 6.8815
944676 7.1715
944700 7.4238
944718 7.5789
944736 7.6978
944754 7.7785
944774 7.8113
944792 7.7919
944810 7.7291
944827 7.626
944845 7.4869
944871 7.2235
944898 6.9132
944990 5.7243
945017 5.4077
945043 5.1137
945070 4.8411
945097 4.591
945124 4.3659
945151 4.1641
945178 3.9836
945206 3.8222
945233 3.6779
945273 3.4891
945314 3.3286
945355 3.1914
945395 3.0734
945436 2.9714
945490 2.8558
945544 2.7588
945599 2.6767
945680 2.5751
945741 2.5121
945843 2.4261
945944 2.3577
946043 2.3031
946173 2.2448
946306 2.1966
946509 2.138
946780 2.0783
947052 2.0317
947377 1.9864
947858 1.932
948604 1.8637
949722 1.7781
952690 1.5699
953787 1.4852
954467 1.4262
955091 1.3653
955678 1.2989
956100 1.2428
956372 1.2016
956644 1.1552
956916 1.1023
957189 1.0419
957617 0.938
957715 0.91905
957778 0.91068
957842 0.90782
957895 0.91193
957930 0.91936
957965 0.93188
957992 0.94619
958022 0.96733
958052 0.99576
958072 1.0197
958092 1.0483
958111 1.0824
958131 1.123
958147 1.1602
958164 1.2067
958181 1.2605
958198 1.3225
958215 1.3939
958232 1.4759
958249 1.5702
958260 1.6405
958272 1.7175
958283 1.8016
958294 1.8933
958306 1.9934
958317 2.1021
958328 2.2141
958343 2.3885
958358 2.5817
958374 2.7945
958389 3.0269
958404 3.2786
958420 3.5638
958442 3.9699
958498 5.0829
958514 5.374
958530 5.6423
958545 5.8801
958561 6.0866
958574 6.2159
958586 6.3167
958599 6.3884
958611 6.4312
958625 6.4462
958641 6.4258
958654 6.3773
958675 6.2596
958696 6.1002
958717 5.9119
958799 5.0815
958833 4.7541
958867 4.4545
958901 4.1853
958935 3.9458
958969 3.7336
959003 3.5459
959037 3.3796
959071 3.232
959094 3.1427
959139 2.983
959184 2.8448
959230 2.7244
959275 2.6189
959327 2.5126
959379 2.4199
959432 2.3382
959484 2.2658
959556 2.1776
959629 2.1013
959702 2.0348
959808 1.951
959910 1.8827
960046 1.8056
960182 1.7405
960318 1.6844
960477 1.6277
960704 1.5585
960908 1.5048
961180 1.4422
961498 1.3781
962008 1.2875
962858 1.1513
963353 1.072
963651 1.0209
963936 0.96645
964134 0.92305
964261 0.8909
964365 0.86116
964487 0.82112
964599 0.77785
964709 0.73261
964749 0.71914
964773 0.71414
964790 0.71316
964810 0.71596
964822 0.72109
964835 0.72985
964848 0.74343
964856 0.75592
964865 0.77183
964873 0.79132
964881 0.81484
964889 0.84366
964897 0.87871
964903 0.90974
964910 0.94536
964916 0.98609
964922 1.0325
964928 1.085
964934 1.1441
964940 1.2104
964946 1.2842
964952 1.3656
964958 1.4549
964964 1.5518
964970 1.6597
964979 1.8171
964987 1.985
965009 2.436
965018 2.6159
965028 2.7799
965034 2.8883
965040 2.9631
965046 3.0362
965052 3.0944
965059 3.1369
965063 3.1586
965071 3.1746
965072 3.1754
965078 3.1706
965085 3.1482
965092 3.1099
965103 3.0282
965114 2.9256
965138 2.6733
965154 2.499
965170 2.3379
965182 2.2287
965194 2.13
965203 2.0698
965219 1.962
965235 1.8691
965251 1.789
965267 1.7195
965284 1.6589
965300 1.6058
965316 1.559
965339 1.5016
965362 1.4525
965385 1.4101
965407 1.3731
965440 1.3273
965473 1.2887
965523 1.2406
965580 1.1962
965641 1.1579
965701 1.1263
965770 1.0965
965873 1.0602
965977 1.0312
966087 1.0057
966198 0.9846
966348 0.96149
966500 0.94315
966657 0.92878
966819 0.91845
966960 0.91309
967143 0.9114
967304 0.91485
967466 0.92348
967628 0.93778
967790 0.95832
967952 0.98578
968114 1.0207
968261 1.0595
968407 1.106
968539 1.154
968670 1.2087
968777 1.2601
968853 1.3016
968939 1.3445
969049 1.4087
969181 1.4931
969313 1.5849
969445 1.6841
969644 1.8457
969834 2.0138
970143 2.3026
970539 2.6795
970759 2.8771
970980 3.0576
971126 3.1654
971317 3.2886
971508 3.3915
971706 3.4766
971860 3.5274
972125 3.5853
972389 3.6121
972506 3.6152
972829 3.5992
973182 3.5526
973534 3.4867
974239 3.3235
975413 3.0391
976265 2.8532
976940 2.7245
977171 2.6901
977292 2.6827
977364 2.692
977397 2.7062
977423 2.7276
977443 2.7546
977457 2.7858
977472 2.8331
977482 2.8788
977491 2.9413
977498 2.9985
977505 3.0698
977512 3.1582
977519 3.2666
977526 3.4081
977533 3.5781
977541 3.7778
977548 4.0062
977558 4.3429
977573 4.8607
977580 5.0954
977585 5.2325
977590 5.3458
977595 5.4309
977600 5.4797
977605 5.5045
977611 5.4863
977616 5.4273
977621 5.3408
977626 5.2267
977634 5.0136
977641 4.7701
977658 4.1706
977666 3.931
977673 3.7148
977681 3.526
977688 3.3658
977695 3.2328
977702 3.1287
977709 3.0438
977716 2.975
977723 2.9194
977734 2.8529
977745 2.804
977761 2.7519
977779 2.7131
977804 2.6763
977843 2.6386
977893 2.6085
977961 2.5812
978145 2.5346
978451 2.4798
979146 2.3773
980000 2.2675
981024 2.1505
982161 2.0342
983526 1.9087
985119 1.7754
987053 1.6275
988395 1.534
989305 1.4792
989897 1.4518
990306 1.4405
990534 1.4386
990773 1.4419
990983 1.4508
991194 1.4682
991355 1.4893
991503 1.517
991640 1.5521
991740 1.5855
991835 1.6252
991931 1.6743
992027 1.7355
992090 1.7846
992154 1.8418
992218 1.9087
992281 1.9871
992345 2.0793
992393 2.1592
992441 2.25
992488 2.3533
992536 2.4709
992584 2.6051
992632 2.7584
992680 2.9334
992727 3.1329
992775 3.3599
992823 3.6168
992871 3.9053
992918 4.2253
992966 4.5746
993114 5.7319
993164 6.0786
993197 6.2739
993230 6.4292
993262 6.5355
993294 6.5901
993310 6.598
993335 6.5842
993360 6.539
993385 6.4645
993410 6.3631
993443 6.1938
993476 5.9925
993525 5.6505
993657 4.6774
993706 4.3446
993754 4.0408
993801 3.7642
993849 3.5148
993897 3.2914
993945 3.0919
993992 2.9141
994040 2.7556
994088 2.6142
994136 2.4879
994184 2.3748
994231 2.2732
994279 2.1818
994343 2.0735
994406 1.9784
994470 1.8946
994534 1.8203
994598 1.7541
994693 1.6673
994789 1.5929
994884 1.5285
994987 1.4686
995103 1.4093
995219 1.3578
995334 1.3128
995486 1.2605
995636 1.2156
995858 1.1583
996063 1.1127
996268 1.0723
996541 1.0247
996814 0.98251
997132 0.93874
997496 0.89431
997815 0.85965
998224 0.82056
998497 0.79792
998827 0.77449
999106 0.75858
999364 0.74803
999545 0.74486
999606 0.74552
999679 0.74905
999722 0.75392
999757 0.76092
999783 0.76963
999802 0.7792
999819 0.79234
999831 0.80491
999843 0.82256
999850 0.83754
999857 0.85695
999863 0.87545
999868 0.89836
999874 0.92689
999879 0.96248
999883 0.99099
999886 1.024
999890 1.062
999894 1.1058
999897 1.156
999901 1.2133
999905 1.2838
999909 1.364
999913 1.4544
999917 1.5556
999921 1.6676
999925 1.8045
999930 1.9616
999934 2.1307
999942 2.4178
999952 2.8326
999958 3.0586
999962 3.2143
999966 3.3529
999971 3.4771
999975 3.5513
999979 3.6123
999982 3.6447
999986 3.6622
999990 3.6529
999994 3.6195
999997 3.5629
1e+06 3.4807
1.00001e+06 3.3662
1.00001e+06 3.2141
1.00002e+06 3.0052
1.00002e+06 2.6807
1.00004e+06 2.2548
1.00004e+06 2.0371
1.00005e+06 1.8699
1.00005e+06 1.746
1.00005e+06 1.6324
1.00006e+06 1.529
1.00006e+06 1.4362
1.00007e+06 1.3529
1.00007e+06 1.2794
1.00007e+06 1.2147
1.00008e+06 1.1583
1.00008e+06 1.1092
1.00009e+06 1.0667
1.00009e+06 1.0301
1.00009e+06 0.99868
1.0001e+06 0.97154
1.0001e+06 0.93788
1.00011e+06 0.91104
1.00011e+06 0.8894
1.00012e+06 0.8668
1.00013e+06 0.84565
1.00014e+06 0.82718
1.00016e+06 0.80984
1.00018e+06 0.79504
1.00021e+06 0.7815
1.00024e+06 0.77076
1.00029e+06 0.76215
1.00037e+06 0.75591
1.00047e+06 0.75377
1.00064e+06 0.75725
1.00084e+06 0.7678
1.00106e+06 0.78481
1.00125e+06 0.80484
1.00144e+06 0.82948
1.00163e+06 0.85902
1.00183e+06 0.89611
1.00201e+06 0.93382
1.00218e+06 0.97658
1.00243e+06 1.0452
1.00267e+06 1.1198
1.00291e+06 1.2042
1.00314e+06 1.2981
1.00341e+06 1.4117
1.00369e+06 1.5472
1.00402e+06 1.7183
1.0045e+06 1.9818
1.00526e+06 2.4031
1.00566e+06 2.6129
1.00599e+06 2.7698
1.00632e+06 2.9082
1.00661e+06 3.0118
1.00685e+06 3.0861
1.00718e+06 3.1723
1.00746e+06 3.2305
1.00784e+06 3.2865
1.00822e+06 3.3209
1.0087e+06 3.338
1.00879e+06 3.3386
1.00936e+06 3.324
1.00993e+06 3.2863
1.01069e+06 3.2139
1.01193e+06 3.0668
1.01544e+06 2.6134
1.0162e+06 2.5281
1.01661e+06 2.4963
1.01685e+06 2.4892
1.01707e+06 2.4976
1.01723e+06 2.5176
1.01736e+06 2.5479
1.01749e+06 2.596
1.01759e+06 2.6521
1.01767e+06 2.7076
1.01775e+06 2.7777
1.01783e+06 2.8654
1.01791e+06 2.9742
1.01798e+06 3.1078
1.01804e+06 3.2123
1.01809e+06 3.3301
1.01814e+06 3.4615
1.01819e+06 3.6062
1.01828e+06 3.8867
1.01845e+06 4.4432
1.01852e+06 4.6358
1.01858e+06 4.7931
1.01864e+06 4.893
1.01869e+06 4.9588
1.01874e+06 4.9919
1.01877e+06 4.9963
1.01881e+06 4.986
1.01886e+06 4.9554
1.01892e+06 4.8837
1.019e+06 4.7654
1.01916e+06 4.4768
1.01931e+06 4.1855
1.01944e+06 3.9674
1.01957e+06 3.7779
1.01971e+06 3.6157
1.01984e+06 3.4773
1.01999e+06 3.3374
1.02015e+06 3.2204
1.02033e+06 3.1063
1.02054e+06 2.9984
1.0208e+06 2.8882
1.02111e+06 2.7811
1.02149e+06 2.6748
1.02198e+06 2.5629
1.02306e+06 2.342
1.02336e+06 2.2658
1.02358e+06 2.198
1.02375e+06 2.1286
1.02396e+06 2.0283
1.02401e+06 2.0168
1.02401e+06 2.0167
1.02404e+06 2.0224
1.02407e+06 2.0404
1.02409e+06 2.0701
1.0241e+06 2.108
1.02412e+06 2.1476
1.02413e+06 2.1992
1.02414e+06 2.2652
1.02415e+06 2.3487
1.02417e+06 2.452
1.02417e+06 2.5331
1.02418e+06 2.6246
1.02419e+06 2.7815
1.02421e+06 2.9607
1.02422e+06 3.1594
1.02425e+06 3.7993
1.02427e+06 4.0238
1.02428e+06 4.1808
1.02429e+06 4.2929
1.0243e+06 4.3716
1.02431e+06 4.4211
1.02432e+06 4.4426
1.02433e+06 4.4429
1.02434e+06 4.428
1.02435e+06 4.3824
1.02436e+06 4.2869
1.02439e+06 4.1026
1.02443e+06 3.7826
1.02445e+06 3.6144
1.02448e+06 3.4701
1.0245e+06 3.348
1.02453e+06 3.2295
1.02456e+06 3.1191
1.0246e+06 3.0193
1.02464e+06 2.9309
1.02469e+06 2.8425
1.02475e+06 2.7667
1.02482e+06 2.6976
1.02491e+06 2.6267
1.02502e+06 2.5624
1.02516e+06 2.5017
1.02536e+06 2.4414
1.02562e+06 2.3804
1.02599e+06 2.3181
1.02653e+06 2.2488
1.02734e+06 2.1675
1.02864e+06 2.0588
1.03192e+06 1.8065
1.03333e+06 1.6863
1.03459e+06 1.5747
1.03497e+06 1.5489
1.03524e+06 1.5395
1.0353e+06 1.5392
1.03549e+06 1.5441
1.03562e+06 1.5555
1.03576e+06 1.5762
1.03587e+06 1.6
1.03597e+06 1.6328
1.03607e+06 1.6771
1.03614e+06 1.7145
1.03621e+06 1.7592
1.03628e+06 1.8125
1.03635e+06 1.8755
1.03642e+06 1.9496
1.03649e+06 2.0361
1.03656e+06 2.1362
1.03663e+06 2.2508
1.0367e+06 2.3805
1.03677e+06 2.5253
1.03684e+06 2.7052
1.03696e+06 2.9875
1.03713e+06 3.4346
1.03722e+06 3.6356
1.03729e+06 3.7857
1.03735e+06 3.8841
1.03742e+06 3.9648
1.03748e+06 4.0042
1.03754e+06 4.0311
1.03758e+06 4.0342
1.03766e+06 4.0162
1.03773e+06 3.9773
1.0378e+06 3.9149
1.03791e+06 3.808
1.03815e+06 3.5146
1.03836e+06 3.2656
1.03853e+06 3.0768
1.0387e+06 2.9079
1.03888e+06 2.7572
