E sigma std
5345.69 18.39 3.0546
5346.11 22.324 3.2054
5346.29 23.893 3.2655
5346.44 25.024 3.3089
5346.57 25.857 3.3408
5346.7 26.499 3.3654
5346.81 26.892 3.3805
5346.93 27.149 3.3904
5347.05 27.225 3.3933
5347.15 27.157 3.3907
5347.26 26.929 3.382
5347.37 26.561 3.3678
5347.51 25.945 3.3442
5347.63 25.286 3.3189
5347.81 24.09 3.2731
5348.12 21.795 3.1851
5348.36 20.065 3.1188
5348.54 18.86 3.0726
5348.72 17.773 3.0309
5348.83 17.124 3.006
5349 16.306 2.9747
5349.15 15.679 2.9506
5349.3 15.143 2.9301
5349.46 14.689 2.9127
5349.61 14.306 2.898
5349.76 13.981 2.8855
5349.95 13.64 2.8724
5350.14 13.356 2.8615
5350.42 13 2.8479
5350.94 12.455 2.827
5351.54 11.9 2.8057
5351.79 11.712 2.7985
5351.94 11.639 2.7957
5352.08 11.611 2.7946
5352.22 11.639 2.7957
5352.31 11.698 2.798
5352.41 11.796 2.8017
5352.49 11.925 2.8067
5352.57 12.098 2.8133
5352.66 12.32 2.8218
5352.74 12.599 2.8325
5352.83 12.939 2.8455
5352.91 13.347 2.8612
5352.99 13.829 2.8797
5353.08 14.39 2.9012
5353.15 14.921 2.9215
5353.22 15.513 2.9442
5353.29 16.167 2.9693
5353.36 16.883 2.9968
5353.45 17.938 3.0372
5353.54 19.105 3.082
5353.64 20.379 3.1308
5353.73 21.754 3.1835
5353.86 23.783 3.2613
5354 26.126 3.3511
5354.42 33.5 3.6339
5354.58 36.129 3.7347
5354.71 38.065 3.8089
5354.83 39.651 3.8697
5354.95 40.839 3.9153
5355.07 41.72 3.9491
5355.16 42.237 3.9689
5355.25 42.512 3.9794
5355.34 42.596 3.9826
5355.45 42.46 3.9774
5355.56 42.042 3.9614
5355.67 41.363 3.9354
5355.8 40.314 3.8952
5355.89 39.421 3.8609
5356.02 37.866 3.8013
5356.23 35.143 3.6969
5356.63 29.73 3.4893
5356.82 27.374 3.399
5356.98 25.587 3.3305
5357.11 24.158 3.2757
5357.25 22.909 3.2278
5357.35 22.071 3.1957
5357.49 21.121 3.1593
5357.63 20.205 3.1241
5357.76 19.562 3.0995
5357.9 18.911 3.0745
5358.04 18.389 3.0545
5358.17 17.969 3.0384
5358.37 17.455 3.0187
5358.5 17.173 3.0079
5358.74 16.763 2.9922
5358.97 16.443 2.9799
5359.33 16.076 2.9658
5359.77 15.738 2.9529
5360.09 15.542 2.9453
5360.74 15.225 2.9332
5361.7 14.855 2.919
5364.51 13.955 2.8845
5364.94 13.877 2.8815
5365.22 13.898 2.8823
5365.44 13.974 2.8852
5365.62 14.101 2.8901
5365.8 14.277 2.8969
5365.98 14.514 2.9059
5366.15 14.79 2.9165
5366.31 15.114 2.9289
5366.55 15.643 2.9492
5367.05 16.844 2.9953
5367.3 17.326 3.0138
5367.49 17.612 3.0247
5367.68 17.782 3.0312
5367.83 17.838 3.0334
5367.88 17.842 3.0335
5368 17.818 3.0326
5368.2 17.688 3.0276
5368.44 17.415 3.0172
5368.72 16.976 3.0003
5369.31 15.992 2.9626
5369.55 15.658 2.9498
5369.86 15.304 2.9362
5370.14 15.058 2.9268
5370.43 14.875 2.9198
5370.86 14.682 2.9124
5371.3 14.554 2.9075
5372.08 14.399 2.9015
5373.56 14.211 2.8943
5376 14.009 2.8866
5380.37 13.768 2.8773
5387.29 13.498 2.867
5402.52 12.986 2.8474
5403.24 12.981 2.8472
5403.84 13.034 2.8492
5404.31 13.152 2.8537
5404.74 13.345 2.8611
5405.56 13.807 2.8788
5405.91 13.935 2.8837
5406.17 13.966 2.8849
5406.45 13.926 2.8834
5406.73 13.817 2.8792
5407.19 13.537 2.8685
5407.71 13.188 2.8551
5408.05 13.008 2.8482
5408.36 12.88 2.8433
5408.7 12.787 2.8397
5409.24 12.715 2.837
5409.58 12.707 2.8367
5410.18 12.754 2.8385
5411.37 12.955 2.8462
5411.63 12.968 2.8467
5412.08 12.927 2.8451
5412.5 12.817 2.8409
5413.65 12.417 2.8255
5414.37 12.236 2.8186
5415.96 11.93 2.8069
5416.62 11.769 2.8007
5417.19 11.593 2.794
5418.35 11.144 2.7767
5418.62 11.092 2.7748
5418.66 11.092 2.7747
5418.83 11.114 2.7756
5418.97 11.181 2.7782
5419.09 11.28 2.782
5419.21 11.428 2.7876
5419.34 11.654 2.7963
5419.44 11.872 2.8047
5419.54 12.183 2.8166
5419.65 12.567 2.8313
5419.76 13.011 2.8483
5419.85 13.46 2.8655
5419.95 14.012 2.8867
5420.06 14.719 2.9138
5420.14 15.329 2.9372
5420.23 15.993 2.9626
5420.36 17.08 3.0043
5420.48 18.267 3.0498
5420.68 20.185 3.1234
5421.03 23.816 3.2626
5421.19 25.336 3.3209
5421.34 26.622 3.3702
5421.47 27.597 3.4076
5421.6 28.308 3.4348
5421.72 28.813 3.4542
5421.82 29.082 3.4645
5421.91 29.209 3.4694
5421.95 29.225 3.47
5422.06 29.162 3.4676
5422.16 28.961 3.4599
5422.28 28.554 3.4442
5422.43 27.852 3.4173
5422.53 27.223 3.3932
5422.72 25.885 3.3419
5423 23.726 3.2591
5423.26 21.654 3.1797
5423.45 20.249 3.1258
5423.58 19.396 3.0931
5423.71 18.618 3.0633
5423.84 17.921 3.0366
5423.97 17.303 3.0129
5424.09 16.763 2.9922
5424.25 16.21 2.971
5424.4 15.75 2.9533
5424.55 15.37 2.9388
5424.71 15.058 2.9268
5424.91 14.726 2.9141
5425.15 14.437 2.903
5425.38 14.215 2.8945
5425.72 13.96 2.8847
5426.25 13.675 2.8738
5427.54 13.121 2.8525
5428.31 12.799 2.8402
5428.8 12.629 2.8337
5429.04 12.597 2.8324
5429.28 12.631 2.8337
5429.44 12.707 2.8367
5429.6 12.84 2.8418
5429.76 13.041 2.8495
5429.92 13.321 2.8602
5430.07 13.647 2.8727
5430.21 14.046 2.888
5430.31 14.352 2.8997
5430.47 14.932 2.922
5430.63 15.588 2.9471
5430.9 16.82 2.9944
5431.22 18.28 3.0503
5431.42 19.104 3.0819
5431.59 19.703 3.1049
5431.74 20.111 3.1205
5431.9 20.379 3.1308
5432.02 20.49 3.1351
5432.11 20.511 3.1359
5432.24 20.459 3.1339
5432.39 20.28 3.127
5432.52 20.028 3.1174
5432.68 19.638 3.1024
5432.92 18.898 3.074
5433.46 17.046 3.003
5433.68 16.388 2.9778
5433.89 15.82 2.956
5434.05 15.462 2.9423
5434.29 15.022 2.9254
5434.53 14.685 2.9125
5434.75 14.453 2.9036
5435.07 14.201 2.8939
5435.4 14.026 2.8872
5435.84 13.859 2.8808
5436.58 13.671 2.8736
5437.75 13.472 2.866
5439.62 13.255 2.8577
5441.26 13.121 2.8525
5442.98 13.066 2.8504
5444.03 13.006 2.8481
5445.85 12.818 2.8409
5450.82 12.523 2.8296
5456.37 12.206 2.8174
5456.59 12.201 2.8172
5457.19 12.22 2.818
5457.68 12.294 2.8208
5458.15 12.426 2.8259
5458.96 12.691 2.836
5459.34 12.746 2.8382
5459.4 12.747 2.8382
5459.73 12.711 2.8368
5460.09 12.604 2.8327
5460.84 12.28 2.8203
5461.15 12.18 2.8165
5461.46 12.143 2.815
5461.69 12.167 2.816
5461.95 12.255 2.8193
5462.2 12.411 2.8253
5462.41 12.593 2.8323
5462.62 12.816 2.8408
5463.26 13.581 2.8702
5463.51 13.834 2.8799
5463.71 13.97 2.8851
5463.93 14.037 2.8877
5463.98 14.04 2.8878
5464.17 14.002 2.8863
5464.38 13.873 2.8814
5464.62 13.644 2.8726
5464.91 13.269 2.8582
5465.33 12.665 2.835
5465.65 12.251 2.8192
5465.86 12.019 2.8103
5466.16 11.76 2.8003
5466.45 11.58 2.7934
5466.73 11.454 2.7886
5467.14 11.343 2.7844
5467.54 11.283 2.7821
5467.94 11.266 2.7814
5468.34 11.299 2.7827
5468.63 11.363 2.7851
5468.91 11.463 2.789
5469.32 11.665 2.7967
5469.91 11.974 2.8086
5470.22 12.07 2.8122
5470.4 12.088 2.8129
5470.66 12.053 2.8116
5470.94 11.937 2.8072
5471.21 11.755 2.8002
5472.14 10.969 2.77
5472.42 10.766 2.7622
5472.72 10.591 2.7555
5473.03 10.448 2.75
5473.43 10.305 2.7446
5475.02 9.8501 2.7271
5475.95 9.5364 2.7151
5476.63 9.2761 2.7051
5477.31 8.9842 2.6939
5477.89 8.7004 2.683
5478.48 8.3778 2.6707
5479.02 8.0352 2.6575
5479.47 7.7063 2.6449
5479.9 7.3626 2.6317
5480.28 7.0165 2.6185
5480.94 6.3932 2.5946
5481.1 6.2525 2.5892
5481.21 6.1726 2.5861
5481.32 6.1099 2.5837
5481.43 6.071 2.5822
5481.52 6.0624 2.5819
5481.59 6.0734 2.5823
5481.66 6.1031 2.5835
5481.73 6.1549 2.5854
5481.8 6.2325 2.5884
5481.87 6.34 2.5925
5481.92 6.4305 2.596
5481.96 6.5378 2.6001
5482.01 6.6633 2.6049
5482.06 6.8088 2.6105
5482.1 6.9759 2.6169
5482.15 7.1666 2.6242
5482.2 7.3825 2.6325
5482.24 7.6258 2.6418
5482.29 7.8984 2.6523
5482.34 8.25 2.6658
5482.4 8.6463 2.681
5482.45 9.0908 2.698
5482.5 9.5867 2.717
5482.55 10.138 2.7381
5482.61 10.747 2.7615
5482.66 11.419 2.7873
5482.71 12.156 2.8155
5482.77 12.943 2.8457
5482.82 13.799 2.8785
5482.87 14.726 2.9141
5482.92 15.728 2.9525
5482.97 16.807 2.9939
5483.03 18.079 3.0426
5483.09 19.511 3.0975
5483.15 21.051 3.1566
5483.21 22.701 3.2198
5483.27 24.461 3.2873
5483.33 26.331 3.359
5483.41 28.995 3.4612
5483.48 31.481 3.5565
5483.57 34.976 3.6905
5483.67 39.108 3.8489
5483.79 44.243 4.0458
5483.94 51.231 4.3137
5484.27 66.399 4.8952
5484.43 73.396 5.1635
5484.54 78.06 5.3424
5484.65 81.979 5.4926
5484.75 85.284 5.6193
5484.85 87.868 5.7184
5484.94 89.9 5.7963
5485.05 91.624 5.8624
5485.14 92.564 5.8985
5485.24 92.983 5.9145
5485.25 92.994 5.915
5485.33 92.816 5.9081
5485.43 92.013 5.8773
5485.55 90.459 5.8177
5485.66 88.062 5.7259
5485.79 84.827 5.6018
5485.9 81.299 5.4666
5486.05 76.204 5.2712
5486.22 69.644 5.0197
5486.57 55.945 4.4945
5486.72 50.35 4.2799
5486.82 46.826 4.1448
5486.92 43.505 4.0175
5487.03 39.991 3.8827
5487.11 37.831 3.7999
5487.18 35.826 3.7231
5487.26 33.981 3.6523
5487.33 32.3 3.5879
5487.41 30.787 3.5299
5487.48 29.445 3.4784
5487.56 28.221 3.4315
5487.63 27.394 3.3998
5487.69 26.685 3.3726
5487.75 26.094 3.3499
5487.81 25.623 3.3319
5487.87 25.27 3.3183
5487.94 25.037 3.3094
5488 24.923 3.305
5488.02 24.911 3.3046
5488.08 24.956 3.3063
5488.14 25.119 3.3126
5488.21 25.411 3.3237
5488.28 25.856 3.3408
5488.34 26.438 3.3631
5488.41 27.156 3.3906
5488.48 28.007 3.4233
5488.55 28.986 3.4608
5488.64 30.456 3.5172
5488.73 32.126 3.5812
5488.81 33.98 3.6523
5488.9 35.998 3.7297
5489.01 38.605 3.8296
5489.18 42.955 3.9964
5489.53 52.462 4.3609
5489.68 56.256 4.5064
5489.81 59.27 4.6219
5489.93 61.492 4.7071
5490.04 63.142 4.7704
5490.15 64.539 4.824
5490.25 65.373 4.8559
5490.35 65.814 4.8728
5490.44 65.916 4.8768
5490.54 65.686 4.8679
5490.64 65.051 4.8436
5490.73 64.214 4.8115
5490.84 62.86 4.7596
5490.96 61.107 4.6924
5491.07 58.975 4.6106
5491.21 56.347 4.5099
5491.42 51.652 4.3299
5491.75 44.288 4.0475
5491.92 40.54 3.9038
5492.06 37.866 3.8013
5492.2 35.42 3.7075
5492.33 33.22 3.6231
5492.44 31.694 3.5646
5492.55 30.244 3.509
5492.66 28.946 3.4593
5492.77 27.792 3.415
5492.88 26.77 3.3759
5493 25.869 3.3413
5493.14 24.88 3.3034
5493.28 24.039 3.2712
5493.42 23.323 3.2437
5493.56 22.711 3.2202
5493.77 21.948 3.191
5493.98 21.327 3.1672
5494.12 20.973 3.1536
5494.42 20.345 3.1295
5494.72 19.83 3.1097
5495.16 19.198 3.0855
5495.58 18.714 3.067
5496.11 18.192 3.047
5496.64 17.753 3.0301
5497.44 17.203 3.009
5498.33 16.698 2.9897
5499.22 16.265 2.9731
5500 15.928 2.9601
5502.51 14.835 2.9183
5502.87 14.717 2.9137
5503.15 14.686 2.9125
5503.34 14.713 2.9136
5503.52 14.793 2.9167
5503.72 14.951 2.9227
5503.92 15.196 2.9321
5504.05 15.411 2.9403
5504.22 15.752 2.9534
5504.4 16.159 2.969
5504.66 16.885 2.9969
5505.13 18.264 3.0497
5505.36 18.85 3.0722
5505.56 19.235 3.0869
5505.74 19.47 3.096
5505.92 19.577 3.1001
5505.98 19.586 3.1004
5506.17 19.521 3.0979
5506.35 19.338 3.0909
5506.55 19.032 3.0792
5506.75 18.647 3.0644
5507.38 17.259 3.0112
5507.65 16.75 2.9917
5507.91 16.326 2.9754
5508.14 16.033 2.9642
5508.47 15.699 2.9514
5508.81 15.46 2.9422
5509.27 15.236 2.9336
5510.03 14.989 2.9242
5510.97 14.784 2.9163
5511.48 14.721 2.9139
5511.68 14.716 2.9137
5512.08 14.761 2.9154
5512.42 14.883 2.9201
5512.67 15.04 2.9261
5512.97 15.308 2.9364
5513.36 15.765 2.9539
5513.86 16.389 2.9778
5514.14 16.655 2.9881
5514.38 16.778 2.9928
5514.52 16.8 2.9936
5514.73 16.751 2.9918
5514.96 16.597 2.9858
5515.21 16.327 2.9755
5515.51 15.898 2.959
5515.93 15.261 2.9346
5516.21 14.866 2.9195
5516.52 14.516 2.9061
5516.84 14.253 2.896
5517.15 14.072 2.889
5517.51 13.935 2.8838
5518.11 13.803 2.8787
5522.58 13.208 2.8559
5524.23 12.931 2.8453
5525.31 12.697 2.8363
5526.16 12.463 2.8273
5526.77 12.247 2.8191
5527.36 11.99 2.8092
5528 11.696 2.7979
5528.28 11.619 2.795
5528.36 11.613 2.7948
5528.54 11.64 2.7958
5528.69 11.727 2.7991
5528.8 11.829 2.8031
5528.9 11.964 2.8082
5529 12.145 2.8152
5529.1 12.379 2.8241
5529.2 12.673 2.8354
5529.3 13.031 2.8492
5529.39 13.38 2.8625
5529.48 13.856 2.8808
5529.58 14.407 2.9019
5529.68 15.035 2.926
5529.78 15.74 2.953
5529.88 16.521 2.983
5529.98 17.423 3.0175
5530.08 18.4 3.055
5530.22 19.802 3.1088
5530.43 22.057 3.1952
5530.72 25.291 3.3192
5530.87 26.911 3.3813
5531.02 28.311 3.435
5531.16 29.376 3.4758
5531.29 30.205 3.5076
5531.41 30.783 3.5298
5531.52 31.104 3.5421
5531.65 31.273 3.5486
5531.76 31.226 3.5468
5531.87 31.009 3.5384
5531.98 30.626 3.5238
5532.12 29.944 3.4976
5532.22 29.321 3.4737
5532.36 28.346 3.4363
5532.56 26.688 3.3728
5532.96 23.356 3.245
5533.14 21.88 3.1884
5533.27 20.973 3.1537
5533.4 20.052 3.1183
5533.54 19.229 3.0868
5533.68 18.503 3.059
5533.82 17.873 3.0348
5533.95 17.345 3.0145
5534.09 16.894 2.9972
5534.27 16.397 2.9782
5534.44 16.001 2.963
5534.67 15.611 2.9481
5534.81 15.423 2.9409
5535.09 15.126 2.9295
5535.36 14.903 2.9209
5535.79 14.644 2.911
5536.24 14.435 2.903
5536.85 14.216 2.8946
5537.84 13.938 2.8839
5538.83 13.715 2.8754
5541.03 13.311 2.8599
5544.25 12.751 2.8384
5545.74 12.445 2.8267
5547.01 12.12 2.8142
5547.79 11.872 2.8047
5548.76 11.501 2.7905
5549.43 11.243 2.7806
5549.75 11.162 2.7775
5549.98 11.14 2.7767
5550.22 11.17 2.7778
5550.41 11.242 2.7806
5550.59 11.367 2.7854
5550.78 11.558 2.7927
5550.95 11.808 2.8023
5551.09 12.082 2.8128
5551.23 12.43 2.8261
5551.34 12.755 2.8386
5551.46 13.197 2.8555
5551.57 13.662 2.8734
5551.66 14.133 2.8914
5551.77 14.73 2.9143
5551.84 15.223 2.9332
5551.93 15.823 2.9562
5552.02 16.602 2.9861
5552.12 17.539 3.022
5552.23 18.6 3.0627
5552.32 19.704 3.105
5552.41 20.858 3.1493
5552.51 22.27 3.2034
5552.61 23.808 3.2624
5552.72 25.575 3.3301
5552.85 27.885 3.4187
5553.02 31.035 3.5395
5553.43 39.271 3.8553
5553.6 42.334 3.9727
5553.73 44.462 4.0543
5553.85 46.131 4.1183
5553.97 47.499 4.1707
5554.09 48.54 4.2106
5554.19 49.133 4.2334
5554.3 49.446 4.2454
5554.35 49.492 4.2472
5554.46 49.348 4.2416
5554.55 48.991 4.2279
5554.67 48.218 4.1983
5554.76 47.388 4.1665
5554.9 45.819 4.1063
5555.04 43.932 4.034
5555.19 41.549 3.9426
5555.69 33.231 3.6237
5555.86 30.655 3.5249
5555.98 28.975 3.4605
5556.09 27.418 3.4008
5556.21 25.994 3.3462
5556.32 24.736 3.298
5556.43 23.606 3.2547
5556.55 22.577 3.2152
5556.67 21.629 3.1788
5556.8 20.74 3.1447
5556.94 19.937 3.114
5557.09 19.245 3.0874
5557.23 18.688 3.0661
5557.36 18.26 3.0497
5557.48 17.898 3.0358
5557.67 17.448 3.0186
5557.92 16.988 3.0009
5558.13 16.669 2.9887
5558.39 16.35 2.9764
5558.76 16 2.963
5559.22 15.655 2.9498
5559.8 15.324 2.9371
5560.5 15.018 2.9254
5561.47 14.694 2.913
5562.7 14.378 2.9009
5563.97 14.122 2.891
5565.93 13.802 2.8788
5568.57 13.45 2.8653
5570.78 13.239 2.8572
5571.85 13.048 2.8499
5574.1 12.576 2.8318
5574.83 12.394 2.8248
5575.55 12.167 2.8161
5576.09 11.956 2.808
5576.87 11.608 2.7947
5577.17 11.518 2.7912
5577.29 11.507 2.7908
5577.47 11.535 2.7919
5577.59 11.594 2.7941
5577.73 11.71 2.7986
5577.86 11.89 2.8055
5577.96 12.077 2.8126
5578.06 12.314 2.8218
5578.16 12.609 2.833
5578.26 12.966 2.8467
5578.36 13.39 2.863
5578.47 13.887 2.8821
5578.57 14.459 2.904
5578.67 15.107 2.9288
5578.75 15.731 2.9528
5578.84 16.411 2.9788
5578.97 17.531 3.0218
5579.08 18.562 3.0613
5579.22 19.895 3.1124
5579.61 24.064 3.2723
5579.8 25.972 3.3454
5579.96 27.321 3.3971
5580.1 28.376 3.4376
5580.23 29.177 3.4683
5580.34 29.676 3.4874
5580.46 30.048 3.5017
5580.56 30.187 3.507
5580.6 30.208 3.5078
5580.71 30.153 3.5057
5580.81 29.946 3.4978
5580.93 29.544 3.4824
5581.08 28.838 3.4553
5581.19 28.199 3.4308
5581.32 27.283 3.3957
5581.46 26.275 3.357
5581.93 22.543 3.2139
5582.13 21.07 3.1574
5582.26 20.18 3.1233
5582.4 19.375 3.0925
5582.53 18.661 3.0651
5582.67 18.037 3.0412
5582.8 17.499 3.0205
5582.93 17.05 3.0033
5583.06 16.671 2.9888
5583.2 16.355 2.9767
5583.33 16.092 2.9666
5583.51 15.796 2.9552
5583.7 15.569 2.9465
5584 15.301 2.9363
5584.53 14.979 2.9239
5585.86 14.277 2.897
5586.47 14.021 2.8872
5587.14 13.822 2.8796
5588.01 13.652 2.8731
5589.84 13.403 2.8635
5592.31 13.152 2.8539
5595.7 12.874 2.8433
5601.5 12.468 2.8277
5609.11 11.9 2.8059
5612.38 11.621 2.7952
5615.67 11.298 2.7828
5618.83 10.953 2.7696
5619.72 10.913 2.7681
5619.92 10.912 2.7681
5620.13 10.912 2.7681
5620.86 10.891 2.7673
5621.4 10.818 2.7645
5621.94 10.687 2.7594
5623.01 10.366 2.7471
5623.41 10.262 2.7432
5625.64 9.7661 2.7241
5626.92 9.4489 2.712
5627.88 9.1737 2.7014
5628.87 8.8535 2.6892
5629.53 8.6131 2.6799
5630.4 8.2567 2.6663
5631.02 7.9669 2.6552
5631.65 7.6456 2.6428
5632.22 7.3178 2.6303
5632.76 6.9745 2.6171
5633.15 6.6933 2.6063
5633.55 6.3774 2.5942
5633.95 6.0279 2.5808
5634.61 5.428 2.5578
5634.81 5.2635 2.5515
5634.95 5.1646 2.5477
5635.04 5.1144 2.5458
5635.12 5.082 2.5446
5635.2 5.0624 2.5438
5635.26 5.058 2.5436
5635.33 5.0676 2.544
5635.39 5.0872 2.5448
5635.45 5.1191 2.546
5635.5 5.1648 2.5477
5635.56 5.2262 2.5501
5635.61 5.3051 2.5531
5635.67 5.4038 2.5569
5635.72 5.5244 2.5615
5635.77 5.6391 2.5659
5635.81 5.7709 2.571
5635.86 5.9213 2.5767
5635.9 6.0919 2.5833
5635.95 6.2843 2.5907
5635.99 6.5003 2.5989
5636.04 6.7415 2.6082
5636.08 7.0099 2.6185
5636.13 7.3074 2.6299
5636.17 7.6359 2.6425
5636.22 8.008 2.6568
5636.26 8.4399 2.6733
5636.31 8.916 2.6916
5636.36 9.4389 2.7116
5636.41 10.012 2.7336
5636.46 10.637 2.7575
5636.51 11.365 2.7855
5636.56 12.161 2.816
5636.61 13.026 2.8492
5636.66 13.965 2.8852
5636.71 14.916 2.9216
5636.76 15.937 2.9607
5636.82 17.182 3.0085
5636.86 18.28 3.0506
5636.92 19.703 3.1052
5636.97 21.229 3.1637
5637.03 23.058 3.2338
5637.1 25.127 3.3131
5637.17 27.573 3.4069
5637.24 30.201 3.5077
5637.31 33.139 3.6203
5637.39 36.409 3.7457
5637.46 39.73 3.873
5637.57 44.637 4.0612
5637.67 49.885 4.2623
5637.79 56.203 4.5046
5638 67.57 4.9404
5638.25 81.903 5.49
5638.41 89.973 5.7994
5638.55 96.566 6.0522
5638.68 101.9 6.2568
5638.76 104.85 6.3699
5638.85 107.76 6.4813
5638.97 110.43 6.5837
5639.05 111.85 6.6381
5639.16 112.94 6.68
5639.24 113.23 6.6911
5639.36 112.8 6.6747
5639.44 111.93 6.6413
5639.53 110.42 6.5832
5639.62 108.37 6.5048
5639.73 105.53 6.3959
5639.83 102.17 6.267
5639.94 98.159 6.1132
5640.1 91.721 5.8664
5640.29 83.177 5.5388
5640.62 67.784 4.9486
5640.75 62.171 4.7334
5640.88 56.862 4.5299
5641.01 51.92 4.3404
5641.11 48.479 4.2085
5641.2 45.276 4.0857
5641.3 42.314 3.9721
5641.4 39.593 3.8677
5641.46 37.909 3.8032
5641.56 35.535 3.7122
5641.66 33.387 3.6298
5641.76 31.449 3.5555
5641.85 29.707 3.4887
5641.95 28.144 3.4288
5642.05 26.745 3.3752
5642.15 25.493 3.3272
5642.25 24.374 3.2842
5642.34 23.422 3.2477
5642.43 22.564 3.2148
5642.56 21.546 3.1758
5642.68 20.654 3.1416
5642.81 19.866 3.1114
5642.93 19.165 3.0845
5643.12 18.248 3.0494
5643.24 17.708 3.0287
5643.4 17.076 3.0044
5643.64 16.242 2.9724
5643.88 15.509 2.9444
5644.13 14.851 2.9191
5644.37 14.249 2.896
5644.67 13.544 2.869
5645.11 12.619 2.8336
5645.69 11.465 2.7893
5647.21 8.5128 2.6761
5647.45 8.0808 2.6596
5647.61 7.8181 2.6495
5647.73 7.6451 2.6429
5647.84 7.4993 2.6373
5647.95 7.4 2.6335
5648.04 7.3417 2.6312
5648.13 7.3245 2.6306
5648.21 7.3412 2.6312
5648.27 7.3809 2.6327
5648.34 7.4588 2.6357
5648.39 7.5425 2.6389
5648.44 7.6507 2.6431
5648.5 7.8129 2.6493
5648.55 7.9617 2.655
5648.6 8.1361 2.6617
5648.64 8.3381 2.6694
5648.69 8.5698 2.6783
5648.73 8.8364 2.6885
5648.78 9.138 2.7001
5648.83 9.4774 2.7131
5648.87 9.8572 2.7277
5648.92 10.28 2.7439
5648.97 10.749 2.7619
5649.01 11.267 2.7817
5649.06 11.836 2.8036
5649.11 12.461 2.8275
5649.15 13.143 2.8537
5649.2 13.886 2.8821
5649.25 14.693 2.9131
5649.29 15.566 2.9466
5649.35 16.674 2.989
5649.4 17.971 3.0388
5649.46 19.388 3.0931
5649.51 20.61 3.14
5649.56 21.915 3.19
5649.61 23.543 3.2524
5649.66 25.033 3.3095
5649.71 26.882 3.3804
5649.76 28.852 3.456
5649.83 31.256 3.5481
5649.9 34.321 3.6656
5649.98 37.884 3.8022
5650.06 41.803 3.9525
5650.15 46.298 4.1249
5650.24 51.145 4.3107
5650.33 56.585 4.5193
5650.43 62.82 4.7583
5650.6 73.334 5.1615
5650.93 95.372 6.0064
5651.08 104.72 6.3647
5651.23 113.33 6.6948
5651.33 118.5 6.8933
5651.43 123.39 7.0808
5651.54 127.46 7.2368
5651.65 131.13 7.3776
5651.74 133.26 7.4591
5651.8 134.51 7.5069
5651.91 135.68 7.5518
5652.01 136 7.5642
5652.11 135.52 7.5459
5652.21 134.29 7.4987
5652.3 132.49 7.4297
5652.39 130.12 7.3386
5652.52 126.15 7.1863
5652.64 121.39 7.004
5652.77 115.59 6.7817
5652.99 105.29 6.3868
5653.34 87.482 5.7039
5653.54 78.119 5.3449
5653.69 71.229 5.0808
5653.81 66.447 4.8974
5653.92 62.023 4.7278
5654.04 57.967 4.5723
5654.16 54.281 4.4309
5654.27 50.954 4.3034
5654.39 47.97 4.189
5654.5 45.307 4.0869
5654.62 42.939 3.9961
5654.7 41.512 3.9414
5654.82 39.458 3.8626
5654.95 37.656 3.7935
5655.07 36.075 3.7329
5655.19 34.686 3.6797
5655.32 33.463 3.6328
5655.44 32.383 3.5913
5655.63 30.983 3.5377
5655.77 30.078 3.503
5655.92 29.19 3.4689
5656.15 28.045 3.425
5656.39 27.075 3.3878
5656.62 26.239 3.3558
5656.93 25.284 3.3192
5657.22 24.517 3.2898
5657.51 23.846 3.264
5657.9 23.069 3.2342
5658.29 22.399 3.2085
5658.79 21.65 3.1799
5659.42 20.859 3.1495
5660.16 20.08 3.1196
5660.93 19.401 3.0936
5661.64 18.852 3.0726
5662.56 18.245 3.0493
5663.47 17.717 3.0291
5664.98 16.964 3.0002
5668.4 15.369 2.9391
5669.34 14.869 2.9199
5670.13 14.376 2.901
5671.19 13.591 2.8709
5671.41 13.457 2.8657
5671.63 13.378 2.8627
5671.71 13.371 2.8624
5671.85 13.397 2.8634
5672 13.494 2.8671
5672.12 13.633 2.8725
5672.24 13.842 2.8805
5672.35 14.13 2.8916
5672.47 14.511 2.9062
5672.59 14.995 2.9247
5672.69 15.464 2.9427
5672.78 16.01 2.9636
5672.88 16.636 2.9876
5672.97 17.344 3.0148
5673.06 18.134 3.0451
5673.17 19.158 3.0843
5673.29 20.369 3.1308
5673.41 21.687 3.1813
5673.55 23.382 3.2463
5673.99 28.927 3.4589
5674.15 30.874 3.5335
5674.31 32.494 3.5956
5674.45 33.749 3.6438
5674.57 34.656 3.6785
5674.68 35.255 3.7015
5674.81 35.681 3.7178
5674.9 35.84 3.724
5674.94 35.867 3.725
5675.06 35.778 3.7216
5675.19 35.438 3.7085
5675.3 34.934 3.6892
5675.4 34.38 3.668
5675.51 33.574 3.6371
5675.65 32.495 3.5957
5675.87 30.411 3.5158
5676.26 26.602 3.3698
5676.47 24.637 3.2944
5676.61 23.441 3.2485
5676.75 22.353 3.2068
5676.89 21.379 3.1695
5677.04 20.52 3.1365
5677.13 20.008 3.1169
5677.29 19.255 3.088
5677.46 18.571 3.0618
5677.65 17.953 3.0382
5677.83 17.448 3.0188
5678.05 16.966 3.0003
5678.26 16.593 2.986
5678.55 16.151 2.9691
5679.02 15.569 2.9467
5680.76 13.688 2.8746
5681.08 13.406 2.8638
5681.23 13.315 2.8603
5681.39 13.28 2.859
5681.55 13.326 2.8607
5681.66 13.416 2.8642
5681.76 13.566 2.8699
