E sigma
2904.31 8.13
2904.56 8.8449
2904.75 9.3182
2904.91 9.6801
2905.05 9.9344
2905.21 10.141
2905.36 10.271
2905.52 10.323
2905.54 10.324
2905.7 10.283
2905.85 10.182
2905.99 10.027
2906.13 9.8382
2906.31 9.547
2906.95 8.3351
2907.2 7.9144
2907.41 7.58
2907.61 7.3228
2907.8 7.1034
2907.99 6.9194
2908.21 6.7499
2908.45 6.6004
2908.69 6.4835
2909.05 6.3522
2909.54 6.23
2910.02 6.1427
2910.73 6.0496
2911.65 5.9709
2912.29 5.9534
2912.68 5.9675
2913.06 6.0063
2913.63 6.1068
2914.36 6.2527
2914.76 6.2934
2914.88 6.2962
2915.24 6.2735
2915.64 6.2001
2916.74 5.8862
2917.25 5.7767
2917.83 5.6983
2918.53 5.6493
2920.58 5.5817
2925.61 5.4585
2926.99 5.4437
2928.51 5.4589
2929.43 5.4384
2931.53 5.3224
2938.77 5.0985
2941.16 5.0173
2941.91 5.0099
2943.51 5.0428
2944.1 5.0251
2944.75 4.9649
2945.94 4.8096
2946.69 4.7307
2949.02 4.5321
2950.59 4.3727
2951.74 4.2293
2952.61 4.1019
2953.47 3.9527
2954.34 3.7751
2955.06 3.5995
2955.71 3.4144
2956.14 3.2744
2956.64 3.0941
2957.29 2.8542
2957.51 2.7867
2957.71 2.7425
2957.86 2.7288
2957.87 2.7287
2957.97 2.7351
2958.07 2.7562
2958.17 2.7957
2958.27 2.8579
2958.34 2.9144
2958.41 2.9849
2958.47 3.0713
2958.54 3.1757
2958.6 3.2806
2958.67 3.4339
2958.74 3.6153
2958.81 3.8281
2958.85 3.9891
2958.9 4.1668
2958.95 4.3621
2959 4.5765
2959.04 4.811
2959.09 5.0668
2959.14 5.3453
2959.19 5.6478
2959.23 5.9754
2959.28 6.3297
2959.34 6.859
2959.4 7.3249
2959.45 7.8284
2959.5 8.3711
2959.55 8.9547
2959.6 9.5805
2959.67 10.484
2959.74 11.468
2959.81 12.536
2959.88 13.69
2959.95 15.013
2960.03 16.436
2960.1 17.913
2960.19 19.896
2960.28 22.022
2960.34 23.707
2960.43 26.067
2960.55 29.287
2960.66 32.672
2960.86 38.689
2961.15 47.795
2961.34 53.207
2961.44 56.077
2961.59 59.56
2961.71 62.155
2961.83 64.273
2961.93 65.559
2962.03 66.509
2962.14 67.173
2962.24 67.368
2962.34 67.199
2962.45 66.552
2962.58 65.282
2962.72 63.339
2962.86 60.871
2962.98 58.38
2963.12 54.966
2963.31 50.22
2963.72 39.774
2963.89 35.549
2964.01 32.902
2964.12 30.417
2964.22 28.33
2964.33 26.391
2964.43 24.603
2964.54 22.966
2964.64 21.475
2964.73 20.331
2964.83 19.078
2964.94 17.956
2965.04 16.954
2965.15 16.063
2965.25 15.272
2965.36 14.572
2965.46 13.953
2965.58 13.328
2965.72 12.721
2965.86 12.201
2965.99 11.755
2966.13 11.37
2966.34 10.885
2966.54 10.485
2966.75 10.14
2966.9 9.9368
2967.19 9.5869
2967.47 9.2946
2967.76 9.0452
2968.22 8.7116
2968.68 8.4373
2969.14 8.2066
2969.61 8.0092
2970.18 7.7984
2971.05 7.5382
2971.91 7.3264
2973.06 7.0959
2974.21 6.9056
2975.94 6.6649
2978.38 6.3433
2979.43 6.1673
2980.2 6.0268
2980.61 5.9761
2980.79 5.969
2981.04 5.9826
2981.29 6.0299
2981.49 6.0997
2981.76 6.2349
2982.05 6.4339
2982.42 6.7494
2982.94 7.2074
2983.2 7.3966
2983.4 7.5028
2983.63 7.5849
2983.87 7.6182
2984.09 7.6023
2984.35 7.5394
2984.73 7.3802
2985.46 7.0238
2985.85 6.8669
2986.26 6.7341
2986.79 6.6107
2987.46 6.5092
2988.69 6.388
2990.51 6.2722
2993.23 6.1506
2997.51 6.0094
3007.34 5.7277
3009.85 5.633
3011.96 5.5249
3013.47 5.4139
3014.32 5.327
3015.03 5.2329
3015.38 5.1753
3016.5 4.9571
3016.86 4.9139
3016.98 4.9114
3017.16 4.9251
3017.34 4.9667
3017.46 5.0172
3017.59 5.089
3017.71 5.1852
3017.84 5.309
3017.96 5.4632
3018.09 5.6502
3018.22 5.8718
3018.34 6.1288
3018.49 6.4692
3018.63 6.8542
3018.8 7.3349
3019 7.9758
3019.48 9.5886
3019.67 10.187
3019.85 10.658
3020 10.994
3020.14 11.228
3020.26 11.379
3020.38 11.474
3020.52 11.516
3020.64 11.494
3020.78 11.399
3020.93 11.231
3021.09 11.003
3021.27 10.655
3021.57 10.004
3022.04 8.9576
3022.29 8.4528
3022.5 8.0785
3022.68 7.8114
3022.85 7.5809
3023.03 7.3847
3023.24 7.1876
3023.49 7.0042
3023.74 6.8624
3024.12 6.7056
3024.5 6.5933
3025.13 6.4622
3025.84 6.3585
3027.03 6.239
3028.54 6.1372
3030.6 6.0427
3034.1 5.9373
3038.59 5.8477
3046.35 5.7416
3046.92 5.7387
3047.95 5.7505
3049.71 5.8133
3049.87 5.814
3050.68 5.7898
3052.18 5.6993
3053.42 5.6646
3059.32 5.6067
3061.72 5.6332
3062.85 5.6114
3064.5 5.5561
3068.04 5.5133
3068.49 5.5119
3070.68 5.531
3071.86 5.508
3073.66 5.4502
3080.21 5.3558
3080.86 5.3554
3081.48 5.3718
3081.98 5.4051
3083.46 5.5715
3083.86 5.5882
3084.33 5.5678
3084.9 5.4944
3085.73 5.3538
3086.31 5.2784
3086.93 5.2271
3088.62 5.1573
3091.48 5.0451
3094.85 4.8615
3095.78 4.7868
3096.5 4.695
3097.21 4.5725
3097.77 4.4531
3098.88 4.174
3099.24 4.1007
3099.46 4.08
3099.49 4.0795
3099.62 4.0865
3099.79 4.1206
3099.89 4.1635
3100 4.2264
3100.12 4.3201
3100.24 4.4459
3100.36 4.6089
3100.43 4.7409
3100.51 4.8934
3100.59 5.0678
3100.66 5.2553
3100.77 5.5605
3100.87 5.9139
3100.98 6.3179
3101.08 6.7742
3101.19 7.2833
3101.29 7.832
3101.4 8.4294
3101.5 9.0728
3101.6 9.7581
3101.74 10.728
3101.94 12.22
3102.28 14.785
3102.46 16.068
3102.6 16.975
3102.74 17.772
3102.86 18.372
3102.97 18.805
3103.09 19.157
3103.21 19.394
3103.31 19.482
3103.36 19.496
3103.5 19.425
3103.6 19.259
3103.71 18.993
3103.82 18.64
3103.95 18.149
3104.14 17.263
3104.32 16.25
3104.83 13.311
3105.04 12.203
3105.17 11.521
3105.31 10.892
3105.47 10.244
3105.62 9.6712
3105.78 9.1728
3105.93 8.7439
3106.09 8.3868
3106.24 8.0835
3106.39 7.8271
3106.54 7.6109
3106.75 7.3743
3106.98 7.1592
3107.21 6.9905
3107.53 6.8164
3107.84 6.6817
3108.31 6.5263
3108.93 6.3712
3109.8 6.2123
3110.91 6.0641
3112.41 5.9191
3113.71 5.8304
3114.47 5.8065
3114.96 5.8241
3115.32 5.8693
3115.68 5.9541
3116.05 6.086
3116.26 6.1877
3116.84 6.5142
3117.21 6.7143
3117.48 6.8309
3117.74 6.8986
3117.93 6.916
3118.19 6.8917
3118.44 6.8148
3118.69 6.6943
3118.98 6.5191
3119.53 6.1517
3119.86 5.9532
3120.22 5.7734
3120.55 5.6521
3120.87 5.5651
3121.23 5.4992
3121.67 5.4482
3122.25 5.4043
3125.36 5.2294
3127.14 5.1069
3128.32 5.0033
3129.35 4.8879
3130.24 4.7595
3130.98 4.6203
3132.13 4.3518
3132.4 4.3084
3132.6 4.2972
3132.79 4.3162
3132.93 4.3526
3133.08 4.4224
3133.19 4.4993
3133.3 4.6013
3133.41 4.7319
3133.52 4.8948
3133.63 5.0937
3133.74 5.332
3133.85 5.6128
3133.96 5.9385
3134.07 6.3111
3134.16 6.6552
3134.27 7.1086
3134.38 7.6074
3134.49 8.1495
3134.63 8.8701
3134.79 9.7899
3135.04 11.365
3135.34 13.181
3135.51 14.178
3135.67 14.996
3135.82 15.633
3135.96 16.108
3136.08 16.435
3136.21 16.678
3136.35 16.8
3136.4 16.809
3136.51 16.763
3136.64 16.614
3136.75 16.402
3136.86 16.111
3137.04 15.531
3137.22 14.832
3137.49 13.594
3137.85 11.972
3138.05 11.107
3138.25 10.319
3138.39 9.7936
3138.54 9.3222
3138.69 8.9047
3138.84 8.5395
3139.01 8.1786
3139.18 7.8765
3139.35 7.6258
3139.52 7.4189
3139.74 7.2068
3139.95 7.0402
3140.23 6.8767
3140.62 6.7027
3141.2 6.513
3142.05 6.2912
3142.93 6.1061
3143.82 5.9672
3144.93 5.8381
3146.07 5.731
3147.29 5.6414
3148.06 5.614
3148.38 5.6113
3148.9 5.6124
3149.61 5.5984
3150.17 5.5477
3150.77 5.4487
3151.81 5.2119
3153.39 4.8376
3153.76 4.7762
3154.01 4.7622
3154.22 4.779
3154.39 4.8205
3154.57 4.894
3154.7 4.9742
3154.83 5.0789
3154.95 5.2037
3155.07 5.3547
3155.2 5.5331
3155.32 5.7394
3155.47 6.0235
3155.62 6.3455
3155.79 6.7633
3156.01 7.3511
3156.48 8.6477
3156.69 9.1617
3156.88 9.551
3157.05 9.8384
3157.18 10.011
3157.34 10.14
3157.5 10.191
3157.64 10.17
3157.79 10.087
3157.94 9.9399
3158.11 9.7251
3158.29 9.4301
3158.58 8.8693
3159.05 7.9375
3159.3 7.482
3159.54 7.0877
3159.77 6.7557
3160 6.4722
3160.23 6.2341
3160.47 6.0363
3160.7 5.8768
3160.94 5.7574
3161.11 5.6965
3161.29 5.6636
3161.37 5.6591
3161.52 5.6714
3161.68 5.7153
3161.84 5.7947
3161.98 5.8977
3162.1 6.0138
3162.22 6.1558
3162.34 6.3241
3162.5 6.5754
3162.59 6.7473
3162.78 7.1318
3162.97 7.5758
3163.57 9.0694
3163.79 9.5559
3163.97 9.889
3164.13 10.124
3164.29 10.288
3164.42 10.378
3164.59 10.418
3164.76 10.383
3164.85 10.331
3165.05 10.164
3165.22 9.9465
3165.4 9.6846
3165.84 8.9562
3166.2 8.3578
3166.42 8.0364
3166.61 7.7826
3166.81 7.5608
3167 7.3703
3167.22 7.1906
3167.46 7.0282
3167.82 6.8433
3168.24 6.694
3168.74 6.5638
3169.42 6.4416
3170.39 6.3183
3171.36 6.2275
3172.72 6.1313
3174.94 6.0173
3177.56 5.9208
3182.68 5.7849
3186.68 5.7017
3187.39 5.6963
3187.98 5.7091
3188.57 5.7577
3188.96 5.8197
3189.58 5.9676
3190.26 6.1455
3190.63 6.2088
3190.94 6.2271
3191.28 6.205
3191.64 6.1346
3192.21 5.9655
3192.77 5.7912
3193.28 5.6642
3193.67 5.5951
3194.32 5.5236
3196.83 5.3619
3197.61 5.2873
3198.98 5.1169
3199.31 5.0984
3199.53 5.1046
3199.74 5.1326
3199.96 5.1888
3200.18 5.2789
3200.39 5.4071
3200.61 5.5751
3200.85 5.8056
3201.17 6.1621
3201.75 6.8688
3202.01 7.1344
3202.21 7.3036
3202.41 7.4251
3202.56 7.4827
3202.73 7.5161
3202.82 7.519
3203.04 7.4878
3203.28 7.4002
3203.57 7.239
3204.42 6.6691
3204.73 6.4929
3205.04 6.3482
3205.36 6.229
3205.69 6.1383
3206.23 6.0329
3206.88 5.9516
3208.08 5.8603
3210.01 5.7733
3212.6 5.7019
3216.34 5.6397
3216.65 5.6382
3217.51 5.6539
3217.99 5.6933
3218.33 5.7468
3218.61 5.8159
3218.9 5.9101
3219.26 6.0635
3220.14 6.5236
3220.43 6.6452
3220.71 6.7236
3220.98 6.7492
3221.24 6.7236
3221.48 6.6603
3221.74 6.5528
3222.21 6.3063
3222.7 6.0375
3223.05 5.8709
3223.45 5.7331
3223.82 5.6458
3224.29 5.5796
3224.8 5.5449
3225.58 5.5214
3236.29 5.4041
3236.84 5.403
3238.43 5.4095
3239.76 5.3912
3241.89 5.3374
3248.21 5.2556
3248.99 5.2706
3249.58 5.3164
3250.05 5.3865
3250.67 5.5237
3251.3 5.6676
3251.73 5.7323
3252.07 5.7491
3252.53 5.729
3253.09 5.689
3253.17 5.6876
3253.43 5.6983
3253.73 5.7509
3254 5.8419
3254.21 5.9412
3254.51 6.1248
3255.14 6.5744
3255.45 6.756
3255.67 6.8463
3255.87 6.8868
3255.97 6.8914
3256.18 6.8671
3256.39 6.7965
3256.59 6.6897
3256.9 6.4711
3257.54 5.9287
3257.87 5.6649
3258.13 5.4919
3258.36 5.3622
3258.67 5.227
3258.97 5.1296
3259.33 5.0522
3259.84 4.9847
3261.12 4.8926
3262.66 4.788
3263.68 4.6979
3264.56 4.5962
3265.87 4.4011
3266.3 4.3575
3266.51 4.3525
3266.75 4.3677
3266.99 4.4114
3267.15 4.4593
3267.37 4.5489
3267.58 4.6686
3267.83 4.8422
3268.18 5.1306
3268.68 5.5773
3268.95 5.7778
3269.16 5.898
3269.35 5.9672
3269.53 6.0021
3269.62 6.0059
3269.79 5.99
3269.95 5.9478
3270.18 5.8481
3270.45 5.6791
3270.8 5.4136
3271.29 5.0164
3271.63 4.7556
3271.85 4.603
3272.07 4.4836
3272.26 4.4002
3272.41 4.3609
3272.56 4.3472
3272.71 4.3655
3272.84 4.4161
3272.97 4.4999
3273.05 4.5783
3273.14 4.6771
3273.22 4.7982
3273.31 4.9438
3273.39 5.1159
3273.47 5.3061
3273.55 5.5117
3273.62 5.7436
3273.7 6.0029
3273.77 6.2911
3273.85 6.6089
3273.93 6.9572
3274 7.3365
3274.1 7.8862
3274.2 8.4482
3274.29 9.0566
3274.38 9.7096
3274.48 10.404
3274.61 11.43
3274.74 12.56
3275.01 14.934
3275.24 16.955
3275.42 18.401
3275.56 19.458
3275.7 20.42
3275.84 21.2
3275.97 21.811
3276.11 22.239
3276.24 22.491
3276.36 22.56
3276.45 22.517
3276.59 22.308
3276.73 21.906
3276.86 21.42
3276.99 20.797
3277.12 20.046
3277.32 18.774
3277.9 14.883
3278.11 13.53
3278.26 12.651
3278.42 11.851
3278.57 11.132
3278.69 10.597
3278.82 10.117
3278.95 9.6902
3279.07 9.3133
3279.2 8.9822
3279.36 8.6216
3279.54 8.2896
3279.72 8.0163
3279.89 7.7909
3280.07 7.6042
3280.27 7.4283
3280.53 7.2509
3280.87 7.0663
3281.2 6.9216
3281.71 6.7519
3282.22 6.6187
3282.89 6.4777
3283.92 6.3153
3284.92 6.1988
3285.97 6.1206
3288.02 6.0464
3289.07 5.9586
3290.34 5.845
3291.58 5.7735
3295.79 5.6213
3301.62 5.4324
3303.71 5.3454
3305.27 5.2545
3306.44 5.1516
3308 4.959
3308.35 4.9437
3308.66 4.9646
3308.92 5.0203
3309.13 5.1007
3309.35 5.216
3309.55 5.3513
3309.74 5.5156
3309.96 5.7258
3310.31 6.113
3310.76 6.6294
3311.02 6.8782
3311.25 7.0476
3311.42 7.1407
3311.57 7.1947
3311.75 7.2241
3311.83 7.2261
3312.07 7.1923
3312.31 7.1062
3312.61 6.9487
3313.46 6.4073
3313.82 6.221
3314.18 6.0775
3314.46 5.9937
3314.79 5.9263
3315.22 5.8774
3315.84 5.858
3315.98 5.8578
3316.12 5.8578
3316.85 5.8418
3317.45 5.7857
3318.3 5.6472
3318.9 5.5485
3319.66 5.4509
3320.64 5.3663
3322.61 5.2176
3324.09 5.0822
3324.42 5.0724
3324.67 5.0863
3324.94 5.1355
3325.12 5.1963
3325.3 5.2865
3325.46 5.396
3325.62 5.5377
3325.79 5.7152
3325.95 5.9314
3326.13 6.2245
3326.31 6.5688
3326.51 7.0145
3326.76 7.6282
3327.26 8.9256
3327.45 9.3853
3327.63 9.7646
3327.81 10.082
3327.98 10.305
3328.11 10.426
3328.25 10.506
3328.36 10.523
3328.52 10.488
3328.68 10.376
3328.88 10.155
3329.08 9.8561
3329.21 9.624
3329.53 9.0032
3329.89 8.2739
3330.16 7.7583
3330.4 7.3739
3330.63 7.0459
3330.88 6.7621
3331.12 6.5363
3331.36 6.3654
3331.58 6.2408
3331.88 6.1146
3332.18 6.0219
3332.63 5.9209
3333.13 5.8476
3333.78 5.782
3334.58 5.7405
3334.95 5.7363
3336.6 5.7759
3337.24 5.756
3337.9 5.6943
3339.09 5.5582
3339.9 5.4981
3341.35 5.442
3350.49 5.21
3353.92 5.1035
3356.69 4.9899
3358.23 4.9075
3359.76 4.8022
3360.84 4.7076
3361.92 4.5862
3362.69 4.4751
3363.27 4.3724
3363.82 4.253
3364.92 3.9819
3365.21 3.9351
3365.38 3.9267
3365.55 3.9402
3365.69 3.9756
3365.84 4.0397
3365.93 4.1018
3366.03 4.1821
3366.12 4.2831
3366.22 4.4074
3366.32 4.5576
3366.41 4.7362
3366.5 4.9202
3366.57 5.1013
3366.65 5.3032
3366.72 5.5269
3366.79 5.773
3366.87 6.0425
3366.98 6.4914
3367.05 6.821
3367.16 7.3536
3367.27 7.9388
3367.38 8.5743
3367.49 9.2568
3367.65 10.284
3367.8 11.376
3368.29 14.963
3368.48 16.308
3368.62 17.181
3368.76 17.916
3368.88 18.483
3369.02 18.972
3369.15 19.326
3369.25 19.506
3369.37 19.602
3369.43 19.608
3369.55 19.529
3369.68 19.327
3369.79 19.066
3369.92 18.65
3370.06 18.09
3370.22 17.383
3370.45 16.186
3370.92 13.561
3371.12 12.555
3371.28 11.766
3371.44 11.045
3371.61 10.398
3371.77 9.8257
3371.91 9.3815
3372.06 8.9913
3372.2 8.651
3372.35 8.356
3372.49 8.1013
3372.66 7.8551
3372.77 7.7049
3373 7.4532
3373.23 7.2534
3373.46 7.0928
3373.75 6.9322
3374.04 6.8033
3374.43 6.6654
3375 6.5054
3375.77 6.3455
3376.54 6.2234
3377.7 6.0843
3378.85 5.9789
3380.56 5.8614
3382.02 5.7962
3382.59 5.7887
3383.55 5.8115
3384.6 5.8468
3384.65 5.847
3385.31 5.8256
3386.21 5.7376
3387.1 5.6431
3387.83 5.5904
3388.98 5.5432
3399.46 5.2777
3402.16 5.1885
3403.97 5.107
3405.3 5.0214
3406.15 4.9432
3407.03 4.8347
3407.71 4.748
3408.05 4.7248
3408.16 4.7238
3408.45 4.7456
3408.66 4.7876
3408.86 4.8579
3409.04 4.9479
3409.21 5.0582
3409.38 5.1947
3409.57 5.3809
3409.76 5.5982
3409.99 5.888
3410.63 6.7734
3410.88 7.0818
3411.09 7.2987
3411.27 7.4357
3411.46 7.5294
3411.63 7.5738
3411.72 7.58
3411.91 7.5575
3412.09 7.4945
3412.34 7.355
3412.65 7.1191
3413.21 6.6471
3413.59 6.3517
3413.88 6.1659
3414.2 5.9974
3414.54 5.8605
3414.88 5.757
3415.38 5.6456
3415.89 5.5667
3416.68 5.4774
3418.03 5.3649
3421.48 5.1201
3422.41 5.0357
3423.34 4.9259
3424.51 4.754
3424.86 4.7194
3424.97 4.7146
3425.21 4.7208
3425.43 4.7542
3425.66 4.8235
3425.87 4.9271
3426.04 5.0469
3426.22 5.1997
3426.38 5.3697
3426.58 5.6263
3426.76 5.8861
3426.99 6.2599
3427.54 7.1927
3427.79 7.5769
3428 7.8512
3428.2 8.0505
3428.36 8.1577
3428.54 8.2304
3428.68 8.2454
3428.82 8.2271
3428.98 8.1688
3429.18 8.0472
3429.45 7.8165
3430 7.2256
3430.35 6.8605
3430.69 6.5548
3430.91 6.3862
3431.24 6.1803
3431.59 6.0194
3431.94 5.8986
3432.29 5.8087
3432.84 5.7059
3433.4 5.6326
3434.24 5.5509
3435.64 5.4524
3437.95 5.3345
3443.43 5.0975
3445.27 4.9929
3446.19 4.9235
3446.98 4.8474
3447.94 4.7223
3448.64 4.6297
3448.96 4.6067
3449.06 4.6058
3449.26 4.6155
3449.45 4.6449
3449.65 4.6994
3449.82 4.7724
3450 4.8722
3450.17 4.9998
3450.34 5.1544
3450.5 5.3378
3450.73 5.625
3450.9 5.8672
3451.57 6.9067
3451.81 7.2469
3452.02 7.4903
3452.2 7.658
3452.39 7.7802
3452.53 7.83
3452.72 7.8475
3452.9 7.813
3453.1 7.7252
3453.34 7.5579
3453.52 7.4059
3454.33 6.6236
3454.66 6.3411
3454.99 6.1133
3455.32 5.935
3455.66 5.7931
3456.01 5.6875
3456.42 5.5944
3456.98 5.5057
3457.71 5.4217
3459.1 5.3117
3461.49 5.1798
3470.47 4.802
3471.67 4.772
3471.87 4.7715
3473.23 4.7896
3473.9 4.7739
3474.48 4.725
3475.27 4.6166
3476.09 4.4949
3477.21 4.3513
3478.41 4.2046
3479.28 4.0793
3479.97 3.957
3481.18 3.7092
3481.44 3.6687
3481.7 3.6475
3481.76 3.6466
3481.93 3.6553
3482.1 3.6849
3482.28 3.7409
3482.4 3.7958
3482.51 3.8666
3482.63 3.9551
3482.76 4.0759
3482.89 4.2218
3483.01 4.3941
3483.14 4.5932
3483.25 4.7835
3483.42 5.1036
3483.58 5.4613
3483.75 5.8703
3484.34 7.3412
3484.54 7.7867
3484.71 8.1336
3484.87 8.3921
3485.02 8.5737
3485.15 8.6761
3485.27 8.7307
3485.35 8.7411
3485.46 8.7245
3485.57 8.6698
3485.72 8.5425
3485.88 8.3494
3486 8.1494
3486.16 7.8713
3486.33 7.5206
3486.86 6.3433
3487.05 5.972
3487.16 5.7747
3487.27 5.6205
3487.37 5.4921
3487.47 5.3938
3487.57 5.3296
3487.68 5.3039
3487.75 5.3126
3487.83 5.3476
3487.91 5.4107
3487.98 5.496
3488.04 5.6035
3488.11 5.7379
3488.18 5.9005
3488.25 6.0928
3488.32 6.3163
3488.38 6.5724
3488.45 6.8624
3488.52 7.1875
3488.59 7.5489
3488.66 7.9475
3488.73 8.4077
3488.8 8.9107
3488.87 9.4572
3488.94 10.047
3489.01 10.681
3489.12 11.712
3489.23 12.837
3489.31 13.796
3489.44 15.331
3489.57 16.968
3489.73 19.156
3490.14 24.842
3490.32 27.337
3490.45 28.955
3490.6 30.616
3490.73 31.822
3490.87 32.92
3491 33.691
3491.1 34.098
3491.2 34.389
3491.31 34.492
3491.42 34.42
3491.52 34.19
3491.63 33.768
3491.76 33.075
3491.89 32.143
3492.02 31.027
3492.19 29.38
3492.36 27.559
3492.9 21.539
3493.09 19.498
3493.26 17.819
3493.39 16.658
3493.51 15.588
3493.64 14.612
3493.77 13.728
3493.9 12.936
3494.01 12.342
3494.11 11.805
3494.22 11.321
3494.32 10.886
3494.43 10.497
3494.59 9.9901
3494.75 9.5625
3494.88 9.2695
3495.07 8.898
3495.26 8.5933
3495.45 8.3409
3495.65 8.1294
3495.88 7.9134
3496.2 7.6739
3496.52 7.4791
3496.84 7.3156
3497.27 7.1323
3497.91 6.9091
3498.33 6.7851
3499.18 6.5786
3500.33 6.3606
3501.49 6.1879
3503.09 5.9944
3504.78 5.8292
3506.97 5.646
3509.01 5.5036
3510.04 5.4647
3511.54 5.4425
3512.24 5.395
3512.93 5.3093
3514.39 5.0919
3517.11 4.7567
3518.07 4.6131
3518.82 4.4786
3519.47 4.3414
3520.12 4.1782
3520.67 4.0153
3521.4 3.779
3521.7 3.7008
3521.91 3.665
3522.02 3.6589
3522.18 3.6706
3522.29 3.6965
3522.4 3.7407
3522.5 3.806
3522.61 3.8956
3522.72 4.0144
3522.79 4.1256
3522.87 4.2581
3522.95 4.414
3523.03 4.5957
3523.11 4.8055
3523.19 5.0458
3523.27 5.319
3523.34 5.5743
3523.42 5.9157
3523.49 6.2967
3523.57 6.7194
3523.65 7.1855
3523.73 7.6967
3523.81 8.254
3523.89 8.8583
3523.99 9.642
3524.07 10.38
3524.15 11.169
3524.26 12.296
3524.37 13.505
3524.5 15.02
3524.68 17.169
3525.14 23.19
3525.32 25.49
3525.46 27.088
3525.61 28.597
3525.73 29.723
3525.87 30.76
3526 31.517
3526.12 32.014
3526.24 32.269
3526.36 32.344
3526.46 32.238
3526.57 31.984
3526.69 31.521
3526.83 30.704
3526.99 29.618
3527.14 28.333
3527.32 26.705
3527.57 24.059
3527.91 20.593
3528.06 19.098
3528.22 17.69
3528.37 16.387
3528.49 15.415
3528.63 14.396
3528.78 13.482
3528.92 12.669
3529.06 11.953
3529.2 11.327
3529.31 10.906
3529.47 10.356
3529.63 9.8917
3529.8 9.5009
3529.96 9.1721
3530.14 8.8694
3530.35 8.5759
3530.56 8.3363
3530.77 8.1379
3531.05 7.921
3531.41 7.701
3531.84 7.4899
3532.27 7.3194
3532.92 7.1143
3533.57 6.9509
3534.22 6.8167
3535.35 6.6312
3536.74 6.4583
3538.24 6.3173
3539.65 6.2218
3540.45 6.1985
3540.64 6.1985
3541.48 6.2247
3542.53 6.2689
3542.59 6.2693
3543.19 6.2475
3543.87 6.1726
3544.98 6.013
3545.66 5.9415
3546.66 5.8828
3547.7 5.861
3548.32 5.8767
3548.9 5.9245
3549.79 6.0562
3550.41 6.1439
3550.87 6.171
3550.9 6.1712
3551.34 6.1492
3551.84 6.0752
3552.86 5.8638
3553.49 5.7648
3554.07 5.7068
3554.89 5.6637
3558.5 5.5796
3563.58 5.4875
3564.7 5.4795
3566.51 5.4927
3567.63 5.4721
3569.53 5.3954
3572.07 5.3426
3581.02 5.1975
3581.14 5.1973
3581.98 5.2147
3582.57 5.2624
3583.01 5.3263
3584.31 5.5883
3584.74 5.6367
3584.96 5.6429
3585.35 5.619
3585.78 5.5457
3586.96 5.2601
3587.39 5.1781
3587.98 5.1032
3588.69 5.0547
3590.51 4.9982
3595.68 4.8663
3600.5 4.6832
3603.45 4.5394
3606.81 4.3396
3607.5 4.3238
3608.01 4.3339
3609.32 4.4085
3609.62 4.4134
3610.13 4.3956
3610.8 4.3485
3610.91 4.345
3611.19 4.3564
3611.38 4.3885
3611.56 4.4504
3611.69 4.5137
3611.84 4.6245
3611.98 4.7612
3612.12 4.9297
3612.2 5.0669
3612.29 5.2268
3612.38 5.4119
3612.47 5.6249
3612.56 5.8687
3612.65 6.1726
3612.73 6.4511
3612.81 6.7608
3612.89 7.104
3612.96 7.4827
3613.04 7.8993
3613.12 8.3559
3613.2 8.8547
3613.27 9.3974
3613.35 9.986
3613.43 10.622
3613.51 11.368
3613.6 12.174
3613.68 13.039
3613.77 13.964
3613.85 14.948
3613.98 16.535
3614.11 18.247
3614.21 19.81
3614.38 22.293
3614.58 25.583
3615.01 32.545
3615.19 35.379
3615.34 37.515
3615.46 39.124
3615.59 40.547
3615.71 41.774
3615.84 42.783
3615.96 43.453
3616.09 43.908
3616.23 44.071
3616.35 43.938
3616.46 43.573
3616.6 42.885
3616.73 41.929
3616.85 40.814
3616.98 39.514
3617.14 37.544
3617.31 35.369
3617.58 31.53
3617.93 26.606
3618.09 24.489
3618.25 22.49
3618.4 20.633
3618.56 18.952
3618.72 17.43
3618.82 16.504
3618.92 15.648
3619.03 14.859
3619.13 14.135
3619.23 13.474
3619.34 12.871
3619.44 12.322
3619.54 11.824
3619.7 11.164
3619.85 10.597
3620.01 10.108
3620.15 9.741
3620.31 9.3491
3620.48 9.0134
3620.64 8.7243
3620.89 8.3608
3621.14 8.0626
3621.39 7.8137
3621.7 7.5542
3622.01 7.3374
3622.42 7.0967
3622.84 6.8963
3623.31 6.706
3623.82 6.5268
3624.6 6.3038
3625.12 6.1772
3626.16 5.9602
3627.19 5.7749
3629.93 5.3309
3631.09 5.1346
3631.53 5.085
3631.67 5.078
3631.96 5.0876
3632.14 5.115
3632.33 5.1638
3632.51 5.2382
3632.69 5.3422
3632.9 5.4986
3633.1 5.6995
3633.29 5.9296
3633.46 6.1615
3633.69 6.509
3634.08 7.1746
3634.41 7.7498
3634.66 8.1208
3634.87 8.3841
3635.06 8.5544
3635.23 8.66
3635.38 8.7044
3635.48 8.7116
3635.63 8.6867
3635.81 8.6037
3636 8.4689
3636.2 8.2662
3636.45 7.9656
3637.19 6.9767
3637.49 6.6257
3637.72 6.3902
3637.95 6.1869
3638.17 6.0146
3638.4 5.8704
3638.71 5.7151
3639.01 5.5928
3639.47 5.452
3640.16 5.2921
3641.26 5.0935
3642.76 4.8299
3643.71 4.6346
3644.91 4.3613
3645.18 4.3217
3645.39 4.3114
