E	sigma
31.2	2790.14
31.21	2790.53
31.22	2790.92
31.23	2791.31
31.24	2791.7
31.25	2792.09
31.26	2792.49
31.27	2792.88
31.28	2793.28
31.29	2793.68
31.3	2794.08
31.31	2794.48
31.32	2794.89
31.33	2795.3
31.34	2795.7
31.35	2796.11
31.36	2796.52
31.37	2796.94
31.38	2797.35
31.39	2797.76
31.4	2798.18
31.41	2798.6
31.42	2799.02
31.43	2799.44
31.44	2799.86
31.45	2800.29
31.46	2800.71
31.47	2801.14
31.48	2801.57
31.49	2802
31.5	2802.43
31.51	2802.86
31.52	2803.3
31.53	2803.73
31.54	2804.17
31.55	2804.61
31.56	2805.05
31.57	2805.49
31.58	2805.93
31.59	2806.38
31.6	2806.82
31.61	2807.27
31.62	2807.72
31.63	2808.17
31.64	2808.62
31.65	2809.07
31.66	2809.52
31.67	2809.98
31.68	2810.43
31.69	2810.89
31.7	2811.35
31.71	2811.81
31.72	2812.27
31.73	2812.73
31.74	2813.2
31.75	2813.66
31.76	2814.13
31.77	2814.59
31.78	2815.06
31.79	2815.53
31.8	2816
31.81	2816.48
31.82	2816.95
31.83	2817.42
31.84	2817.9
31.85	2818.38
31.86	2818.86
31.87	2819.34
31.88	2819.82
31.89	2820.3
31.9	2820.78
31.91	2821.26
31.92	2821.75
31.93	2822.24
31.94	2822.72
31.95	2823.21
31.96	2823.7
31.97	2824.19
31.98	2824.68
31.99	2825.18
32	2825.67
32.01	2826.17
32.02	2826.66
32.03	2827.16
32.04	2827.66
32.05	2828.16
32.06	2828.66
32.07	2829.16
32.08	2829.66
32.09	2830.17
32.1	2830.67
32.11	2831.18
32.12	2831.68
32.13	2832.19
32.14	2832.7
32.15	2833.21
32.16	2833.72
32.17	2834.23
32.18	2834.74
32.19	2835.26
32.2	2835.77
32.21	2836.29
32.22	2836.8
32.23	2837.32
32.24	2837.84
32.25	2838.36
32.26	2838.88
32.27	2839.4
32.28	2839.92
32.29	2840.44
32.3	2840.97
32.31	2841.49
32.32	2842.02
32.33	2842.54
32.34	2843.07
32.35	2843.6
32.36	2844.13
32.37	2844.66
32.38	2845.19
32.39	2845.72
32.4	2846.25
32.41	2846.79
32.42	2847.32
32.43	2847.86
32.44	2848.39
32.45	2848.93
32.46	2849.47
32.47	2850.01
32.48	2850.55
32.49	2851.09
32.5	2851.63
32.51	2852.17
32.52	2852.71
32.53	2853.26
32.54	2853.8
32.55	2854.34
32.56	2854.89
32.57	2855.44
32.58	2855.98
32.59	2856.53
32.6	2857.08
32.61	2857.63
32.62	2858.18
32.63	2858.73
32.64	2859.28
32.65	2859.83
32.66	2860.39
32.67	2860.94
32.68	2861.5
32.69	2862.05
32.7	2862.61
32.71	2863.16
32.72	2863.72
32.73	2864.28
32.74	2864.84
32.75	2865.4
32.76	2865.96
32.77	2866.52
32.78	2867.08
32.79	2867.64
32.8	2868.2
32.81	2868.77
32.82	2869.33
32.83	2869.9
32.84	2870.46
32.85	2871.03
32.86	2871.59
32.87	2872.16
32.88	2872.73
32.89	2873.3
32.9	2873.87
32.91	2874.44
32.92	2875.01
32.93	2875.58
32.94	2876.15
32.95	2876.72
32.96	2877.29
32.97	2877.87
32.98	2878.44
32.99	2879.02
33	2879.59
33.01	2880.17
33.02	2880.74
33.03	2881.32
33.04	2881.9
33.05	2882.47
33.06	2883.05
33.07	2883.63
33.08	2884.21
33.09	2884.79
33.1	2885.37
33.11	2885.95
33.12	2886.53
33.13	2887.12
33.14	2887.7
33.15	2888.28
33.16	2888.87
33.17	2889.45
33.18	2890.04
33.19	2890.62
33.2	2891.21
33.21	2891.79
33.22	2892.38
33.23	2892.97
33.24	2893.55
33.25	2894.14
33.26	2894.73
33.27	2895.32
33.28	2895.91
33.29	2896.5
33.3	2897.09
33.31	2897.68
33.32	2898.27
33.33	2898.86
33.34	2899.46
33.35	2900.05
33.36	2900.64
33.37	2901.24
33.38	2901.83
33.39	2902.43
33.4	2903.02
33.41	2903.62
33.42	2904.21
33.43	2904.81
33.44	2905.4
33.45	2906
33.46	2906.6
33.47	2907.2
33.48	2907.8
33.49	2908.39
33.5	2908.99
33.51	2909.59
33.52	2910.19
33.53	2910.79
33.54	2911.39
33.55	2911.99
33.56	2912.6
33.57	2913.2
33.58	2913.8
33.59	2914.4
33.6	2915.01
33.61	2915.61
33.62	2916.21
33.63	2916.82
33.64	2917.42
33.65	2918.03
33.66	2918.63
33.67	2919.24
33.68	2919.84
33.69	2920.45
33.7	2921.06
33.71	2921.66
33.72	2922.27
33.73	2922.88
33.74	2923.49
33.75	2924.09
33.76	2924.7
33.77	2925.31
33.78	2925.92
33.79	2926.53
33.8	2927.14
33.81	2927.75
33.82	2928.36
33.83	2928.97
33.84	2929.58
33.85	2930.19
33.86	2930.81
33.87	2931.42
33.88	2932.03
33.89	2932.64
33.9	2933.26
33.91	2933.87
33.92	2934.48
33.93	2935.1
33.94	2935.71
33.95	2936.33
33.96	2936.94
33.97	2937.56
33.98	2938.17
33.99	2938.79
34	2939.4
34.01	2940.02
34.02	2940.64
34.03	2941.25
34.04	2941.87
34.05	2942.49
34.06	2943.1
34.07	2943.72
34.08	2944.34
34.09	2944.96
34.1	2945.58
34.11	2946.2
34.12	2946.81
34.13	2947.43
34.14	2948.05
34.15	2948.67
34.16	2949.29
34.17	2949.91
34.18	2950.53
34.19	2951.16
34.2	2951.78
34.21	2952.4
34.22	2953.02
34.23	2953.64
34.24	2954.26
34.25	2954.89
34.26	2955.51
34.27	2956.13
34.28	2956.75
34.29	2957.38
34.3	2958
34.31	2958.62
34.32	2959.25
34.33	2959.87
34.34	2960.5
34.35	2961.12
34.36	2961.75
34.37	2962.37
34.38	2963
34.39	2963.62
34.4	2964.25
34.41	2964.87
34.42	2965.5
34.43	2966.12
34.44	2966.75
34.45	2967.38
34.46	2968.01
34.47	2968.63
34.48	2969.26
34.49	2969.89
34.5	2970.51
34.51	2971.14
34.52	2971.77
34.53	2972.4
34.54	2973.03
34.55	2973.66
34.56	2974.28
34.57	2974.91
34.58	2975.54
34.59	2976.17
34.6	2976.8
34.61	2977.43
34.62	2978.06
34.63	2978.69
34.64	2979.32
34.65	2979.95
34.66	2980.58
34.67	2981.22
34.68	2981.85
34.69	2982.48
34.7	2983.11
34.71	2983.74
34.72	2984.37
34.73	2985
34.74	2985.64
34.75	2986.27
34.76	2986.9
34.77	2987.53
34.78	2988.17
34.79	2988.8
34.8	2989.43
34.81	2990.07
34.82	2990.7
34.83	2991.33
34.84	2991.97
34.85	2992.6
34.86	2993.24
34.87	2993.87
34.88	2994.51
34.89	2995.14
34.9	2995.78
34.91	2996.41
34.92	2997.05
34.93	2997.68
34.94	2998.32
34.95	2998.95
34.96	2999.59
34.97	3000.22
34.98	3000.86
34.99	3001.5
35	3002.13
35.01	3002.77
35.02	3003.41
35.03	3004.04
35.04	3004.68
35.05	3005.32
35.06	3005.96
35.07	3006.59
35.08	3007.23
35.09	3007.87
35.1	3008.51
35.11	3009.15
35.12	3009.79
35.13	3010.42
35.14	3011.06
35.15	3011.7
35.16	3012.34
35.17	3012.98
35.18	3013.62
35.19	3014.26
35.2	3014.9
35.21	3015.54
35.22	3016.18
35.23	3016.82
35.24	3017.46
35.25	3018.1
35.26	3018.74
35.27	3019.38
35.28	3020.02
35.29	3020.66
35.3	3021.3
35.31	3021.94
35.32	3022.59
35.33	3023.23
35.34	3023.87
35.35	3024.51
35.36	3025.15
35.37	3025.8
35.38	3026.44
35.39	3027.08
35.4	3027.72
35.41	3028.37
35.42	3029.01
35.43	3029.65
35.44	3030.3
35.45	3030.94
35.46	3031.58
35.47	3032.23
35.48	3032.87
35.49	3033.51
35.5	3034.16
35.51	3034.8
35.52	3035.45
35.53	3036.09
35.54	3036.74
35.55	3037.38
35.56	3038.03
35.57	3038.67
35.58	3039.32
35.59	3039.96
35.6	3040.61
35.61	3041.25
35.62	3041.9
35.63	3042.55
35.64	3043.19
35.65	3043.84
35.66	3044.48
35.67	3045.13
35.68	3045.78
35.69	3046.43
35.7	3047.07
35.71	3047.72
35.72	3048.37
35.73	3049.01
35.74	3049.66
35.75	3050.31
35.76	3050.96
35.77	3051.61
35.78	3052.25
35.79	3052.9
35.8	3053.55
35.81	3054.2
35.82	3054.85
35.83	3055.5
35.84	3056.15
35.85	3056.8
35.86	3057.45
35.87	3058.1
35.88	3058.75
35.89	3059.4
35.9	3060.05
35.91	3060.7
35.92	3061.35
35.93	3062
35.94	3062.65
35.95	3063.3
35.96	3063.95
35.97	3064.6
35.98	3065.25
35.99	3065.9
36	3066.56
36.01	3067.21
36.02	3067.86
36.03	3068.51
36.04	3069.16
36.05	3069.82
36.06	3070.47
36.07	3071.12
36.08	3071.77
36.09	3072.43
36.1	3073.08
36.11	3073.73
36.12	3074.39
36.13	3075.04
36.14	3075.7
36.15	3076.35
36.16	3077
36.17	3077.66
36.18	3078.31
36.19	3078.97
36.2	3079.62
36.21	3080.28
36.22	3080.93
36.23	3081.59
36.24	3082.24
36.25	3082.9
36.26	3083.55
36.27	3084.21
36.28	3084.87
36.29	3085.52
36.3	3086.18
36.31	3086.84
36.32	3087.49
36.33	3088.15
36.34	3088.81
36.35	3089.46
36.36	3090.12
36.37	3090.78
36.38	3091.44
36.39	3092.1
36.4	3092.75
36.41	3093.41
36.42	3094.07
36.43	3094.73
36.44	3095.39
36.45	3096.05
36.46	3096.71
36.47	3097.37
36.48	3098.02
36.49	3098.68
36.5	3099.34
36.51	3100
36.52	3100.66
36.53	3101.32
36.54	3101.99
36.55	3102.65
36.56	3103.31
36.57	3103.97
36.58	3104.63
36.59	3105.29
36.6	3105.95
36.61	3106.61
36.62	3107.28
36.63	3107.94
36.64	3108.6
36.65	3109.26
36.66	3109.93
36.67	3110.59
36.68	3111.25
36.69	3111.92
36.7	3112.58
36.71	3113.24
36.72	3113.91
36.73	3114.57
36.74	3115.24
36.75	3115.9
36.76	3116.56
36.77	3117.23
36.78	3117.89
36.79	3118.56
36.8	3119.22
36.81	3119.89
36.82	3120.56
36.83	3121.22
36.84	3121.89
36.85	3122.55
36.86	3123.22
36.87	3123.89
36.88	3124.55
36.89	3125.22
36.9	3125.89
36.91	3126.56
36.92	3127.22
36.93	3127.89
36.94	3128.56
36.95	3129.23
36.96	3129.9
36.97	3130.56
36.98	3131.23
36.99	3131.9
37	3132.57
37.01	3133.24
37.02	3133.91
37.03	3134.58
37.04	3135.25
37.05	3135.92
37.06	3136.59
37.07	3137.26
37.08	3137.93
37.09	3138.6
37.1	3139.28
37.11	3139.95
37.12	3140.62
37.13	3141.29
37.14	3141.96
37.15	3142.63
37.16	3143.31
37.17	3143.98
37.18	3144.65
37.19	3145.33
37.2	3146
37.21	3146.67
37.22	3147.35
37.23	3148.02
37.24	3148.69
37.25	3149.37
37.26	3150.04
37.27	3150.72
37.28	3151.39
37.29	3152.07
37.3	3152.74
37.31	3153.42
37.32	3154.09
37.33	3154.77
37.34	3155.45
37.35	3156.12
37.36	3156.8
37.37	3157.48
37.38	3158.15
37.39	3158.83
37.4	3159.51
37.41	3160.19
37.42	3160.86
37.43	3161.54
37.44	3162.22
37.45	3162.9
37.46	3163.58
37.47	3164.26
37.48	3164.94
37.49	3165.62
37.5	3166.3
37.51	3166.98
37.52	3167.66
37.53	3168.34
37.54	3169.02
37.55	3169.7
37.56	3170.38
37.57	3171.06
37.58	3171.74
37.59	3172.42
37.6	3173.11
37.61	3173.79
37.62	3174.47
37.63	3175.15
37.64	3175.84
37.65	3176.52
37.66	3177.2
37.67	3177.89
37.68	3178.57
37.69	3179.25
37.7	3179.94
37.71	3180.62
37.72	3181.31
37.73	3181.99
37.74	3182.68
37.75	3183.36
37.76	3184.05
37.77	3184.73
37.78	3185.42
37.79	3186.11
37.8	3186.79
37.81	3187.48
37.82	3188.17
37.83	3188.85
37.84	3189.54
37.85	3190.23
37.86	3190.92
37.87	3191.6
37.88	3192.29
37.89	3192.98
37.9	3193.67
37.91	3194.36
37.92	3195.05
37.93	3195.74
37.94	3196.43
37.95	3197.12
37.96	3197.81
37.97	3198.5
37.98	3199.19
37.99	3199.88
38	3200.57
38.01	3201.26
38.02	3201.95
38.03	3202.65
38.04	3203.34
38.05	3204.03
38.06	3204.72
38.07	3205.42
38.08	3206.11
38.09	3206.8
38.1	3207.5
38.11	3208.19
38.12	3208.88
38.13	3209.58
38.14	3210.27
38.15	3210.97
38.16	3211.66
38.17	3212.36
38.18	3213.05
38.19	3213.75
38.2	3214.44
38.21	3215.14
38.22	3215.84
38.23	3216.53
38.24	3217.23
38.25	3217.93
38.26	3218.63
38.27	3219.32
38.28	3220.02
38.29	3220.72
38.3	3221.42
38.31	3222.12
38.32	3222.81
38.33	3223.51
38.34	3224.21
38.35	3224.91
38.36	3225.61
38.37	3226.31
38.38	3227.01
38.39	3227.71
38.4	3228.41
38.41	3229.11
38.42	3229.82
38.43	3230.52
38.44	3231.22
38.45	3231.92
38.46	3232.62
38.47	3233.33
38.48	3234.03
38.49	3234.73
38.5	3235.43
38.51	3236.14
38.52	3236.84
38.53	3237.54
38.54	3238.25
38.55	3238.95
38.56	3239.66
38.57	3240.36
38.58	3241.07
38.59	3241.77
38.6	3242.48
38.61	3243.18
38.62	3243.89
38.63	3244.6
38.64	3245.3
38.65	3246.01
38.66	3246.72
38.67	3247.42
38.68	3248.13
38.69	3248.84
38.7	3249.55
38.71	3250.25
38.72	3250.96
38.73	3251.67
38.74	3252.38
38.75	3253.09
38.76	3253.8
38.77	3254.51
38.78	3255.22
38.79	3255.93
38.8	3256.64
38.81	3257.35
38.82	3258.06
38.83	3258.77
38.84	3259.48
38.85	3260.19
38.86	3260.91
38.87	3261.62
38.88	3262.33
38.89	3263.04
38.9	3263.76
38.91	3264.47
38.92	3265.18
38.93	3265.9
38.94	3266.61
38.95	3267.32
38.96	3268.04
38.97	3268.75
38.98	3269.47
38.99	3270.18
39	3270.9
39.01	3271.61
39.02	3272.33
39.03	3273.04
39.04	3273.76
39.05	3274.47
39.06	3275.19
39.07	3275.91
39.08	3276.62
39.09	3277.34
39.1	3278.06
39.11	3278.78
39.12	3279.49
39.13	3280.21
39.14	3280.93
39.15	3281.65
39.16	3282.37
39.17	3283.09
39.18	3283.81
39.19	3284.53
39.2	3285.25
39.21	3285.97
39.22	3286.69
39.23	3287.41
39.24	3288.13
39.25	3288.85
39.26	3289.57
39.27	3290.29
39.28	3291.01
39.29	3291.73
39.3	3292.46
39.31	3293.18
39.32	3293.9
39.33	3294.62
39.34	3295.35
39.35	3296.07
39.36	3296.79
39.37	3297.52
39.38	3298.24
39.39	3298.96
39.4	3299.69
39.41	3300.41
39.42	3301.14
39.43	3301.86
39.44	3302.59
39.45	3303.31
39.46	3304.04
39.47	3304.76
39.48	3305.49
39.49	3306.22
39.5	3306.94
39.51	3307.67
39.52	3308.4
39.53	3309.12
39.54	3309.85
39.55	3310.58
39.56	3311.3
39.57	3312.03
39.58	3312.76
39.59	3313.49
39.6	3314.22
39.61	3314.95
39.62	3315.68
39.63	3316.4
39.64	3317.13
39.65	3317.86
39.66	3318.59
39.67	3319.32
39.68	3320.05
39.69	3320.78
39.7	3321.52
39.71	3322.25
39.72	3322.98
39.73	3323.71
39.74	3324.44
39.75	3325.17
39.76	3325.9
39.77	3326.64
39.78	3327.37
39.79	3328.1
39.8	3328.83
39.81	3329.57
39.82	3330.3
39.83	3331.03
39.84	3331.77
39.85	3332.5
39.86	3333.23
39.87	3333.97
39.88	3334.7
39.89	3335.44
39.9	3336.17
39.91	3336.91
39.92	3337.64
39.93	3338.38
39.94	3339.11
39.95	3339.85
39.96	3340.58
39.97	3341.32
39.98	3342.06
39.99	3342.79
40	3343.53
40.01	3344.27
40.02	3345
40.03	3345.74
40.04	3346.48
40.05	3347.22
40.06	3347.95
40.07	3348.69
40.08	3349.43
40.09	3350.17
40.1	3350.91
40.11	3351.64
40.12	3352.38
40.13	3353.12
40.14	3353.86
40.15	3354.6
40.16	3355.34
40.17	3356.08
40.18	3356.82
40.19	3357.56
40.2	3358.3
40.21	3359.04
40.22	3359.78
40.23	3360.52
40.24	3361.26
40.25	3362.01
40.26	3362.75
40.27	3363.49
40.28	3364.23
40.29	3364.97
40.3	3365.71
40.31	3366.46
40.32	3367.2
40.33	3367.94
40.34	3368.68
40.35	3369.43
40.36	3370.17
40.37	3370.91
40.38	3371.66
40.39	3372.4
40.4	3373.14
40.41	3373.89
40.42	3374.63
40.43	3375.38
40.44	3376.12
40.45	3376.86
40.46	3377.61
40.47	3378.35
40.48	3379.1
40.49	3379.84
40.5	3380.59
40.51	3381.33
40.52	3382.08
40.53	3382.83
40.54	3383.57
40.55	3384.32
40.56	3385.06
40.57	3385.81
40.58	3386.56
40.59	3387.3
40.6	3388.05
40.61	3388.8
40.62	3389.54
40.63	3390.29
40.64	3391.04
40.65	3391.79
40.66	3392.53
40.67	3393.28
40.68	3394.03
40.69	3394.78
40.7	3395.53
40.71	3396.27
40.72	3397.02
40.73	3397.77
40.74	3398.52
40.75	3399.27
40.76	3400.02
40.77	3400.77
40.78	3401.52
40.79	3402.27
40.8	3403.02
40.81	3403.76
40.82	3404.51
40.83	3405.26
40.84	3406.01
40.85	3406.76
40.86	3407.52
40.87	3408.27
40.88	3409.02
40.89	3409.77
40.9	3410.52
40.91	3411.27
40.92	3412.02
40.93	3412.77
40.94	3413.52
40.95	3414.27
40.96	3415.02
40.97	3415.78
40.98	3416.53
40.99	3417.28
41	3418.03
41.01	3418.78
41.02	3419.54
41.03	3420.29
41.04	3421.04
41.05	3421.79
41.06	3422.55
41.07	3423.3
41.08	3424.05
41.09	3424.8
41.1	3425.56
41.11	3426.31
41.12	3427.06
41.13	3427.82
41.14	3428.57
41.15	3429.32
41.16	3430.08
41.17	3430.83
41.18	3431.58
41.19	3432.34
41.2	3433.09
41.21	3433.85
41.22	3434.6
41.23	3435.36
41.24	3436.11
41.25	3436.86
41.26	3437.62
41.27	3438.37
41.28	3439.13
41.29	3439.88
41.3	3440.64
41.31	3441.39
41.32	3442.15
41.33	3442.9
41.34	3443.66
41.35	3444.41
41.36	3445.17
41.37	3445.92
41.38	3446.68
41.39	3447.44
41.4	3448.19
41.41	3448.95
41.42	3449.7
41.43	3450.46
41.44	3451.21
41.45	3451.97
41.46	3452.73
41.47	3453.48
41.48	3454.24
41.49	3455
41.5	3455.75
41.51	3456.51
41.52	3457.26
41.53	3458.02
41.54	3458.78
41.55	3459.53
41.56	3460.29
41.57	3461.05
41.58	3461.81
41.59	3462.56
41.6	3463.32
41.61	3464.08
41.62	3464.83
41.63	3465.59
41.64	3466.35
41.65	3467.1
41.66	3467.86
41.67	3468.62
41.68	3469.38
41.69	3470.13
41.7	3470.89
41.71	3471.65
41.72	3472.41
41.73	3473.16
41.74	3473.92
41.75	3474.68
41.76	3475.44
41.77	3476.2
41.78	3476.95
41.79	3477.71
41.8	3478.47
41.81	3479.23
41.82	3479.99
41.83	3480.74
41.84	3481.5
41.85	3482.26
41.86	3483.02
41.87	3483.78
41.88	3484.53
41.89	3485.29
41.9	3486.05
41.91	3486.81
41.92	3487.57
41.93	3488.33
41.94	3489.08
41.95	3489.84
41.96	3490.6
41.97	3491.36
41.98	3492.12
41.99	3492.88
42	3493.63
42.01	3494.39
42.02	3495.15
42.03	3495.91
42.04	3496.67
42.05	3497.43
42.06	3498.19
42.07	3498.94
42.08	3499.7
42.09	3500.46
42.1	3501.22
42.11	3501.98
42.12	3502.74
42.13	3503.5
42.14	3504.25
42.15	3505.01
42.16	3505.77
42.17	3506.53
42.18	3507.29
42.19	3508.05
42.2	3508.81
42.21	3509.57
42.22	3510.32
42.23	3511.08
42.24	3511.84
42.25	3512.6
42.26	3513.36
42.27	3514.12
42.28	3514.88
42.29	3515.63
42.3	3516.39
42.31	3517.15
42.32	3517.91
42.33	3518.67
42.34	3519.43
42.35	3520.19
42.36	3520.94
42.37	3521.7
42.38	3522.46
42.39	3523.22
42.4	3523.98
42.41	3524.74
42.42	3525.5
42.43	3526.25
42.44	3527.01
42.45	3527.77
42.46	3528.53
42.47	3529.29
42.48	3530.05
42.49	3530.8
42.5	3531.56
42.51	3532.32
42.52	3533.08
42.53	3533.84
42.54	3534.59
42.55	3535.35
42.56	3536.11
42.57	3536.87
42.58	3537.63
42.59	3538.38
42.6	3539.14
42.61	3539.9
42.62	3540.66
42.63	3541.42
42.64	3542.17
42.65	3542.93
42.66	3543.69
42.67	3544.45
42.68	3545.2
42.69	3545.96
42.7	3546.72
42.71	3547.48
42.72	3548.23
42.73	3548.99
42.74	3549.75
42.75	3550.5
42.76	3551.26
42.77	3552.02
42.78	3552.78
42.79	3553.53
42.8	3554.29
42.81	3555.05
42.82	3555.8
42.83	3556.56
42.84	3557.32
42.85	3558.07
42.86	3558.83
42.87	3559.59
42.88	3560.34
42.89	3561.1
42.9	3561.86
42.91	3562.61
42.92	3563.37
42.93	3564.12
42.94	3564.88
42.95	3565.64
42.96	3566.39
42.97	3567.15
42.98	3567.9
42.99	3568.66
43	3569.41
43.01	3570.17
43.02	3570.93
43.03	3571.68
43.04	3572.44
43.05	3573.19
43.06	3573.95
43.07	3574.7
43.08	3575.46
43.09	3576.21
43.1	3576.97
43.11	3577.72
43.12	3578.47
43.13	3579.23
43.14	3579.98
43.15	3580.74
43.16	3581.49
43.17	3582.25
43.18	3583
43.19	3583.75
43.2	3584.51
43.21	3585.26
43.22	3586.02
43.23	3586.77
43.24	3587.52
43.25	3588.28
43.26	3589.03
43.27	3589.78
43.28	3590.54
43.29	3591.29
43.3	3592.04
43.31	3592.79
43.32	3593.55
43.33	3594.3
43.34	3595.05
43.35	3595.8
43.36	3596.56
43.37	3597.31
43.38	3598.06
43.39	3598.81
43.4	3599.57
43.41	3600.32
43.42	3601.07
43.43	3601.82
43.44	3602.57
43.45	3603.32
43.46	3604.07
43.47	3604.82
43.48	3605.58
43.49	3606.33
43.5	3607.08
43.51	3607.83
43.52	3608.58
43.53	3609.33
43.54	3610.08
43.55	3610.83
43.56	3611.58
43.57	3612.33
43.58	3613.08
43.59	3613.83
43.6	3614.58
43.61	3615.33
43.62	3616.08
43.63	3616.82
43.64	3617.57
43.65	3618.32
43.66	3619.07
43.67	3619.82
43.68	3620.57
43.69	3621.32
43.7	3622.06
43.71	3622.81
43.72	3623.56
43.73	3624.31
43.74	3625.06
43.75	3625.8
43.76	3626.55
43.77	3627.3
43.78	3628.04
43.79	3628.79
43.8	3629.54
43.81	3630.28
43.82	3631.03
43.83	3631.78
43.84	3632.52
43.85	3633.27
43.86	3634.02
43.87	3634.76
43.88	3635.51
43.89	3636.25
43.9	3637
43.91	3637.74
43.92	3638.49
43.93	3639.23
43.94	3639.98
43.95	3640.72
43.96	3641.47
43.97	3642.21
43.98	3642.95
43.99	3643.7
44	3644.44
44.01	3645.19
44.02	3645.93
44.03	3646.67
44.04	3647.41
44.05	3648.16
44.06	3648.9
44.07	3649.64
44.08	3650.39
44.09	3651.13
44.1	3651.87
44.11	3652.61
44.12	3653.35
44.13	3654.09
44.14	3654.84
44.15	3655.58
44.16	3656.32
44.17	3657.06
44.18	3657.8
44.19	3658.54
44.2	3659.28
44.21	3660.02
44.22	3660.76
44.23	3661.5
44.24	3662.24
44.25	3662.98
44.26	3663.72
44.27	3664.46
44.28	3665.2
44.29	3665.94
44.3	3666.67
44.31	3667.41
44.32	3668.15
44.33	3668.89
44.34	3669.63
44.35	3670.36
44.36	3671.1
44.37	3671.84
44.38	3672.57
44.39	3673.31
44.4	3674.05
44.41	3674.78
44.42	3675.52
44.43	3676.26
44.44	3676.99
44.45	3677.73
44.46	3678.46
44.47	3679.2
44.48	3679.93
44.49	3680.67
44.5	3681.4
44.51	3682.14
44.52	3682.87
44.53	3683.61
44.54	3684.34
44.55	3685.07
44.56	3685.81
44.57	3686.54
44.58	3687.27
44.59	3688.01
44.6	3688.74
44.61	3689.47
44.62	3690.2
44.63	3690.94
44.64	3691.67
44.65	3692.4
44.66	3693.13
44.67	3693.86
44.68	3694.59
44.69	3695.32
44.7	3696.06
44.71	3696.79
44.72	3697.52
44.73	3698.25
44.74	3698.98
44.75	3699.7
44.76	3700.43
44.77	3701.16
44.78	3701.89
44.79	3702.62
44.8	3703.35
44.81	3704.08
44.82	3704.8
44.83	3705.53
44.84	3706.26
44.85	3706.99
44.86	3707.71
44.87	3708.44
44.88	3709.17
44.89	3709.89
44.9	3710.62
44.91	3711.35
44.92	3712.07
44.93	3712.8
44.94	3713.52
44.95	3714.25
44.96	3714.97
44.97	3715.7
44.98	3716.42
44.99	3717.15
45	3717.87
45.01	3718.59
45.02	3719.32
45.03	3720.04
45.04	3720.76
45.05	3721.48
45.06	3722.21
45.07	3722.93
45.08	3723.65
45.09	3724.37
45.1	3725.09
45.11	3725.82
45.12	3726.54
45.13	3727.26
45.14	3727.98
45.15	3728.7
45.16	3729.42
45.17	3730.14
45.18	3730.86
45.19	3731.58
45.2	3732.3
45.21	3733.01
45.22	3733.73
45.23	3734.45
45.24	3735.17
45.25	3735.89
45.26	3736.6
45.27	3737.32
45.28	3738.04
45.29	3738.76
45.3	3739.47
45.31	3740.19
45.32	3740.9
45.33	3741.62
45.34	3742.34
45.35	3743.05
45.36	3743.77
45.37	3744.48
45.38	3745.19
45.39	3745.91
45.4	3746.62
45.41	3747.34
45.42	3748.05
45.43	3748.76
45.44	3749.48
45.45	3750.19
45.46	3750.9
45.47	3751.61
45.48	3752.32
45.49	3753.04
45.5	3753.75
45.51	3754.46
45.52	3755.17
45.53	3755.88
45.54	3756.59
45.55	3757.3
45.56	3758.01
45.57	3758.72
45.58	3759.43
45.59	3760.14
45.6	3760.85
45.61	3761.55
45.62	3762.26
45.63	3762.97
45.64	3763.68
45.65	3764.38
45.66	3765.09
45.67	3765.8
45.68	3766.5
45.69	3767.21
45.7	3767.92
45.71	3768.62
45.72	3769.33
45.73	3770.03
45.74	3770.74
45.75	3771.44
45.76	3772.14
45.77	3772.85
45.78	3773.55
45.79	3774.26
45.8	3774.96
45.81	3775.66
45.82	3776.36
45.83	3777.07
45.84	3777.77
45.85	3778.47
45.86	3779.17
45.87	3779.87
45.88	3780.57
45.89	3781.27
45.9	3781.97
45.91	3782.67
45.92	3783.37
45.93	3784.07
45.94	3784.77
45.95	3785.47
45.96	3786.17
45.97	3786.86
45.98	3787.56
45.99	3788.26
46	3788.96
46.01	3789.65
46.02	3790.35
46.03	3791.05
46.04	3791.74
46.05	3792.44
46.06	3793.13
46.07	3793.83
46.08	3794.52
46.09	3795.22
46.1	3795.91
46.11	3796.6
46.12	3797.3
46.13	3797.99
46.14	3798.68
46.15	3799.38
46.16	3800.07
46.17	3800.76
46.18	3801.45
46.19	3802.14
46.2	3802.83
46.21	3803.53
46.22	3804.22
46.23	3804.91
46.24	3805.6
46.25	3806.28
46.26	3806.97
46.27	3807.66
46.28	3808.35
46.29	3809.04
46.3	3809.73
46.31	3810.41
46.32	3811.1
46.33	3811.79
46.34	3812.48
46.35	3813.16
46.36	3813.85
46.37	3814.53
46.38	3815.22
46.39	3815.9
46.4	3816.59
46.41	3817.27
46.42	3817.96
46.43	3818.64
46.44	3819.32
46.45	3820.01
46.46	3820.69
46.47	3821.37
46.48	3822.05
46.49	3822.74
46.5	3823.42
46.51	3824.1
46.52	3824.78
46.53	3825.46
46.54	3826.14
46.55	3826.82
46.56	3827.5
46.57	3828.18
46.58	3828.86
46.59	3829.54
46.6	3830.21
46.61	3830.89
46.62	3831.57
46.63	3832.25
46.64	3832.92
46.65	3833.6
46.66	3834.27
46.67	3834.95
46.68	3835.63
46.69	3836.3
46.7	3836.98
46.71	3837.65
46.72	3838.32
46.73	3839
46.74	3839.67
46.75	3840.34
46.76	3841.02
46.77	3841.69
46.78	3842.36
46.79	3843.03
46.8	3843.7
