E	sigma
31.23	5463.46
31.24	5460.43
31.25	5457.39
31.26	5454.36
31.27	5451.32
31.28	5448.29
31.29	5445.25
31.3	5442.21
31.31	5439.16
31.32	5436.12
31.33	5433.07
31.34	5430.02
31.35	5426.98
31.36	5423.92
31.37	5420.87
31.38	5417.82
31.39	5414.76
31.4	5411.71
31.41	5408.65
31.42	5405.59
31.43	5402.53
31.44	5399.47
31.45	5396.41
31.46	5393.35
31.47	5390.29
31.48	5387.22
31.49	5384.16
31.5	5381.09
31.51	5378.03
31.52	5374.96
31.53	5371.89
31.54	5368.82
31.55	5365.76
31.56	5362.69
31.57	5359.62
31.58	5356.55
31.59	5353.48
31.6	5350.41
31.61	5347.34
31.62	5344.27
31.63	5341.2
31.64	5338.13
31.65	5335.06
31.66	5331.99
31.67	5328.92
31.68	5325.85
31.69	5322.78
31.7	5319.71
31.71	5316.64
31.72	5313.57
31.73	5310.5
31.74	5307.43
31.75	5304.37
31.76	5301.3
31.77	5298.23
31.78	5295.17
31.79	5292.1
31.8	5289.04
31.81	5285.97
31.82	5282.91
31.83	5279.85
31.84	5276.79
31.85	5273.73
31.86	5270.67
31.87	5267.61
31.88	5264.55
31.89	5261.5
31.9	5258.44
31.91	5255.39
31.92	5252.33
31.93	5249.28
31.94	5246.23
31.95	5243.18
31.96	5240.13
31.97	5237.09
31.98	5234.04
31.99	5231
32	5227.96
32.01	5224.92
32.02	5221.88
32.03	5218.84
32.04	5215.81
32.05	5212.77
32.06	5209.74
32.07	5206.71
32.08	5203.68
32.09	5200.65
32.1	5197.63
32.11	5194.61
32.12	5191.58
32.13	5188.57
32.14	5185.55
32.15	5182.53
32.16	5179.52
32.17	5176.51
32.18	5173.5
32.19	5170.5
32.2	5167.49
32.21	5164.49
32.22	5161.49
32.23	5158.49
32.24	5155.5
32.25	5152.51
32.26	5149.52
32.27	5146.53
32.28	5143.54
32.29	5140.56
32.3	5137.58
32.31	5134.6
32.32	5131.63
32.33	5128.66
32.34	5125.69
32.35	5122.72
32.36	5119.76
32.37	5116.79
32.38	5113.84
32.39	5110.88
32.4	5107.93
32.41	5104.98
32.42	5102.03
32.43	5099.09
32.44	5096.14
32.45	5093.21
32.46	5090.27
32.47	5087.34
32.48	5084.41
32.49	5081.48
32.5	5078.56
32.51	5075.64
32.52	5072.73
32.53	5069.81
32.54	5066.9
32.55	5064
32.56	5061.09
32.57	5058.19
32.58	5055.3
32.59	5052.4
32.6	5049.51
32.61	5046.63
32.62	5043.74
32.63	5040.86
32.64	5037.99
32.65	5035.12
32.66	5032.25
32.67	5029.38
32.68	5026.52
32.69	5023.66
32.7	5020.81
32.71	5017.96
32.72	5015.11
32.73	5012.26
32.74	5009.42
32.75	5006.59
32.76	5003.76
32.77	5000.93
32.78	4998.1
32.79	4995.28
32.8	4992.47
32.81	4989.65
32.82	4986.84
32.83	4984.04
32.84	4981.24
32.85	4978.44
32.86	4975.65
32.87	4972.86
32.88	4970.07
32.89	4967.29
32.9	4964.51
32.91	4961.74
32.92	4958.97
32.93	4956.21
32.94	4953.45
32.95	4950.69
32.96	4947.94
32.97	4945.19
32.98	4942.45
32.99	4939.71
33	4936.97
33.01	4934.24
33.02	4931.51
33.03	4928.79
33.04	4926.07
33.05	4923.36
33.06	4920.65
33.07	4917.94
33.08	4915.24
33.09	4912.55
33.1	4909.86
33.11	4907.17
33.12	4904.48
33.13	4901.81
33.14	4899.13
33.15	4896.46
33.16	4893.8
33.17	4891.14
33.18	4888.48
33.19	4885.83
33.2	4883.18
33.21	4880.54
33.22	4877.9
33.23	4875.27
33.24	4872.64
33.25	4870.02
33.26	4867.4
33.27	4864.79
33.28	4862.18
33.29	4859.57
33.3	4856.97
33.31	4854.38
33.32	4851.79
33.33	4849.2
33.34	4846.62
33.35	4844.04
33.36	4841.47
33.37	4838.9
33.38	4836.34
33.39	4833.79
33.4	4831.23
33.41	4828.69
33.42	4826.14
33.43	4823.61
33.44	4821.07
33.45	4818.54
33.46	4816.02
33.47	4813.5
33.48	4810.99
33.49	4808.48
33.5	4805.98
33.51	4803.48
33.52	4800.99
33.53	4798.5
33.54	4796.02
33.55	4793.54
33.56	4791.07
33.57	4788.6
33.58	4786.13
33.59	4783.68
33.6	4781.22
33.61	4778.77
33.62	4776.33
33.63	4773.89
33.64	4771.46
33.65	4769.03
33.66	4766.61
33.67	4764.19
33.68	4761.78
33.69	4759.37
33.7	4756.97
33.71	4754.57
33.72	4752.18
33.73	4749.8
33.74	4747.41
33.75	4745.04
33.76	4742.67
33.77	4740.3
33.78	4737.94
33.79	4735.58
33.8	4733.23
33.81	4730.89
33.82	4728.55
33.83	4726.21
33.84	4723.88
33.85	4721.56
33.86	4719.24
33.87	4716.93
33.88	4714.62
33.89	4712.31
33.9	4710.02
33.91	4707.72
33.92	4705.44
33.93	4703.15
33.94	4700.88
33.95	4698.6
33.96	4696.34
33.97	4694.08
33.98	4691.82
33.99	4689.57
34	4687.32
34.01	4685.08
34.02	4682.85
34.03	4680.62
34.04	4678.4
34.05	4676.18
34.06	4673.96
34.07	4671.76
34.08	4669.55
34.09	4667.36
34.1	4665.16
34.11	4662.98
34.12	4660.79
34.13	4658.62
34.14	4656.45
34.15	4654.28
34.16	4652.12
34.17	4649.97
34.18	4647.82
34.19	4645.67
34.2	4643.54
34.21	4641.4
34.22	4639.27
34.23	4637.15
34.24	4635.03
34.25	4632.92
34.26	4630.82
34.27	4628.71
34.28	4626.62
34.29	4624.53
34.3	4622.44
34.31	4620.36
34.32	4618.29
34.33	4616.22
34.34	4614.16
34.35	4612.1
34.36	4610.05
34.37	4608
34.38	4605.96
34.39	4603.92
34.4	4601.89
34.41	4599.86
34.42	4597.84
34.43	4595.83
34.44	4593.82
34.45	4591.81
34.46	4589.81
34.47	4587.82
34.48	4585.83
34.49	4583.85
34.5	4581.87
34.51	4579.9
34.52	4577.93
34.53	4575.97
34.54	4574.01
34.55	4572.06
34.56	4570.11
34.57	4568.17
34.58	4566.24
34.59	4564.31
34.6	4562.38
34.61	4560.46
34.62	4558.55
34.63	4556.64
34.64	4554.74
34.65	4552.84
34.66	4550.95
34.67	4549.06
34.68	4547.18
34.69	4545.3
34.7	4543.43
34.71	4541.57
34.72	4539.71
34.73	4537.85
34.74	4536
34.75	4534.16
34.76	4532.32
34.77	4530.48
34.78	4528.65
34.79	4526.83
34.8	4525.01
34.81	4523.2
34.82	4521.39
34.83	4519.59
34.84	4517.79
34.85	4516
34.86	4514.21
34.87	4512.43
34.88	4510.65
34.89	4508.88
34.9	4507.12
34.91	4505.36
34.92	4503.6
34.93	4501.85
34.94	4500.11
34.95	4498.37
34.96	4496.63
34.97	4494.9
34.98	4493.18
34.99	4491.46
35	4489.74
35.01	4488.04
35.02	4486.33
35.03	4484.63
35.04	4482.94
35.05	4481.25
35.06	4479.57
35.07	4477.89
35.08	4476.22
35.09	4474.55
35.1	4472.89
35.11	4471.23
35.12	4469.58
35.13	4467.93
35.14	4466.29
35.15	4464.65
35.16	4463.02
35.17	4461.39
35.18	4459.77
35.19	4458.15
35.2	4456.54
35.21	4454.93
35.22	4453.33
35.23	4451.74
35.24	4450.14
35.25	4448.56
35.26	4446.97
35.27	4445.4
35.28	4443.83
35.29	4442.26
35.3	4440.7
35.31	4439.14
35.32	4437.59
35.33	4436.04
35.34	4434.5
35.35	4432.96
35.36	4431.43
35.37	4429.9
35.38	4428.38
35.39	4426.86
35.4	4425.35
35.41	4423.84
35.42	4422.34
35.43	4420.84
35.44	4419.34
35.45	4417.86
35.46	4416.37
35.47	4414.89
35.48	4413.42
35.49	4411.95
35.5	4410.48
35.51	4409.03
35.52	4407.57
35.53	4406.12
35.54	4404.67
35.55	4403.23
35.56	4401.8
35.57	4400.37
35.58	4398.94
35.59	4397.52
35.6	4396.1
35.61	4394.69
35.62	4393.28
35.63	4391.88
35.64	4390.48
35.65	4389.08
35.66	4387.69
35.67	4386.31
35.68	4384.93
35.69	4383.55
35.7	4382.18
35.71	4380.82
35.72	4379.45
35.73	4378.1
35.74	4376.74
35.75	4375.4
35.76	4374.05
35.77	4372.71
35.78	4371.38
35.79	4370.05
35.8	4368.72
35.81	4367.4
35.82	4366.09
35.83	4364.77
35.84	4363.47
35.85	4362.16
35.86	4360.86
35.87	4359.57
35.88	4358.28
35.89	4356.99
35.9	4355.71
35.91	4354.44
35.92	4353.16
35.93	4351.89
35.94	4350.63
35.95	4349.37
35.96	4348.12
35.97	4346.86
35.98	4345.62
35.99	4344.38
36	4343.14
36.01	4341.9
36.02	4340.67
36.03	4339.45
36.04	4338.23
36.05	4337.01
36.06	4335.8
36.07	4334.59
36.08	4333.38
36.09	4332.18
36.1	4330.99
36.11	4329.79
36.12	4328.61
36.13	4327.42
36.14	4326.24
36.15	4325.07
36.16	4323.9
36.17	4322.73
36.18	4321.57
36.19	4320.41
36.2	4319.25
36.21	4318.1
36.22	4316.95
36.23	4315.81
36.24	4314.67
36.25	4313.53
36.26	4312.4
36.27	4311.27
36.28	4310.15
36.29	4309.03
36.3	4307.92
36.31	4306.8
36.32	4305.7
36.33	4304.59
36.34	4303.49
36.35	4302.39
36.36	4301.3
36.37	4300.21
36.38	4299.13
36.39	4298.05
36.4	4296.97
36.41	4295.9
36.42	4294.83
36.43	4293.76
36.44	4292.7
36.45	4291.64
36.46	4290.58
36.47	4289.53
36.48	4288.49
36.49	4287.44
36.5	4286.4
36.51	4285.37
36.52	4284.33
36.53	4283.3
36.54	4282.28
36.55	4281.26
36.56	4280.24
36.57	4279.22
36.58	4278.21
36.59	4277.2
36.6	4276.2
36.61	4275.2
36.62	4274.2
36.63	4273.21
36.64	4272.22
36.65	4271.23
36.66	4270.25
36.67	4269.27
36.68	4268.29
36.69	4267.32
36.7	4266.35
36.71	4265.38
36.72	4264.42
36.73	4263.46
36.74	4262.5
36.75	4261.55
36.76	4260.6
36.77	4259.66
36.78	4258.71
36.79	4257.77
36.8	4256.84
36.81	4255.9
36.82	4254.97
36.83	4254.05
36.84	4253.13
36.85	4252.21
36.86	4251.29
36.87	4250.38
36.88	4249.46
36.89	4248.56
36.9	4247.65
36.91	4246.75
36.92	4245.86
36.93	4244.96
36.94	4244.07
36.95	4243.18
36.96	4242.3
36.97	4241.41
36.98	4240.53
36.99	4239.66
37	4238.79
37.01	4237.92
37.02	4237.05
37.03	4236.19
37.04	4235.32
37.05	4234.47
37.06	4233.61
37.07	4232.76
37.08	4231.91
37.09	4231.06
37.1	4230.22
37.11	4229.38
37.12	4228.54
37.13	4227.71
37.14	4226.88
37.15	4226.05
37.16	4225.22
37.17	4224.4
37.18	4223.58
37.19	4222.76
37.2	4221.95
37.21	4221.14
37.22	4220.33
37.23	4219.52
37.24	4218.72
37.25	4217.92
37.26	4217.12
37.27	4216.32
37.28	4215.53
37.29	4214.74
37.3	4213.95
37.31	4213.17
37.32	4212.39
37.33	4211.61
37.34	4210.83
37.35	4210.06
37.36	4209.29
37.37	4208.52
37.38	4207.75
37.39	4206.99
37.4	4206.23
37.41	4205.47
37.42	4204.71
37.43	4203.96
37.44	4203.21
37.45	4202.46
37.46	4201.72
37.47	4200.97
37.48	4200.23
37.49	4199.49
37.5	4198.76
37.51	4198.02
37.52	4197.29
37.53	4196.56
37.54	4195.84
37.55	4195.12
37.56	4194.39
37.57	4193.68
37.58	4192.96
37.59	4192.25
37.6	4191.53
37.61	4190.82
37.62	4190.12
37.63	4189.41
37.64	4188.71
37.65	4188.01
37.66	4187.31
37.67	4186.62
37.68	4185.92
37.69	4185.23
37.7	4184.54
37.71	4183.86
37.72	4183.17
37.73	4182.49
37.74	4181.81
37.75	4181.14
37.76	4180.46
37.77	4179.79
37.78	4179.12
37.79	4178.45
37.8	4177.78
37.81	4177.12
37.82	4176.46
37.83	4175.8
37.84	4175.14
37.85	4174.48
37.86	4173.83
37.87	4173.18
37.88	4172.53
37.89	4171.88
37.9	4171.23
37.91	4170.59
37.92	4169.95
37.93	4169.31
37.94	4168.67
37.95	4168.04
37.96	4167.4
37.97	4166.77
37.98	4166.14
37.99	4165.52
38	4164.89
38.01	4164.27
38.02	4163.65
38.03	4163.03
38.04	4162.41
38.05	4161.8
38.06	4161.18
38.07	4160.57
38.08	4159.96
38.09	4159.35
38.1	4158.75
38.11	4158.14
38.12	4157.54
38.13	4156.94
38.14	4156.34
38.15	4155.75
38.16	4155.15
38.17	4154.56
38.18	4153.97
38.19	4153.38
38.2	4152.79
38.21	4152.21
38.22	4151.62
38.23	4151.04
38.24	4150.46
38.25	4149.88
38.26	4149.31
38.27	4148.73
38.28	4148.16
38.29	4147.59
38.3	4147.02
38.31	4146.45
38.32	4145.89
38.33	4145.32
38.34	4144.76
38.35	4144.2
38.36	4143.64
38.37	4143.08
38.38	4142.53
38.39	4141.97
38.4	4141.42
38.41	4140.87
38.42	4140.32
38.43	4139.77
38.44	4139.23
38.45	4138.68
38.46	4138.14
38.47	4137.6
38.48	4137.06
38.49	4136.52
38.5	4135.99
38.51	4135.45
38.52	4134.92
38.53	4134.39
38.54	4133.86
38.55	4133.33
38.56	4132.81
38.57	4132.28
38.58	4131.76
38.59	4131.24
38.6	4130.72
38.61	4130.2
38.62	4129.68
38.63	4129.17
38.64	4128.65
38.65	4128.14
38.66	4127.63
38.67	4127.12
38.68	4126.61
38.69	4126.11
38.7	4125.6
38.71	4125.1
38.72	4124.6
38.73	4124.1
38.74	4123.6
38.75	4123.1
38.76	4122.61
38.77	4122.11
38.78	4121.62
38.79	4121.13
38.8	4120.64
38.81	4120.15
38.82	4119.66
38.83	4119.18
38.84	4118.69
38.85	4118.21
38.86	4117.73
38.87	4117.25
38.88	4116.77
38.89	4116.29
38.9	4115.82
38.91	4115.34
38.92	4114.87
38.93	4114.4
38.94	4113.93
38.95	4113.46
38.96	4112.99
38.97	4112.53
38.98	4112.06
38.99	4111.6
39	4111.14
39.01	4110.68
39.02	4110.22
39.03	4109.76
39.04	4109.3
39.05	4108.85
39.06	4108.39
39.07	4107.94
39.08	4107.49
39.09	4107.04
39.1	4106.59
39.11	4106.15
39.12	4105.7
39.13	4105.26
39.14	4104.81
39.15	4104.37
39.16	4103.93
39.17	4103.49
39.18	4103.06
39.19	4102.62
39.2	4102.18
39.21	4101.75
39.22	4101.32
39.23	4100.89
39.24	4100.46
39.25	4100.03
39.26	4099.6
39.27	4099.18
39.28	4098.75
39.29	4098.33
39.3	4097.91
39.31	4097.49
39.32	4097.07
39.33	4096.65
39.34	4096.23
39.35	4095.82
39.36	4095.4
39.37	4094.99
39.38	4094.58
39.39	4094.17
39.4	4093.76
39.41	4093.35
39.42	4092.94
39.43	4092.54
39.44	4092.13
39.45	4091.73
39.46	4091.33
39.47	4090.93
39.48	4090.53
39.49	4090.13
39.5	4089.73
39.51	4089.34
39.52	4088.94
39.53	4088.55
39.54	4088.16
39.55	4087.77
39.56	4087.38
39.57	4086.99
39.58	4086.6
39.59	4086.22
39.6	4085.83
39.61	4085.45
39.62	4085.07
39.63	4084.69
39.64	4084.31
39.65	4083.93
39.66	4083.55
39.67	4083.18
39.68	4082.8
39.69	4082.43
39.7	4082.06
39.71	4081.69
39.72	4081.32
39.73	4080.95
39.74	4080.58
39.75	4080.22
39.76	4079.85
39.77	4079.49
39.78	4079.13
39.79	4078.77
39.8	4078.41
39.81	4078.05
39.82	4077.69
39.83	4077.33
39.84	4076.98
39.85	4076.63
39.86	4076.27
39.87	4075.92
39.88	4075.57
39.89	4075.22
39.9	4074.88
39.91	4074.53
39.92	4074.18
39.93	4073.84
39.94	4073.5
39.95	4073.16
39.96	4072.82
39.97	4072.48
39.98	4072.14
39.99	4071.8
40	4071.47
40.01	4071.13
40.02	4070.8
40.03	4070.47
40.04	4070.14
40.05	4069.81
40.06	4069.48
40.07	4069.15
40.08	4068.83
40.09	4068.5
40.1	4068.18
40.11	4067.86
40.12	4067.54
40.13	4067.22
40.14	4066.9
40.15	4066.58
40.16	4066.27
40.17	4065.95
40.18	4065.64
40.19	4065.33
40.2	4065.02
40.21	4064.71
40.22	4064.4
40.23	4064.09
40.24	4063.78
40.25	4063.48
40.26	4063.18
40.27	4062.87
40.28	4062.57
40.29	4062.27
40.3	4061.97
40.31	4061.68
40.32	4061.38
40.33	4061.09
40.34	4060.79
40.35	4060.5
40.36	4060.21
40.37	4059.92
40.38	4059.63
40.39	4059.34
40.4	4059.06
40.41	4058.77
40.42	4058.49
40.43	4058.21
40.44	4057.92
40.45	4057.64
40.46	4057.37
40.47	4057.09
40.48	4056.81
40.49	4056.54
40.5	4056.26
40.51	4055.99
40.52	4055.72
40.53	4055.45
40.54	4055.18
40.55	4054.91
40.56	4054.65
40.57	4054.38
40.58	4054.12
40.59	4053.86
40.6	4053.6
40.61	4053.34
40.62	4053.08
40.63	4052.82
40.64	4052.56
40.65	4052.31
40.66	4052.06
40.67	4051.8
40.68	4051.55
40.69	4051.3
40.7	4051.06
40.71	4050.81
40.72	4050.56
40.73	4050.32
40.74	4050.08
40.75	4049.83
40.76	4049.59
40.77	4049.35
40.78	4049.12
40.79	4048.88
40.8	4048.65
40.81	4048.41
40.82	4048.18
40.83	4047.95
40.84	4047.72
40.85	4047.49
40.86	4047.26
40.87	4047.03
40.88	4046.81
40.89	4046.59
40.9	4046.36
40.91	4046.14
40.92	4045.92
40.93	4045.71
40.94	4045.49
40.95	4045.27
40.96	4045.06
40.97	4044.85
40.98	4044.64
40.99	4044.43
41	4044.22
41.01	4044.01
41.02	4043.8
41.03	4043.6
41.04	4043.39
41.05	4043.19
41.06	4042.99
41.07	4042.79
41.08	4042.59
41.09	4042.4
41.1	4042.2
41.11	4042.01
41.12	4041.82
41.13	4041.62
41.14	4041.43
41.15	4041.25
41.16	4041.06
41.17	4040.87
41.18	4040.69
41.19	4040.51
41.2	4040.32
41.21	4040.14
41.22	4039.96
41.23	4039.79
41.24	4039.61
41.25	4039.44
41.26	4039.26
41.27	4039.09
41.28	4038.92
41.29	4038.75
41.3	4038.58
41.31	4038.42
41.32	4038.25
41.33	4038.09
41.34	4037.93
41.35	4037.77
41.36	4037.61
41.37	4037.45
41.38	4037.29
41.39	4037.14
41.4	4036.98
41.41	4036.83
41.42	4036.68
41.43	4036.53
41.44	4036.38
41.45	4036.24
41.46	4036.09
41.47	4035.95
41.48	4035.81
41.49	4035.66
41.5	4035.52
41.51	4035.39
41.52	4035.25
41.53	4035.12
41.54	4034.98
41.55	4034.85
41.56	4034.72
41.57	4034.59
41.58	4034.46
41.59	4034.34
41.6	4034.21
41.61	4034.09
41.62	4033.97
41.63	4033.84
41.64	4033.73
41.65	4033.61
41.66	4033.49
41.67	4033.38
41.68	4033.26
41.69	4033.15
41.7	4033.04
41.71	4032.93
41.72	4032.83
41.73	4032.72
41.74	4032.62
41.75	4032.51
41.76	4032.41
41.77	4032.31
41.78	4032.21
41.79	4032.12
41.8	4032.02
41.81	4031.93
41.82	4031.84
41.83	4031.75
41.84	4031.66
41.85	4031.57
41.86	4031.48
41.87	4031.4
41.88	4031.31
41.89	4031.23
41.9	4031.15
41.91	4031.07
41.92	4031
41.93	4030.92
41.94	4030.85
41.95	4030.77
41.96	4030.7
41.97	4030.63
41.98	4030.57
41.99	4030.5
42	4030.43
42.01	4030.37
42.02	4030.31
42.03	4030.25
42.04	4030.19
42.05	4030.13
42.06	4030.08
42.07	4030.02
42.08	4029.97
42.09	4029.92
42.1	4029.87
42.11	4029.82
42.12	4029.78
42.13	4029.73
42.14	4029.69
42.15	4029.65
42.16	4029.61
42.17	4029.57
42.18	4029.53
42.19	4029.49
42.2	4029.46
42.21	4029.43
42.22	4029.4
42.23	4029.37
42.24	4029.34
42.25	4029.32
42.26	4029.29
42.27	4029.27
42.28	4029.25
42.29	4029.23
42.3	4029.21
42.31	4029.19
42.32	4029.18
42.33	4029.17
42.34	4029.15
42.35	4029.14
42.36	4029.13
42.37	4029.13
42.38	4029.12
42.39	4029.12
42.4	4029.12
42.41	4029.12
42.42	4029.12
42.43	4029.12
42.44	4029.13
42.45	4029.13
42.46	4029.14
42.47	4029.15
42.48	4029.16
42.49	4029.17
42.5	4029.19
42.51	4029.2
42.52	4029.22
42.53	4029.24
42.54	4029.26
42.55	4029.28
42.56	4029.31
42.57	4029.33
42.58	4029.36
42.59	4029.39
42.6	4029.42
42.61	4029.45
42.62	4029.48
42.63	4029.52
42.64	4029.56
42.65	4029.59
42.66	4029.63
42.67	4029.68
42.68	4029.72
42.69	4029.77
42.7	4029.81
42.71	4029.86
42.72	4029.91
42.73	4029.96
42.74	4030.02
42.75	4030.07
42.76	4030.13
42.77	4030.19
42.78	4030.25
42.79	4030.31
42.8	4030.37
42.81	4030.44
42.82	4030.5
42.83	4030.57
42.84	4030.64
42.85	4030.71
42.86	4030.79
42.87	4030.86
42.88	4030.94
42.89	4031.02
42.9	4031.1
42.91	4031.18
42.92	4031.26
42.93	4031.35
42.94	4031.44
42.95	4031.52
42.96	4031.61
42.97	4031.71
42.98	4031.8
42.99	4031.9
43	4031.99
43.01	4032.09
43.02	4032.19
43.03	4032.29
43.04	4032.4
43.05	4032.5
43.06	4032.61
43.07	4032.72
43.08	4032.83
43.09	4032.94
43.1	4033.06
43.11	4033.17
43.12	4033.29
43.13	4033.41
43.14	4033.53
43.15	4033.65
43.16	4033.77
43.17	4033.9
43.18	4034.03
43.19	4034.16
43.2	4034.29
43.21	4034.42
43.22	4034.56
43.23	4034.69
43.24	4034.83
43.25	4034.97
43.26	4035.11
43.27	4035.25
43.28	4035.4
43.29	4035.54
43.3	4035.69
43.31	4035.84
43.32	4035.99
43.33	4036.15
43.34	4036.3
43.35	4036.46
43.36	4036.62
43.37	4036.78
43.38	4036.94
43.39	4037.1
43.4	4037.27
43.41	4037.43
43.42	4037.6
43.43	4037.77
43.44	4037.94
43.45	4038.12
43.46	4038.29
43.47	4038.47
43.48	4038.65
43.49	4038.83
43.5	4039.01
43.51	4039.2
43.52	4039.38
43.53	4039.57
43.54	4039.76
43.55	4039.95
43.56	4040.14
43.57	4040.34
43.58	4040.53
43.59	4040.73
43.6	4040.93
43.61	4041.13
43.62	4041.34
43.63	4041.54
43.64	4041.75
43.65	4041.96
43.66	4042.17
43.67	4042.38
43.68	4042.59
43.69	4042.81
43.7	4043.02
43.71	4043.24
43.72	4043.46
43.73	4043.69
43.74	4043.91
43.75	4044.14
43.76	4044.36
43.77	4044.59
43.78	4044.82
43.79	4045.06
43.8	4045.29
43.81	4045.53
43.82	4045.76
43.83	4046
43.84	4046.25
43.85	4046.49
43.86	4046.73
43.87	4046.98
43.88	4047.23
43.89	4047.48
43.9	4047.73
43.91	4047.98
43.92	4048.24
43.93	4048.5
43.94	4048.76
43.95	4049.02
43.96	4049.28
43.97	4049.54
43.98	4049.81
43.99	4050.08
44	4050.34
44.01	4050.62
44.02	4050.89
44.03	4051.16
44.04	4051.44
44.05	4051.72
44.06	4052
44.07	4052.28
44.08	4052.56
44.09	4052.85
44.1	4053.13
44.11	4053.42
44.12	4053.71
44.13	4054
44.14	4054.3
44.15	4054.59
44.16	4054.89
44.17	4055.19
44.18	4055.49
44.19	4055.79
44.2	4056.09
44.21	4056.4
44.22	4056.71
44.23	4057.02
44.24	4057.33
44.25	4057.64
44.26	4057.96
44.27	4058.27
44.28	4058.59
44.29	4058.91
44.3	4059.23
44.31	4059.55
44.32	4059.88
44.33	4060.21
44.34	4060.53
44.35	4060.86
44.36	4061.2
44.37	4061.53
44.38	4061.86
44.39	4062.2
44.4	4062.54
44.41	4062.88
44.42	4063.22
44.43	4063.57
44.44	4063.91
44.45	4064.26
44.46	4064.61
44.47	4064.96
44.48	4065.31
44.49	4065.67
44.5	4066.02
44.51	4066.38
44.52	4066.74
44.53	4067.1
44.54	4067.47
44.55	4067.83
44.56	4068.2
44.57	4068.57
44.58	4068.94
44.59	4069.31
44.6	4069.68
44.61	4070.06
44.62	4070.43
44.63	4070.81
44.64	4071.19
44.65	4071.57
44.66	4071.96
44.67	4072.34
44.68	4072.73
44.69	4073.12
44.7	4073.51
44.71	4073.9
44.72	4074.3
44.73	4074.69
44.74	4075.09
44.75	4075.49
44.76	4075.89
44.77	4076.29
44.78	4076.7
44.79	4077.1
44.8	4077.51
44.81	4077.92
44.82	4078.33
44.83	4078.74
44.84	4079.16
44.85	4079.58
44.86	4079.99
44.87	4080.41
44.88	4080.84
44.89	4081.26
44.9	4081.68
44.91	4082.11
44.92	4082.54
44.93	4082.97
44.94	4083.4
44.95	4083.83
44.96	4084.27
44.97	4084.71
44.98	4085.14
44.99	4085.58
45	4086.03
45.01	4086.47
45.02	4086.92
45.03	4087.36
45.04	4087.81
45.05	4088.26
45.06	4088.71
45.07	4089.17
45.08	4089.62
45.09	4090.08
45.1	4090.54
45.11	4091
45.12	4091.46
45.13	4091.93
45.14	4092.39
45.15	4092.86
45.16	4093.33
45.17	4093.8
45.18	4094.27
45.19	4094.75
45.2	4095.22
45.21	4095.7
45.22	4096.18
45.23	4096.66
45.24	4097.14
45.25	4097.63
45.26	4098.11
45.27	4098.6
45.28	4099.09
45.29	4099.58
45.3	4100.07
45.31	4100.57
45.32	4101.06
45.33	4101.56
45.34	4102.06
45.35	4102.56
45.36	4103.06
45.37	4103.57
45.38	4104.07
45.39	4104.58
45.4	4105.09
45.41	4105.6
45.42	4106.11
45.43	4106.63
45.44	4107.14
45.45	4107.66
45.46	4108.18
45.47	4108.7
45.48	4109.22
45.49	4109.75
45.5	4110.27
45.51	4110.8
45.52	4111.33
45.53	4111.86
45.54	4112.39
45.55	4112.93
45.56	4113.46
45.57	4114
45.58	4114.54
45.59	4115.08
45.6	4115.62
45.61	4116.17
45.62	4116.71
45.63	4117.26
45.64	4117.81
45.65	4118.36
45.66	4118.91
45.67	4119.46
45.68	4120.02
45.69	4120.58
45.7	4121.14
45.71	4121.7
45.72	4122.26
45.73	4122.82
45.74	4123.39
45.75	4123.95
45.76	4124.52
45.77	4125.09
45.78	4125.66
45.79	4126.23
45.8	4126.81
45.81	4127.39
45.82	4127.96
45.83	4128.54
45.84	4129.12
45.85	4129.71
45.86	4130.29
45.87	4130.88
45.88	4131.47
45.89	4132.05
45.9	4132.64
45.91	4133.24
45.92	4133.83
45.93	4134.43
45.94	4135.02
45.95	4135.62
45.96	4136.22
45.97	4136.82
45.98	4137.43
45.99	4138.03
46	4138.64
46.01	4139.25
46.02	4139.86
46.03	4140.47
46.04	4141.08
46.05	4141.7
46.06	4142.31
46.07	4142.93
46.08	4143.55
46.09	4144.17
46.1	4144.79
46.11	4145.42
46.12	4146.04
46.13	4146.67
46.14	4147.3
46.15	4147.93
46.16	4148.56
46.17	4149.19
46.18	4149.83
46.19	4150.46
46.2	4151.1
46.21	4151.74
46.22	4152.38
46.23	4153.02
46.24	4153.67
46.25	4154.31
46.26	4154.96
46.27	4155.61
46.28	4156.26
46.29	4156.91
46.3	4157.57
46.31	4158.22
46.32	4158.88
46.33	4159.54
46.34	4160.19
46.35	4160.86
46.36	4161.52
46.37	4162.18
46.38	4162.85
46.39	4163.51
46.4	4164.18
46.41	4164.85
46.42	4165.53
46.43	4166.2
46.44	4166.87
46.45	4167.55
46.46	4168.23
46.47	4168.91
46.48	4169.59
46.49	4170.27
46.5	4170.95
46.51	4171.64
46.52	4172.32
46.53	4173.01
46.54	4173.7
46.55	4174.39
46.56	4175.09
46.57	4175.78
46.58	4176.48
46.59	4177.17
46.6	4177.87
46.61	4178.57
46.62	4179.27
46.63	4179.98
46.64	4180.68
46.65	4181.39
46.66	4182.09
46.67	4182.8
46.68	4183.51
46.69	4184.22
46.7	4184.94
46.71	4185.65
46.72	4186.37
46.73	4187.09
46.74	4187.81
46.75	4188.53
46.76	4189.25
46.77	4189.97
46.78	4190.7
46.79	4191.42
46.8	4192.15
46.81	4192.88
46.82	4193.61
