E	sigma
31.31	2615.85
31.32	2616.21
31.33	2616.57
31.34	2616.93
31.35	2617.29
31.36	2617.65
31.37	2618.02
31.38	2618.38
31.39	2618.74
31.4	2619.1
31.41	2619.46
31.42	2619.82
31.43	2620.18
31.44	2620.54
31.45	2620.9
31.46	2621.26
31.47	2621.62
31.48	2621.98
31.49	2622.34
31.5	2622.69
31.51	2623.05
31.52	2623.41
31.53	2623.77
31.54	2624.13
31.55	2624.49
31.56	2624.84
31.57	2625.2
31.58	2625.56
31.59	2625.91
31.6	2626.27
31.61	2626.63
31.62	2626.98
31.63	2627.34
31.64	2627.69
31.65	2628.05
31.66	2628.41
31.67	2628.76
31.68	2629.12
31.69	2629.47
31.7	2629.82
31.71	2630.18
31.72	2630.53
31.73	2630.89
31.74	2631.24
31.75	2631.59
31.76	2631.95
31.77	2632.3
31.78	2632.65
31.79	2633.01
31.8	2633.36
31.81	2633.71
31.82	2634.06
31.83	2634.41
31.84	2634.76
31.85	2635.12
31.86	2635.47
31.87	2635.82
31.88	2636.17
31.89	2636.52
31.9	2636.87
31.91	2637.22
31.92	2637.57
31.93	2637.92
31.94	2638.27
31.95	2638.62
31.96	2638.96
31.97	2639.31
31.98	2639.66
31.99	2640.01
32	2640.36
32.01	2640.7
32.02	2641.05
32.03	2641.4
32.04	2641.74
32.05	2642.09
32.06	2642.44
32.07	2642.78
32.08	2643.13
32.09	2643.47
32.1	2643.82
32.11	2644.17
32.12	2644.51
32.13	2644.85
32.14	2645.2
32.15	2645.54
32.16	2645.89
32.17	2646.23
32.18	2646.57
32.19	2646.92
32.2	2647.26
32.21	2647.6
32.22	2647.95
32.23	2648.29
32.24	2648.63
32.25	2648.97
32.26	2649.31
32.27	2649.65
32.28	2650
32.29	2650.34
32.3	2650.68
32.31	2651.02
32.32	2651.36
32.33	2651.7
32.34	2652.04
32.35	2652.37
32.36	2652.71
32.37	2653.05
32.38	2653.39
32.39	2653.73
32.4	2654.07
32.41	2654.4
32.42	2654.74
32.43	2655.08
32.44	2655.42
32.45	2655.75
32.46	2656.09
32.47	2656.43
32.48	2656.76
32.49	2657.1
32.5	2657.43
32.51	2657.77
32.52	2658.1
32.53	2658.44
32.54	2658.77
32.55	2659.1
32.56	2659.44
32.57	2659.77
32.58	2660.11
32.59	2660.44
32.6	2660.77
32.61	2661.1
32.62	2661.44
32.63	2661.77
32.64	2662.1
32.65	2662.43
32.66	2662.76
32.67	2663.09
32.68	2663.42
32.69	2663.75
32.7	2664.08
32.71	2664.41
32.72	2664.74
32.73	2665.07
32.74	2665.4
32.75	2665.73
32.76	2666.06
32.77	2666.39
32.78	2666.71
32.79	2667.04
32.8	2667.37
32.81	2667.7
32.82	2668.02
32.83	2668.35
32.84	2668.68
32.85	2669
32.86	2669.33
32.87	2669.65
32.88	2669.98
32.89	2670.3
32.9	2670.63
32.91	2670.95
32.92	2671.27
32.93	2671.6
32.94	2671.92
32.95	2672.25
32.96	2672.57
32.97	2672.89
32.98	2673.21
32.99	2673.53
33	2673.86
33.01	2674.18
33.02	2674.5
33.03	2674.82
33.04	2675.14
33.05	2675.46
33.06	2675.78
33.07	2676.1
33.08	2676.42
33.09	2676.74
33.1	2677.06
33.11	2677.38
33.12	2677.69
33.13	2678.01
33.14	2678.33
33.15	2678.65
33.16	2678.97
33.17	2679.28
33.18	2679.6
33.19	2679.91
33.2	2680.23
33.21	2680.55
33.22	2680.86
33.23	2681.18
33.24	2681.49
33.25	2681.81
33.26	2682.12
33.27	2682.43
33.28	2682.75
33.29	2683.06
33.3	2683.37
33.31	2683.69
33.32	2684
33.33	2684.31
33.34	2684.62
33.35	2684.94
33.36	2685.25
33.37	2685.56
33.38	2685.87
33.39	2686.18
33.4	2686.49
33.41	2686.8
33.42	2687.11
33.43	2687.42
33.44	2687.73
33.45	2688.03
33.46	2688.34
33.47	2688.65
33.48	2688.96
33.49	2689.27
33.5	2689.57
33.51	2689.88
33.52	2690.19
33.53	2690.49
33.54	2690.8
33.55	2691.1
33.56	2691.41
33.57	2691.71
33.58	2692.02
33.59	2692.32
33.6	2692.63
33.61	2692.93
33.62	2693.23
33.63	2693.54
33.64	2693.84
33.65	2694.14
33.66	2694.44
33.67	2694.75
33.68	2695.05
33.69	2695.35
33.7	2695.65
33.71	2695.95
33.72	2696.25
33.73	2696.55
33.74	2696.85
33.75	2697.15
33.76	2697.45
33.77	2697.75
33.78	2698.05
33.79	2698.35
33.8	2698.64
33.81	2698.94
33.82	2699.24
33.83	2699.53
33.84	2699.83
33.85	2700.13
33.86	2700.42
33.87	2700.72
33.88	2701.01
33.89	2701.31
33.9	2701.6
33.91	2701.9
33.92	2702.19
33.93	2702.49
33.94	2702.78
33.95	2703.07
33.96	2703.37
33.97	2703.66
33.98	2703.95
33.99	2704.24
34	2704.53
34.01	2704.83
34.02	2705.12
34.03	2705.41
34.04	2705.7
34.05	2705.99
34.06	2706.28
34.07	2706.57
34.08	2706.86
34.09	2707.14
34.1	2707.43
34.11	2707.72
34.12	2708.01
34.13	2708.3
34.14	2708.58
34.15	2708.87
34.16	2709.16
34.17	2709.44
34.18	2709.73
34.19	2710.01
34.2	2710.3
34.21	2710.58
34.22	2710.87
34.23	2711.15
34.24	2711.44
34.25	2711.72
34.26	2712
34.27	2712.29
34.28	2712.57
34.29	2712.85
34.3	2713.13
34.31	2713.41
34.32	2713.7
34.33	2713.98
34.34	2714.26
34.35	2714.54
34.36	2714.82
34.37	2715.1
34.38	2715.38
34.39	2715.66
34.4	2715.93
34.41	2716.21
34.42	2716.49
34.43	2716.77
34.44	2717.05
34.45	2717.32
34.46	2717.6
34.47	2717.88
34.48	2718.15
34.49	2718.43
34.5	2718.7
34.51	2718.98
34.52	2719.25
34.53	2719.53
34.54	2719.8
34.55	2720.07
34.56	2720.35
34.57	2720.62
34.58	2720.89
34.59	2721.17
34.6	2721.44
34.61	2721.71
34.62	2721.98
34.63	2722.25
34.64	2722.52
34.65	2722.79
34.66	2723.06
34.67	2723.33
34.68	2723.6
34.69	2723.87
34.7	2724.14
34.71	2724.41
34.72	2724.68
34.73	2724.94
34.74	2725.21
34.75	2725.48
34.76	2725.75
34.77	2726.01
34.78	2726.28
34.79	2726.54
34.8	2726.81
34.81	2727.07
34.82	2727.34
34.83	2727.6
34.84	2727.87
34.85	2728.13
34.86	2728.39
34.87	2728.66
34.88	2728.92
34.89	2729.18
34.9	2729.44
34.91	2729.71
34.92	2729.97
34.93	2730.23
34.94	2730.49
34.95	2730.75
34.96	2731.01
34.97	2731.27
34.98	2731.53
34.99	2731.79
35	2732.04
35.01	2732.3
35.02	2732.56
35.03	2732.82
35.04	2733.08
35.05	2733.33
35.06	2733.59
35.07	2733.85
35.08	2734.1
35.09	2734.36
35.1	2734.61
35.11	2734.87
35.12	2735.12
35.13	2735.38
35.14	2735.63
35.15	2735.88
35.16	2736.14
35.17	2736.39
35.18	2736.64
35.19	2736.89
35.2	2737.15
35.21	2737.4
35.22	2737.65
35.23	2737.9
35.24	2738.15
35.25	2738.4
35.26	2738.65
35.27	2738.9
35.28	2739.15
35.29	2739.4
35.3	2739.64
35.31	2739.89
35.32	2740.14
35.33	2740.39
35.34	2740.63
35.35	2740.88
35.36	2741.13
35.37	2741.37
35.38	2741.62
35.39	2741.86
35.4	2742.11
35.41	2742.35
35.42	2742.6
35.43	2742.84
35.44	2743.08
35.45	2743.33
35.46	2743.57
35.47	2743.81
35.48	2744.05
35.49	2744.3
35.5	2744.54
35.51	2744.78
35.52	2745.02
35.53	2745.26
35.54	2745.5
35.55	2745.74
35.56	2745.98
35.57	2746.22
35.58	2746.46
35.59	2746.69
35.6	2746.93
35.61	2747.17
35.62	2747.41
35.63	2747.64
35.64	2747.88
35.65	2748.12
35.66	2748.35
35.67	2748.59
35.68	2748.82
35.69	2749.06
35.7	2749.29
35.71	2749.52
35.72	2749.76
35.73	2749.99
35.74	2750.22
35.75	2750.46
35.76	2750.69
35.77	2750.92
35.78	2751.15
35.79	2751.38
35.8	2751.62
35.81	2751.85
35.82	2752.08
35.83	2752.31
35.84	2752.54
35.85	2752.76
35.86	2752.99
35.87	2753.22
35.88	2753.45
35.89	2753.68
35.9	2753.9
35.91	2754.13
35.92	2754.36
35.93	2754.58
35.94	2754.81
35.95	2755.04
35.96	2755.26
35.97	2755.49
35.98	2755.71
35.99	2755.93
36	2756.16
36.01	2756.38
36.02	2756.6
36.03	2756.83
36.04	2757.05
36.05	2757.27
36.06	2757.49
36.07	2757.71
36.08	2757.94
36.09	2758.16
36.1	2758.38
36.11	2758.6
36.12	2758.82
36.13	2759.03
36.14	2759.25
36.15	2759.47
36.16	2759.69
36.17	2759.91
36.18	2760.13
36.19	2760.34
36.2	2760.56
36.21	2760.78
36.22	2760.99
36.23	2761.21
36.24	2761.42
36.25	2761.64
36.26	2761.85
36.27	2762.07
36.28	2762.28
36.29	2762.49
36.3	2762.71
36.31	2762.92
36.32	2763.13
36.33	2763.34
36.34	2763.55
36.35	2763.77
36.36	2763.98
36.37	2764.19
36.38	2764.4
36.39	2764.61
36.4	2764.82
36.41	2765.03
36.42	2765.23
36.43	2765.44
36.44	2765.65
36.45	2765.86
36.46	2766.07
36.47	2766.27
36.48	2766.48
36.49	2766.69
36.5	2766.89
36.51	2767.1
36.52	2767.3
36.53	2767.51
36.54	2767.71
36.55	2767.92
36.56	2768.12
36.57	2768.32
36.58	2768.53
36.59	2768.73
36.6	2768.93
36.61	2769.13
36.62	2769.33
36.63	2769.54
36.64	2769.74
36.65	2769.94
36.66	2770.14
36.67	2770.34
36.68	2770.54
36.69	2770.74
36.7	2770.93
36.71	2771.13
36.72	2771.33
36.73	2771.53
36.74	2771.73
36.75	2771.92
36.76	2772.12
36.77	2772.32
36.78	2772.51
36.79	2772.71
36.8	2772.9
36.81	2773.1
36.82	2773.29
36.83	2773.48
36.84	2773.68
36.85	2773.87
36.86	2774.06
36.87	2774.26
36.88	2774.45
36.89	2774.64
36.9	2774.83
36.91	2775.02
36.92	2775.21
36.93	2775.41
36.94	2775.6
36.95	2775.78
36.96	2775.97
36.97	2776.16
36.98	2776.35
36.99	2776.54
37	2776.73
37.01	2776.92
37.02	2777.1
37.03	2777.29
37.04	2777.48
37.05	2777.66
37.06	2777.85
37.07	2778.03
37.08	2778.22
37.09	2778.4
37.1	2778.59
37.11	2778.77
37.12	2778.95
37.13	2779.14
37.14	2779.32
37.15	2779.5
37.16	2779.68
37.17	2779.87
37.18	2780.05
37.19	2780.23
37.2	2780.41
37.21	2780.59
37.22	2780.77
37.23	2780.95
37.24	2781.13
37.25	2781.31
37.26	2781.48
37.27	2781.66
37.28	2781.84
37.29	2782.02
37.3	2782.19
37.31	2782.37
37.32	2782.55
37.33	2782.72
37.34	2782.9
37.35	2783.07
37.36	2783.25
37.37	2783.42
37.38	2783.6
37.39	2783.77
37.4	2783.94
37.41	2784.12
37.42	2784.29
37.43	2784.46
37.44	2784.63
37.45	2784.81
37.46	2784.98
37.47	2785.15
37.48	2785.32
37.49	2785.49
37.5	2785.66
37.51	2785.83
37.52	2786
37.53	2786.16
37.54	2786.33
37.55	2786.5
37.56	2786.67
37.57	2786.83
37.58	2787
37.59	2787.17
37.6	2787.33
37.61	2787.5
37.62	2787.66
37.63	2787.83
37.64	2787.99
37.65	2788.16
37.66	2788.32
37.67	2788.49
37.68	2788.65
37.69	2788.81
37.7	2788.97
37.71	2789.14
37.72	2789.3
37.73	2789.46
37.74	2789.62
37.75	2789.78
37.76	2789.94
37.77	2790.1
37.78	2790.26
37.79	2790.42
37.8	2790.58
37.81	2790.74
37.82	2790.89
37.83	2791.05
37.84	2791.21
37.85	2791.37
37.86	2791.52
37.87	2791.68
37.88	2791.84
37.89	2791.99
37.9	2792.15
37.91	2792.3
37.92	2792.46
37.93	2792.61
37.94	2792.76
37.95	2792.92
37.96	2793.07
37.97	2793.22
37.98	2793.37
37.99	2793.53
38	2793.68
38.01	2793.83
38.02	2793.98
38.03	2794.13
38.04	2794.28
38.05	2794.43
38.06	2794.58
38.07	2794.73
38.08	2794.88
38.09	2795.02
38.1	2795.17
38.11	2795.32
38.12	2795.47
38.13	2795.61
38.14	2795.76
38.15	2795.91
38.16	2796.05
38.17	2796.2
38.18	2796.34
38.19	2796.49
38.2	2796.63
38.21	2796.78
38.22	2796.92
38.23	2797.06
38.24	2797.2
38.25	2797.35
38.26	2797.49
38.27	2797.63
38.28	2797.77
38.29	2797.91
38.3	2798.05
38.31	2798.19
38.32	2798.33
38.33	2798.47
38.34	2798.61
38.35	2798.75
38.36	2798.89
38.37	2799.03
38.38	2799.17
38.39	2799.3
38.4	2799.44
38.41	2799.58
38.42	2799.71
38.43	2799.85
38.44	2799.98
38.45	2800.12
38.46	2800.25
38.47	2800.39
38.48	2800.52
38.49	2800.66
38.5	2800.79
38.51	2800.92
38.52	2801.06
38.53	2801.19
38.54	2801.32
38.55	2801.45
38.56	2801.58
38.57	2801.71
38.58	2801.84
38.59	2801.97
38.6	2802.1
38.61	2802.23
38.62	2802.36
38.63	2802.49
38.64	2802.62
38.65	2802.75
38.66	2802.88
38.67	2803
38.68	2803.13
38.69	2803.26
38.7	2803.38
38.71	2803.51
38.72	2803.63
38.73	2803.76
38.74	2803.88
38.75	2804.01
38.76	2804.13
38.77	2804.26
38.78	2804.38
38.79	2804.5
38.8	2804.62
38.81	2804.75
38.82	2804.87
38.83	2804.99
38.84	2805.11
38.85	2805.23
38.86	2805.35
38.87	2805.47
38.88	2805.59
38.89	2805.71
38.9	2805.83
38.91	2805.95
38.92	2806.07
38.93	2806.19
38.94	2806.3
38.95	2806.42
38.96	2806.54
38.97	2806.65
38.98	2806.77
38.99	2806.89
39	2807
39.01	2807.12
39.02	2807.23
39.03	2807.35
39.04	2807.46
39.05	2807.57
39.06	2807.69
39.07	2807.8
39.08	2807.91
39.09	2808.02
39.1	2808.14
39.11	2808.25
39.12	2808.36
39.13	2808.47
39.14	2808.58
39.15	2808.69
39.16	2808.8
39.17	2808.91
39.18	2809.02
39.19	2809.13
39.2	2809.23
39.21	2809.34
39.22	2809.45
39.23	2809.56
39.24	2809.66
39.25	2809.77
39.26	2809.88
39.27	2809.98
39.28	2810.09
39.29	2810.19
39.3	2810.3
39.31	2810.4
39.32	2810.51
39.33	2810.61
39.34	2810.71
39.35	2810.82
39.36	2810.92
39.37	2811.02
39.38	2811.12
39.39	2811.23
39.4	2811.33
39.41	2811.43
39.42	2811.53
39.43	2811.63
39.44	2811.73
39.45	2811.83
39.46	2811.93
39.47	2812.03
39.48	2812.12
39.49	2812.22
39.5	2812.32
39.51	2812.42
39.52	2812.51
39.53	2812.61
39.54	2812.71
39.55	2812.8
39.56	2812.9
39.57	2812.99
39.58	2813.09
39.59	2813.18
39.6	2813.28
39.61	2813.37
39.62	2813.47
39.63	2813.56
39.64	2813.65
39.65	2813.74
39.66	2813.84
39.67	2813.93
39.68	2814.02
39.69	2814.11
39.7	2814.2
39.71	2814.29
39.72	2814.38
39.73	2814.47
39.74	2814.56
39.75	2814.65
39.76	2814.74
39.77	2814.83
39.78	2814.91
39.79	2815
39.8	2815.09
39.81	2815.18
39.82	2815.26
39.83	2815.35
39.84	2815.43
39.85	2815.52
39.86	2815.61
39.87	2815.69
39.88	2815.77
39.89	2815.86
39.9	2815.94
39.91	2816.03
39.92	2816.11
39.93	2816.19
39.94	2816.27
39.95	2816.36
39.96	2816.44
39.97	2816.52
39.98	2816.6
39.99	2816.68
40	2816.76
40.01	2816.84
40.02	2816.92
40.03	2817
40.04	2817.08
40.05	2817.16
40.06	2817.24
40.07	2817.31
40.08	2817.39
40.09	2817.47
40.1	2817.55
40.11	2817.62
40.12	2817.7
40.13	2817.77
40.14	2817.85
40.15	2817.93
40.16	2818
40.17	2818.07
40.18	2818.15
40.19	2818.22
40.2	2818.3
40.21	2818.37
40.22	2818.44
40.23	2818.51
40.24	2818.59
40.25	2818.66
40.26	2818.73
40.27	2818.8
40.28	2818.87
40.29	2818.94
40.3	2819.01
40.31	2819.08
40.32	2819.15
40.33	2819.22
40.34	2819.29
40.35	2819.36
40.36	2819.43
40.37	2819.49
40.38	2819.56
40.39	2819.63
40.4	2819.69
40.41	2819.76
40.42	2819.83
40.43	2819.89
40.44	2819.96
40.45	2820.02
40.46	2820.09
40.47	2820.15
40.48	2820.22
40.49	2820.28
40.5	2820.34
40.51	2820.41
40.52	2820.47
40.53	2820.53
40.54	2820.59
40.55	2820.65
40.56	2820.72
40.57	2820.78
40.58	2820.84
40.59	2820.9
40.6	2820.96
40.61	2821.02
40.62	2821.08
40.63	2821.14
40.64	2821.19
40.65	2821.25
40.66	2821.31
40.67	2821.37
40.68	2821.42
40.69	2821.48
40.7	2821.54
40.71	2821.59
40.72	2821.65
40.73	2821.71
40.74	2821.76
40.75	2821.82
40.76	2821.87
40.77	2821.93
40.78	2821.98
40.79	2822.03
40.8	2822.09
40.81	2822.14
40.82	2822.19
40.83	2822.24
40.84	2822.3
40.85	2822.35
40.86	2822.4
40.87	2822.45
40.88	2822.5
40.89	2822.55
40.9	2822.6
40.91	2822.65
40.92	2822.7
40.93	2822.75
40.94	2822.8
40.95	2822.85
40.96	2822.89
40.97	2822.94
40.98	2822.99
40.99	2823.04
41	2823.08
41.01	2823.13
41.02	2823.18
41.03	2823.22
41.04	2823.27
41.05	2823.31
41.06	2823.36
41.07	2823.4
41.08	2823.45
41.09	2823.49
41.1	2823.53
41.11	2823.58
41.12	2823.62
41.13	2823.66
41.14	2823.7
41.15	2823.74
41.16	2823.79
41.17	2823.83
41.18	2823.87
41.19	2823.91
41.2	2823.95
41.21	2823.99
41.22	2824.03
41.23	2824.07
41.24	2824.11
41.25	2824.15
41.26	2824.18
41.27	2824.22
41.28	2824.26
41.29	2824.3
41.3	2824.33
41.31	2824.37
41.32	2824.41
41.33	2824.44
41.34	2824.48
41.35	2824.51
41.36	2824.55
41.37	2824.58
41.38	2824.62
41.39	2824.65
41.4	2824.69
41.41	2824.72
41.42	2824.75
41.43	2824.78
41.44	2824.82
41.45	2824.85
41.46	2824.88
41.47	2824.91
41.48	2824.94
41.49	2824.97
41.5	2825.01
41.51	2825.04
41.52	2825.07
41.53	2825.09
41.54	2825.12
41.55	2825.15
41.56	2825.18
41.57	2825.21
41.58	2825.24
41.59	2825.27
41.6	2825.29
41.61	2825.32
41.62	2825.35
41.63	2825.37
41.64	2825.4
41.65	2825.43
41.66	2825.45
41.67	2825.48
41.68	2825.5
41.69	2825.53
41.7	2825.55
41.71	2825.57
41.72	2825.6
41.73	2825.62
41.74	2825.64
41.75	2825.67
41.76	2825.69
41.77	2825.71
41.78	2825.73
41.79	2825.75
41.8	2825.77
41.81	2825.8
41.82	2825.82
41.83	2825.84
41.84	2825.86
41.85	2825.88
41.86	2825.89
41.87	2825.91
41.88	2825.93
41.89	2825.95
41.9	2825.97
41.91	2825.99
41.92	2826
41.93	2826.02
41.94	2826.04
41.95	2826.05
41.96	2826.07
41.97	2826.09
41.98	2826.1
41.99	2826.12
42	2826.13
42.01	2826.15
42.02	2826.16
42.03	2826.17
42.04	2826.19
42.05	2826.2
42.06	2826.21
42.07	2826.23
42.08	2826.24
42.09	2826.25
42.1	2826.26
42.11	2826.27
42.12	2826.29
42.13	2826.3
42.14	2826.31
42.15	2826.32
42.16	2826.33
42.17	2826.34
42.18	2826.35
42.19	2826.36
42.2	2826.36
42.21	2826.37
42.22	2826.38
42.23	2826.39
42.24	2826.4
42.25	2826.4
42.26	2826.41
42.27	2826.42
42.28	2826.42
42.29	2826.43
42.3	2826.43
42.31	2826.44
42.32	2826.45
42.33	2826.45
42.34	2826.45
42.35	2826.46
42.36	2826.46
42.37	2826.47
42.38	2826.47
42.39	2826.47
42.4	2826.47
42.41	2826.48
42.42	2826.48
42.43	2826.48
42.44	2826.48
42.45	2826.48
42.46	2826.48
42.47	2826.48
42.48	2826.49
42.49	2826.49
42.5	2826.48
42.51	2826.48
42.52	2826.48
42.53	2826.48
42.54	2826.48
42.55	2826.48
42.56	2826.48
42.57	2826.47
42.58	2826.47
42.59	2826.47
42.6	2826.46
42.61	2826.46
42.62	2826.46
42.63	2826.45
42.64	2826.45
42.65	2826.44
42.66	2826.44
42.67	2826.43
42.68	2826.43
42.69	2826.42
42.7	2826.42
42.71	2826.41
42.72	2826.4
42.73	2826.39
42.74	2826.39
42.75	2826.38
42.76	2826.37
42.77	2826.36
42.78	2826.35
42.79	2826.35
42.8	2826.34
42.81	2826.33
42.82	2826.32
42.83	2826.31
42.84	2826.3
42.85	2826.29
42.86	2826.27
42.87	2826.26
42.88	2826.25
42.89	2826.24
42.9	2826.23
42.91	2826.21
42.92	2826.2
42.93	2826.19
42.94	2826.18
42.95	2826.16
42.96	2826.15
42.97	2826.13
42.98	2826.12
42.99	2826.1
43	2826.09
43.01	2826.07
43.02	2826.06
43.03	2826.04
43.04	2826.03
43.05	2826.01
43.06	2825.99
43.07	2825.98
43.08	2825.96
43.09	2825.94
43.1	2825.92
43.11	2825.9
43.12	2825.89
43.13	2825.87
43.14	2825.85
43.15	2825.83
43.16	2825.81
43.17	2825.79
43.18	2825.77
43.19	2825.75
43.2	2825.73
43.21	2825.7
43.22	2825.68
43.23	2825.66
43.24	2825.64
43.25	2825.62
43.26	2825.59
43.27	2825.57
43.28	2825.55
43.29	2825.53
43.3	2825.5
43.31	2825.48
43.32	2825.45
43.33	2825.43
43.34	2825.4
43.35	2825.38
43.36	2825.35
43.37	2825.33
43.38	2825.3
43.39	2825.27
43.4	2825.25
43.41	2825.22
43.42	2825.19
43.43	2825.17
43.44	2825.14
43.45	2825.11
43.46	2825.08
43.47	2825.05
43.48	2825.03
43.49	2825
43.5	2824.97
43.51	2824.94
43.52	2824.91
43.53	2824.88
43.54	2824.85
43.55	2824.82
43.56	2824.78
43.57	2824.75
43.58	2824.72
43.59	2824.69
43.6	2824.66
43.61	2824.62
43.62	2824.59
43.63	2824.56
43.64	2824.53
43.65	2824.49
43.66	2824.46
43.67	2824.42
43.68	2824.39
43.69	2824.35
43.7	2824.32
43.71	2824.28
43.72	2824.25
43.73	2824.21
43.74	2824.18
43.75	2824.14
43.76	2824.1
43.77	2824.07
43.78	2824.03
43.79	2823.99
43.8	2823.95
43.81	2823.92
43.82	2823.88
43.83	2823.84
43.84	2823.8
43.85	2823.76
43.86	2823.72
43.87	2823.68
43.88	2823.64
43.89	2823.6
43.9	2823.56
43.91	2823.52
43.92	2823.48
43.93	2823.44
43.94	2823.4
43.95	2823.35
43.96	2823.31
43.97	2823.27
43.98	2823.23
43.99	2823.18
44	2823.14
44.01	2823.1
44.02	2823.05
44.03	2823.01
44.04	2822.96
44.05	2822.92
44.06	2822.87
44.07	2822.83
44.08	2822.78
44.09	2822.74
44.1	2822.69
44.11	2822.65
44.12	2822.6
44.13	2822.55
44.14	2822.5
44.15	2822.46
44.16	2822.41
44.17	2822.36
44.18	2822.31
44.19	2822.27
44.2	2822.22
44.21	2822.17
44.22	2822.12
44.23	2822.07
44.24	2822.02
44.25	2821.97
44.26	2821.92
44.27	2821.87
44.28	2821.82
44.29	2821.77
44.3	2821.71
44.31	2821.66
44.32	2821.61
44.33	2821.56
44.34	2821.51
44.35	2821.45
44.36	2821.4
44.37	2821.35
44.38	2821.29
44.39	2821.24
44.4	2821.19
44.41	2821.13
44.42	2821.08
44.43	2821.02
44.44	2820.97
44.45	2820.91
44.46	2820.86
44.47	2820.8
44.48	2820.74
44.49	2820.69
44.5	2820.63
44.51	2820.57
44.52	2820.52
44.53	2820.46
44.54	2820.4
44.55	2820.34
44.56	2820.28
44.57	2820.23
44.58	2820.17
44.59	2820.11
44.6	2820.05
44.61	2819.99
44.62	2819.93
44.63	2819.87
44.64	2819.81
44.65	2819.75
44.66	2819.69
44.67	2819.62
44.68	2819.56
44.69	2819.5
44.7	2819.44
44.71	2819.38
44.72	2819.31
44.73	2819.25
44.74	2819.19
44.75	2819.13
44.76	2819.06
44.77	2819
44.78	2818.93
44.79	2818.87
44.8	2818.8
44.81	2818.74
44.82	2818.67
44.83	2818.61
44.84	2818.54
44.85	2818.48
44.86	2818.41
44.87	2818.35
44.88	2818.28
44.89	2818.21
44.9	2818.14
44.91	2818.08
44.92	2818.01
44.93	2817.94
44.94	2817.87
44.95	2817.8
44.96	2817.74
44.97	2817.67
44.98	2817.6
44.99	2817.53
45	2817.46
45.01	2817.39
45.02	2817.32
45.03	2817.25
45.04	2817.18
45.05	2817.1
45.06	2817.03
45.07	2816.96
45.08	2816.89
45.09	2816.82
45.1	2816.75
45.11	2816.67
45.12	2816.6
45.13	2816.53
45.14	2816.45
45.15	2816.38
45.16	2816.31
45.17	2816.23
45.18	2816.16
45.19	2816.08
45.2	2816.01
45.21	2815.93
45.22	2815.86
45.23	2815.78
45.24	2815.71
45.25	2815.63
45.26	2815.55
45.27	2815.48
45.28	2815.4
45.29	2815.32
45.3	2815.24
45.31	2815.17
45.32	2815.09
45.33	2815.01
45.34	2814.93
45.35	2814.85
45.36	2814.77
45.37	2814.7
45.38	2814.62
45.39	2814.54
45.4	2814.46
45.41	2814.38
45.42	2814.3
45.43	2814.22
45.44	2814.13
45.45	2814.05
45.46	2813.97
45.47	2813.89
45.48	2813.81
45.49	2813.73
45.5	2813.64
45.51	2813.56
45.52	2813.48
45.53	2813.39
45.54	2813.31
45.55	2813.23
45.56	2813.14
45.57	2813.06
45.58	2812.97
45.59	2812.89
45.6	2812.81
45.61	2812.72
45.62	2812.63
45.63	2812.55
45.64	2812.46
45.65	2812.38
45.66	2812.29
45.67	2812.2
45.68	2812.12
45.69	2812.03
45.7	2811.94
45.71	2811.85
45.72	2811.77
45.73	2811.68
45.74	2811.59
45.75	2811.5
45.76	2811.41
45.77	2811.32
45.78	2811.23
45.79	2811.14
45.8	2811.05
45.81	2810.96
45.82	2810.87
45.83	2810.78
45.84	2810.69
45.85	2810.6
45.86	2810.51
45.87	2810.42
45.88	2810.33
45.89	2810.24
45.9	2810.14
45.91	2810.05
45.92	2809.96
45.93	2809.86
45.94	2809.77
45.95	2809.68
45.96	2809.58
45.97	2809.49
45.98	2809.4
45.99	2809.3
46	2809.21
46.01	2809.11
46.02	2809.02
46.03	2808.92
46.04	2808.83
46.05	2808.73
46.06	2808.63
46.07	2808.54
46.08	2808.44
46.09	2808.34
46.1	2808.25
46.11	2808.15
46.12	2808.05
46.13	2807.95
46.14	2807.86
46.15	2807.76
46.16	2807.66
46.17	2807.56
46.18	2807.46
46.19	2807.36
46.2	2807.26
46.21	2807.16
46.22	2807.06
46.23	2806.96
46.24	2806.86
46.25	2806.76
46.26	2806.66
46.27	2806.56
46.28	2806.46
46.29	2806.36
46.3	2806.25
46.31	2806.15
46.32	2806.05
46.33	2805.95
46.34	2805.84
46.35	2805.74
46.36	2805.64
46.37	2805.53
46.38	2805.43
46.39	2805.33
46.4	2805.22
46.41	2805.12
46.42	2805.01
46.43	2804.91
46.44	2804.8
46.45	2804.7
46.46	2804.59
46.47	2804.49
46.48	2804.38
46.49	2804.27
46.5	2804.17
46.51	2804.06
46.52	2803.95
46.53	2803.85
46.54	2803.74
46.55	2803.63
46.56	2803.52
46.57	2803.41
46.58	2803.31
46.59	2803.2
46.6	2803.09
46.61	2802.98
46.62	2802.87
46.63	2802.76
46.64	2802.65
46.65	2802.54
46.66	2802.43
46.67	2802.32
46.68	2802.21
46.69	2802.1
46.7	2801.99
46.71	2801.88
46.72	2801.76
46.73	2801.65
46.74	2801.54
46.75	2801.43
46.76	2801.32
46.77	2801.2
46.78	2801.09
46.79	2800.98
46.8	2800.86
46.81	2800.75
46.82	2800.63
46.83	2800.52
46.84	2800.41
46.85	2800.29
46.86	2800.18
46.87	2800.06
46.88	2799.95
46.89	2799.83
46.9	2799.71
46.91	2799.6
