E	sigma
31.22	2735.83
31.23	2736.4
31.24	2736.97
31.25	2737.53
31.26	2738.1
31.27	2738.67
31.28	2739.24
31.29	2739.8
31.3	2740.37
31.31	2740.94
31.32	2741.5
31.33	2742.07
31.34	2742.63
31.35	2743.2
31.36	2743.76
31.37	2744.33
31.38	2744.89
31.39	2745.45
31.4	2746.02
31.41	2746.58
31.42	2747.14
31.43	2747.7
31.44	2748.27
31.45	2748.83
31.46	2749.39
31.47	2749.95
31.48	2750.51
31.49	2751.07
31.5	2751.63
31.51	2752.19
31.52	2752.75
31.53	2753.31
31.54	2753.86
31.55	2754.42
31.56	2754.98
31.57	2755.54
31.58	2756.09
31.59	2756.65
31.6	2757.21
31.61	2757.76
31.62	2758.32
31.63	2758.87
31.64	2759.43
31.65	2759.98
31.66	2760.54
31.67	2761.09
31.68	2761.65
31.69	2762.2
31.7	2762.75
31.71	2763.31
31.72	2763.86
31.73	2764.41
31.74	2764.96
31.75	2765.51
31.76	2766.06
31.77	2766.62
31.78	2767.17
31.79	2767.72
31.8	2768.27
31.81	2768.82
31.82	2769.37
31.83	2769.91
31.84	2770.46
31.85	2771.01
31.86	2771.56
31.87	2772.11
31.88	2772.65
31.89	2773.2
31.9	2773.75
31.91	2774.3
31.92	2774.84
31.93	2775.39
31.94	2775.93
31.95	2776.48
31.96	2777.02
31.97	2777.57
31.98	2778.11
31.99	2778.66
32	2779.2
32.01	2779.74
32.02	2780.29
32.03	2780.83
32.04	2781.37
32.05	2781.92
32.06	2782.46
32.07	2783
32.08	2783.54
32.09	2784.08
32.1	2784.62
32.11	2785.16
32.12	2785.7
32.13	2786.24
32.14	2786.78
32.15	2787.32
32.16	2787.86
32.17	2788.4
32.18	2788.94
32.19	2789.48
32.2	2790.02
32.21	2790.55
32.22	2791.09
32.23	2791.63
32.24	2792.17
32.25	2792.7
32.26	2793.24
32.27	2793.77
32.28	2794.31
32.29	2794.85
32.3	2795.38
32.31	2795.92
32.32	2796.45
32.33	2796.99
32.34	2797.52
32.35	2798.05
32.36	2798.59
32.37	2799.12
32.38	2799.65
32.39	2800.19
32.4	2800.72
32.41	2801.25
32.42	2801.78
32.43	2802.31
32.44	2802.84
32.45	2803.38
32.46	2803.91
32.47	2804.44
32.48	2804.97
32.49	2805.5
32.5	2806.03
32.51	2806.56
32.52	2807.09
32.53	2807.61
32.54	2808.14
32.55	2808.67
32.56	2809.2
32.57	2809.73
32.58	2810.25
32.59	2810.78
32.6	2811.31
32.61	2811.84
32.62	2812.36
32.63	2812.89
32.64	2813.41
32.65	2813.94
32.66	2814.46
32.67	2814.99
32.68	2815.51
32.69	2816.04
32.7	2816.56
32.71	2817.09
32.72	2817.61
32.73	2818.14
32.74	2818.66
32.75	2819.18
32.76	2819.7
32.77	2820.23
32.78	2820.75
32.79	2821.27
32.8	2821.79
32.81	2822.31
32.82	2822.83
32.83	2823.36
32.84	2823.88
32.85	2824.4
32.86	2824.92
32.87	2825.44
32.88	2825.96
32.89	2826.48
32.9	2826.99
32.91	2827.51
32.92	2828.03
32.93	2828.55
32.94	2829.07
32.95	2829.59
32.96	2830.1
32.97	2830.62
32.98	2831.14
32.99	2831.65
33	2832.17
33.01	2832.69
33.02	2833.2
33.03	2833.72
33.04	2834.23
33.05	2834.75
33.06	2835.27
33.07	2835.78
33.08	2836.29
33.09	2836.81
33.1	2837.32
33.11	2837.84
33.12	2838.35
33.13	2838.86
33.14	2839.38
33.15	2839.89
33.16	2840.4
33.17	2840.91
33.18	2841.43
33.19	2841.94
33.2	2842.45
33.21	2842.96
33.22	2843.47
33.23	2843.98
33.24	2844.49
33.25	2845
33.26	2845.51
33.27	2846.02
33.28	2846.53
33.29	2847.04
33.3	2847.55
33.31	2848.06
33.32	2848.57
33.33	2849.07
33.34	2849.58
33.35	2850.09
33.36	2850.6
33.37	2851.1
33.38	2851.61
33.39	2852.12
33.4	2852.62
33.41	2853.13
33.42	2853.64
33.43	2854.14
33.44	2854.65
33.45	2855.15
33.46	2855.66
33.47	2856.16
33.48	2856.67
33.49	2857.17
33.5	2857.67
33.51	2858.18
33.52	2858.68
33.53	2859.18
33.54	2859.69
33.55	2860.19
33.56	2860.69
33.57	2861.19
33.58	2861.7
33.59	2862.2
33.6	2862.7
33.61	2863.2
33.62	2863.7
33.63	2864.2
33.64	2864.7
33.65	2865.2
33.66	2865.7
33.67	2866.2
33.68	2866.7
33.69	2867.2
33.7	2867.7
33.71	2868.2
33.72	2868.7
33.73	2869.19
33.74	2869.69
33.75	2870.19
33.76	2870.69
33.77	2871.18
33.78	2871.68
33.79	2872.18
33.8	2872.67
33.81	2873.17
33.82	2873.67
33.83	2874.16
33.84	2874.66
33.85	2875.15
33.86	2875.65
33.87	2876.14
33.88	2876.64
33.89	2877.13
33.9	2877.62
33.91	2878.12
33.92	2878.61
33.93	2879.1
33.94	2879.6
33.95	2880.09
33.96	2880.58
33.97	2881.07
33.98	2881.57
33.99	2882.06
34	2882.55
34.01	2883.04
34.02	2883.53
34.03	2884.02
34.04	2884.51
34.05	2885
34.06	2885.49
34.07	2885.98
34.08	2886.47
34.09	2886.96
34.1	2887.45
34.11	2887.94
34.12	2888.43
34.13	2888.91
34.14	2889.4
34.15	2889.89
34.16	2890.38
34.17	2890.86
34.18	2891.35
34.19	2891.84
34.2	2892.32
34.21	2892.81
34.22	2893.3
34.23	2893.78
34.24	2894.27
34.25	2894.75
34.26	2895.24
34.27	2895.72
34.28	2896.21
34.29	2896.69
34.3	2897.17
34.31	2897.66
34.32	2898.14
34.33	2898.62
34.34	2899.11
34.35	2899.59
34.36	2900.07
34.37	2900.55
34.38	2901.03
34.39	2901.52
34.4	2902
34.41	2902.48
34.42	2902.96
34.43	2903.44
34.44	2903.92
34.45	2904.4
34.46	2904.88
34.47	2905.36
34.48	2905.84
34.49	2906.32
34.5	2906.8
34.51	2907.27
34.52	2907.75
34.53	2908.23
34.54	2908.71
34.55	2909.18
34.56	2909.66
34.57	2910.14
34.58	2910.62
34.59	2911.09
34.6	2911.57
34.61	2912.04
34.62	2912.52
34.63	2912.99
34.64	2913.47
34.65	2913.94
34.66	2914.42
34.67	2914.89
34.68	2915.37
34.69	2915.84
34.7	2916.31
34.71	2916.79
34.72	2917.26
34.73	2917.73
34.74	2918.21
34.75	2918.68
34.76	2919.15
34.77	2919.62
34.78	2920.09
34.79	2920.56
34.8	2921.03
34.81	2921.5
34.82	2921.97
34.83	2922.44
34.84	2922.91
34.85	2923.38
34.86	2923.85
34.87	2924.32
34.88	2924.79
34.89	2925.26
34.9	2925.73
34.91	2926.2
34.92	2926.66
34.93	2927.13
34.94	2927.6
34.95	2928.06
34.96	2928.53
34.97	2929
34.98	2929.46
34.99	2929.93
35	2930.39
35.01	2930.86
35.02	2931.32
35.03	2931.79
35.04	2932.25
35.05	2932.72
35.06	2933.18
35.07	2933.64
35.08	2934.11
35.09	2934.57
35.1	2935.03
35.11	2935.5
35.12	2935.96
35.13	2936.42
35.14	2936.88
35.15	2937.34
35.16	2937.8
35.17	2938.27
35.18	2938.73
35.19	2939.19
35.2	2939.65
35.21	2940.11
35.22	2940.57
35.23	2941.02
35.24	2941.48
35.25	2941.94
35.26	2942.4
35.27	2942.86
35.28	2943.32
35.29	2943.77
35.3	2944.23
35.31	2944.69
35.32	2945.15
35.33	2945.6
35.34	2946.06
35.35	2946.51
35.36	2946.97
35.37	2947.42
35.38	2947.88
35.39	2948.33
35.4	2948.79
35.41	2949.24
35.42	2949.7
35.43	2950.15
35.44	2950.6
35.45	2951.06
35.46	2951.51
35.47	2951.96
35.48	2952.41
35.49	2952.87
35.5	2953.32
35.51	2953.77
35.52	2954.22
35.53	2954.67
35.54	2955.12
35.55	2955.57
35.56	2956.02
35.57	2956.47
35.58	2956.92
35.59	2957.37
35.6	2957.82
35.61	2958.27
35.62	2958.72
35.63	2959.16
35.64	2959.61
35.65	2960.06
35.66	2960.51
35.67	2960.95
35.68	2961.4
35.69	2961.85
35.7	2962.29
35.71	2962.74
35.72	2963.18
35.73	2963.63
35.74	2964.07
35.75	2964.52
35.76	2964.96
35.77	2965.41
35.78	2965.85
35.79	2966.29
35.8	2966.74
35.81	2967.18
35.82	2967.62
35.83	2968.06
35.84	2968.51
35.85	2968.95
35.86	2969.39
35.87	2969.83
35.88	2970.27
35.89	2970.71
35.9	2971.15
35.91	2971.59
35.92	2972.03
35.93	2972.47
35.94	2972.91
35.95	2973.35
35.96	2973.79
35.97	2974.22
35.98	2974.66
35.99	2975.1
36	2975.54
36.01	2975.97
36.02	2976.41
36.03	2976.85
36.04	2977.28
36.05	2977.72
36.06	2978.15
36.07	2978.59
36.08	2979.02
36.09	2979.46
36.1	2979.89
36.11	2980.33
36.12	2980.76
36.13	2981.19
36.14	2981.63
36.15	2982.06
36.16	2982.49
36.17	2982.93
36.18	2983.36
36.19	2983.79
36.2	2984.22
36.21	2984.65
36.22	2985.08
36.23	2985.51
36.24	2985.94
36.25	2986.37
36.26	2986.8
36.27	2987.23
36.28	2987.66
36.29	2988.09
36.3	2988.52
36.31	2988.94
36.32	2989.37
36.33	2989.8
36.34	2990.23
36.35	2990.65
36.36	2991.08
36.37	2991.51
36.38	2991.93
36.39	2992.36
36.4	2992.78
36.41	2993.21
36.42	2993.63
36.43	2994.06
36.44	2994.48
36.45	2994.9
36.46	2995.33
36.47	2995.75
36.48	2996.17
36.49	2996.6
36.5	2997.02
36.51	2997.44
36.52	2997.86
36.53	2998.28
36.54	2998.7
36.55	2999.12
36.56	2999.54
36.57	2999.96
36.58	3000.38
36.59	3000.8
36.6	3001.22
36.61	3001.64
36.62	3002.06
36.63	3002.48
36.64	3002.9
36.65	3003.31
36.66	3003.73
36.67	3004.15
36.68	3004.56
36.69	3004.98
36.7	3005.4
36.71	3005.81
36.72	3006.23
36.73	3006.64
36.74	3007.06
36.75	3007.47
36.76	3007.88
36.77	3008.3
36.78	3008.71
36.79	3009.13
36.8	3009.54
36.81	3009.95
36.82	3010.36
36.83	3010.77
36.84	3011.19
36.85	3011.6
36.86	3012.01
36.87	3012.42
36.88	3012.83
36.89	3013.24
36.9	3013.65
36.91	3014.06
36.92	3014.47
36.93	3014.88
36.94	3015.28
36.95	3015.69
36.96	3016.1
36.97	3016.51
36.98	3016.91
36.99	3017.32
37	3017.73
37.01	3018.13
37.02	3018.54
37.03	3018.94
37.04	3019.35
37.05	3019.75
37.06	3020.16
37.07	3020.56
37.08	3020.97
37.09	3021.37
37.1	3021.77
37.11	3022.18
37.12	3022.58
37.13	3022.98
37.14	3023.38
37.15	3023.78
37.16	3024.19
37.17	3024.59
37.18	3024.99
37.19	3025.39
37.2	3025.79
37.21	3026.19
37.22	3026.59
37.23	3026.99
37.24	3027.38
37.25	3027.78
37.26	3028.18
37.27	3028.58
37.28	3028.98
37.29	3029.37
37.3	3029.77
37.31	3030.17
37.32	3030.56
37.33	3030.96
37.34	3031.35
37.35	3031.75
37.36	3032.14
37.37	3032.54
37.38	3032.93
37.39	3033.33
37.4	3033.72
37.41	3034.11
37.42	3034.5
37.43	3034.9
37.44	3035.29
37.45	3035.68
37.46	3036.07
37.47	3036.46
37.48	3036.85
37.49	3037.24
37.5	3037.63
37.51	3038.02
37.52	3038.41
37.53	3038.8
37.54	3039.19
37.55	3039.58
37.56	3039.97
37.57	3040.36
37.58	3040.74
37.59	3041.13
37.6	3041.52
37.61	3041.9
37.62	3042.29
37.63	3042.68
37.64	3043.06
37.65	3043.45
37.66	3043.83
37.67	3044.22
37.68	3044.6
37.69	3044.98
37.7	3045.37
37.71	3045.75
37.72	3046.13
37.73	3046.51
37.74	3046.9
37.75	3047.28
37.76	3047.66
37.77	3048.04
37.78	3048.42
37.79	3048.8
37.8	3049.18
37.81	3049.56
37.82	3049.94
37.83	3050.32
37.84	3050.7
37.85	3051.08
37.86	3051.46
37.87	3051.83
37.88	3052.21
37.89	3052.59
37.9	3052.96
37.91	3053.34
37.92	3053.72
37.93	3054.09
37.94	3054.47
37.95	3054.84
37.96	3055.22
37.97	3055.59
37.98	3055.96
37.99	3056.34
38	3056.71
38.01	3057.08
38.02	3057.46
38.03	3057.83
38.04	3058.2
38.05	3058.57
38.06	3058.94
38.07	3059.31
38.08	3059.69
38.09	3060.06
38.1	3060.42
38.11	3060.79
38.12	3061.16
38.13	3061.53
38.14	3061.9
38.15	3062.27
38.16	3062.64
38.17	3063
38.18	3063.37
38.19	3063.74
38.2	3064.1
38.21	3064.47
38.22	3064.84
38.23	3065.2
38.24	3065.57
38.25	3065.93
38.26	3066.29
38.27	3066.66
38.28	3067.02
38.29	3067.39
38.3	3067.75
38.31	3068.11
38.32	3068.47
38.33	3068.83
38.34	3069.2
38.35	3069.56
38.36	3069.92
38.37	3070.28
38.38	3070.64
38.39	3071
38.4	3071.36
38.41	3071.72
38.42	3072.08
38.43	3072.43
38.44	3072.79
38.45	3073.15
38.46	3073.51
38.47	3073.86
38.48	3074.22
38.49	3074.58
38.5	3074.93
38.51	3075.29
38.52	3075.64
38.53	3076
38.54	3076.35
38.55	3076.71
38.56	3077.06
38.57	3077.41
38.58	3077.77
38.59	3078.12
38.6	3078.47
38.61	3078.82
38.62	3079.17
38.63	3079.53
38.64	3079.88
38.65	3080.23
38.66	3080.58
38.67	3080.93
38.68	3081.28
38.69	3081.63
38.7	3081.97
38.71	3082.32
38.72	3082.67
38.73	3083.02
38.74	3083.37
38.75	3083.71
38.76	3084.06
38.77	3084.41
38.78	3084.75
38.79	3085.1
38.8	3085.44
38.81	3085.79
38.82	3086.13
38.83	3086.48
38.84	3086.82
38.85	3087.16
38.86	3087.51
38.87	3087.85
38.88	3088.19
38.89	3088.53
38.9	3088.87
38.91	3089.22
38.92	3089.56
38.93	3089.9
38.94	3090.24
38.95	3090.58
38.96	3090.92
38.97	3091.26
38.98	3091.59
38.99	3091.93
39	3092.27
39.01	3092.61
39.02	3092.95
39.03	3093.28
39.04	3093.62
39.05	3093.96
39.06	3094.29
39.07	3094.63
39.08	3094.96
39.09	3095.3
39.1	3095.63
39.11	3095.96
39.12	3096.3
39.13	3096.63
39.14	3096.96
39.15	3097.3
39.16	3097.63
39.17	3097.96
39.18	3098.29
39.19	3098.62
39.2	3098.95
39.21	3099.28
39.22	3099.61
39.23	3099.94
39.24	3100.27
39.25	3100.6
39.26	3100.93
39.27	3101.26
39.28	3101.59
39.29	3101.91
39.3	3102.24
39.31	3102.57
39.32	3102.89
39.33	3103.22
39.34	3103.55
39.35	3103.87
39.36	3104.2
39.37	3104.52
39.38	3104.85
39.39	3105.17
39.4	3105.49
39.41	3105.82
39.42	3106.14
39.43	3106.46
39.44	3106.78
39.45	3107.1
39.46	3107.42
39.47	3107.75
39.48	3108.07
39.49	3108.39
39.5	3108.71
39.51	3109.03
39.52	3109.34
39.53	3109.66
39.54	3109.98
39.55	3110.3
39.56	3110.62
39.57	3110.93
39.58	3111.25
39.59	3111.57
39.6	3111.88
39.61	3112.2
39.62	3112.51
39.63	3112.83
39.64	3113.14
39.65	3113.46
39.66	3113.77
39.67	3114.08
39.68	3114.4
39.69	3114.71
39.7	3115.02
39.71	3115.33
39.72	3115.65
39.73	3115.96
39.74	3116.27
39.75	3116.58
39.76	3116.89
39.77	3117.2
39.78	3117.51
39.79	3117.82
39.8	3118.12
39.81	3118.43
39.82	3118.74
39.83	3119.05
39.84	3119.36
39.85	3119.66
39.86	3119.97
39.87	3120.27
39.88	3120.58
39.89	3120.88
39.9	3121.19
39.91	3121.49
39.92	3121.8
39.93	3122.1
39.94	3122.4
39.95	3122.71
39.96	3123.01
39.97	3123.31
39.98	3123.61
39.99	3123.92
40	3124.22
40.01	3124.52
40.02	3124.82
40.03	3125.12
40.04	3125.42
40.05	3125.72
40.06	3126.01
40.07	3126.31
40.08	3126.61
40.09	3126.91
40.1	3127.21
40.11	3127.5
40.12	3127.8
40.13	3128.1
40.14	3128.39
40.15	3128.69
40.16	3128.98
40.17	3129.28
40.18	3129.57
40.19	3129.86
40.2	3130.16
40.21	3130.45
40.22	3130.74
40.23	3131.04
40.24	3131.33
40.25	3131.62
40.26	3131.91
40.27	3132.2
40.28	3132.49
40.29	3132.78
40.3	3133.07
40.31	3133.36
40.32	3133.65
40.33	3133.94
40.34	3134.23
40.35	3134.51
40.36	3134.8
40.37	3135.09
40.38	3135.37
40.39	3135.66
40.4	3135.95
40.41	3136.23
40.42	3136.52
40.43	3136.8
40.44	3137.09
40.45	3137.37
40.46	3137.65
40.47	3137.94
40.48	3138.22
40.49	3138.5
40.5	3138.78
40.51	3139.07
40.52	3139.35
40.53	3139.63
40.54	3139.91
40.55	3140.19
40.56	3140.47
40.57	3140.75
40.58	3141.03
40.59	3141.3
40.6	3141.58
40.61	3141.86
40.62	3142.14
40.63	3142.41
40.64	3142.69
40.65	3142.97
40.66	3143.24
40.67	3143.52
40.68	3143.79
40.69	3144.07
40.7	3144.34
40.71	3144.62
40.72	3144.89
40.73	3145.16
40.74	3145.44
40.75	3145.71
40.76	3145.98
40.77	3146.25
40.78	3146.52
40.79	3146.79
40.8	3147.06
40.81	3147.33
40.82	3147.6
40.83	3147.87
40.84	3148.14
40.85	3148.41
40.86	3148.68
40.87	3148.95
40.88	3149.21
40.89	3149.48
40.9	3149.75
40.91	3150.01
40.92	3150.28
40.93	3150.54
40.94	3150.81
40.95	3151.07
40.96	3151.34
40.97	3151.6
40.98	3151.86
40.99	3152.13
41	3152.39
41.01	3152.65
41.02	3152.91
41.03	3153.18
41.04	3153.44
41.05	3153.7
41.06	3153.96
41.07	3154.22
41.08	3154.48
41.09	3154.74
41.1	3154.99
41.11	3155.25
41.12	3155.51
41.13	3155.77
41.14	3156.03
41.15	3156.28
41.16	3156.54
41.17	3156.79
41.18	3157.05
41.19	3157.31
41.2	3157.56
41.21	3157.81
41.22	3158.07
41.23	3158.32
41.24	3158.58
41.25	3158.83
41.26	3159.08
41.27	3159.33
41.28	3159.58
41.29	3159.84
41.3	3160.09
41.31	3160.34
41.32	3160.59
41.33	3160.84
41.34	3161.09
41.35	3161.34
41.36	3161.58
41.37	3161.83
41.38	3162.08
41.39	3162.33
41.4	3162.57
41.41	3162.82
41.42	3163.07
41.43	3163.31
41.44	3163.56
41.45	3163.8
41.46	3164.05
41.47	3164.29
41.48	3164.54
41.49	3164.78
41.5	3165.02
41.51	3165.26
41.52	3165.51
41.53	3165.75
41.54	3165.99
41.55	3166.23
41.56	3166.47
41.57	3166.71
41.58	3166.95
41.59	3167.19
41.6	3167.43
41.61	3167.67
41.62	3167.91
41.63	3168.14
41.64	3168.38
41.65	3168.62
41.66	3168.86
41.67	3169.09
41.68	3169.33
41.69	3169.56
41.7	3169.8
41.71	3170.03
41.72	3170.27
41.73	3170.5
41.74	3170.74
41.75	3170.97
41.76	3171.2
41.77	3171.43
41.78	3171.67
41.79	3171.9
41.8	3172.13
41.81	3172.36
41.82	3172.59
41.83	3172.82
41.84	3173.05
41.85	3173.28
41.86	3173.51
41.87	3173.73
41.88	3173.96
41.89	3174.19
41.9	3174.42
41.91	3174.64
41.92	3174.87
41.93	3175.1
41.94	3175.32
41.95	3175.55
41.96	3175.77
41.97	3176
41.98	3176.22
41.99	3176.44
42	3176.67
42.01	3176.89
42.02	3177.11
42.03	3177.33
42.04	3177.56
42.05	3177.78
42.06	3178
42.07	3178.22
42.08	3178.44
42.09	3178.66
42.1	3178.88
42.11	3179.1
42.12	3179.31
42.13	3179.53
42.14	3179.75
42.15	3179.97
42.16	3180.18
42.17	3180.4
42.18	3180.62
42.19	3180.83
42.2	3181.05
42.21	3181.26
42.22	3181.48
42.23	3181.69
42.24	3181.9
42.25	3182.12
42.26	3182.33
42.27	3182.54
42.28	3182.75
42.29	3182.97
42.3	3183.18
42.31	3183.39
42.32	3183.6
42.33	3183.81
42.34	3184.02
42.35	3184.23
42.36	3184.44
42.37	3184.64
42.38	3184.85
42.39	3185.06
42.4	3185.27
42.41	3185.47
42.42	3185.68
42.43	3185.89
42.44	3186.09
42.45	3186.3
42.46	3186.5
42.47	3186.71
42.48	3186.91
42.49	3187.12
42.5	3187.32
42.51	3187.52
42.52	3187.72
42.53	3187.93
42.54	3188.13
42.55	3188.33
42.56	3188.53
42.57	3188.73
42.58	3188.93
42.59	3189.13
42.6	3189.33
42.61	3189.53
42.62	3189.73
42.63	3189.92
42.64	3190.12
42.65	3190.32
42.66	3190.52
42.67	3190.71
42.68	3190.91
42.69	3191.1
42.7	3191.3
42.71	3191.49
42.72	3191.69
42.73	3191.88
42.74	3192.08
42.75	3192.27
42.76	3192.46
42.77	3192.66
42.78	3192.85
42.79	3193.04
42.8	3193.23
42.81	3193.42
42.82	3193.61
42.83	3193.8
42.84	3193.99
42.85	3194.18
42.86	3194.37
42.87	3194.56
42.88	3194.75
42.89	3194.93
42.9	3195.12
42.91	3195.31
42.92	3195.49
42.93	3195.68
42.94	3195.87
42.95	3196.05
42.96	3196.24
42.97	3196.42
42.98	3196.6
42.99	3196.79
43	3196.97
43.01	3197.15
43.02	3197.34
43.03	3197.52
43.04	3197.7
43.05	3197.88
43.06	3198.06
43.07	3198.24
43.08	3198.42
43.09	3198.6
43.1	3198.78
43.11	3198.96
43.12	3199.14
43.13	3199.32
43.14	3199.5
43.15	3199.67
43.16	3199.85
43.17	3200.03
43.18	3200.2
43.19	3200.38
43.2	3200.55
43.21	3200.73
43.22	3200.9
43.23	3201.08
43.24	3201.25
43.25	3201.42
43.26	3201.6
43.27	3201.77
43.28	3201.94
43.29	3202.11
43.3	3202.29
43.31	3202.46
43.32	3202.63
43.33	3202.8
43.34	3202.97
43.35	3203.14
43.36	3203.3
43.37	3203.47
43.38	3203.64
43.39	3203.81
43.4	3203.98
43.41	3204.14
43.42	3204.31
43.43	3204.48
43.44	3204.64
43.45	3204.81
43.46	3204.97
43.47	3205.14
43.48	3205.3
43.49	3205.46
43.5	3205.63
43.51	3205.79
43.52	3205.95
43.53	3206.12
43.54	3206.28
43.55	3206.44
43.56	3206.6
43.57	3206.76
43.58	3206.92
43.59	3207.08
43.6	3207.24
43.61	3207.4
43.62	3207.56
43.63	3207.72
43.64	3207.87
43.65	3208.03
43.66	3208.19
43.67	3208.34
43.68	3208.5
43.69	3208.66
43.7	3208.81
43.71	3208.97
43.72	3209.12
43.73	3209.28
43.74	3209.43
43.75	3209.58
43.76	3209.74
43.77	3209.89
43.78	3210.04
43.79	3210.19
43.8	3210.34
43.81	3210.5
43.82	3210.65
43.83	3210.8
43.84	3210.95
43.85	3211.1
43.86	3211.24
43.87	3211.39
43.88	3211.54
43.89	3211.69
43.9	3211.84
43.91	3211.98
43.92	3212.13
43.93	3212.28
43.94	3212.42
43.95	3212.57
43.96	3212.71
43.97	3212.86
43.98	3213
43.99	3213.15
44	3213.29
44.01	3213.43
44.02	3213.58
44.03	3213.72
44.04	3213.86
44.05	3214
44.06	3214.14
44.07	3214.28
44.08	3214.42
44.09	3214.56
44.1	3214.7
44.11	3214.84
44.12	3214.98
44.13	3215.12
44.14	3215.26
44.15	3215.4
44.16	3215.53
44.17	3215.67
44.18	3215.81
44.19	3215.94
44.2	3216.08
44.21	3216.21
44.22	3216.35
44.23	3216.48
44.24	3216.62
44.25	3216.75
44.26	3216.88
44.27	3217.02
44.28	3217.15
44.29	3217.28
44.3	3217.41
44.31	3217.54
44.32	3217.68
44.33	3217.81
44.34	3217.94
44.35	3218.07
44.36	3218.2
44.37	3218.32
44.38	3218.45
44.39	3218.58
44.4	3218.71
44.41	3218.84
44.42	3218.96
44.43	3219.09
44.44	3219.22
44.45	3219.34
44.46	3219.47
44.47	3219.59
44.48	3219.72
44.49	3219.84
44.5	3219.97
44.51	3220.09
44.52	3220.21
44.53	3220.34
44.54	3220.46
44.55	3220.58
44.56	3220.7
44.57	3220.82
44.58	3220.94
44.59	3221.06
44.6	3221.18
44.61	3221.3
44.62	3221.42
44.63	3221.54
44.64	3221.66
44.65	3221.78
44.66	3221.9
44.67	3222.01
44.68	3222.13
44.69	3222.25
44.7	3222.36
44.71	3222.48
44.72	3222.59
44.73	3222.71
44.74	3222.82
44.75	3222.94
44.76	3223.05
44.77	3223.16
44.78	3223.28
44.79	3223.39
44.8	3223.5
44.81	3223.61
44.82	3223.73
44.83	3223.84
44.84	3223.95
44.85	3224.06
44.86	3224.17
44.87	3224.28
44.88	3224.39
44.89	3224.5
44.9	3224.6
44.91	3224.71
44.92	3224.82
44.93	3224.93
44.94	3225.03
44.95	3225.14
44.96	3225.25
44.97	3225.35
44.98	3225.46
44.99	3225.56
45	3225.67
45.01	3225.77
45.02	3225.87
45.03	3225.98
45.04	3226.08
45.05	3226.18
45.06	3226.29
45.07	3226.39
45.08	3226.49
45.09	3226.59
45.1	3226.69
45.11	3226.79
45.12	3226.89
45.13	3226.99
45.14	3227.09
45.15	3227.19
45.16	3227.29
45.17	3227.39
45.18	3227.48
45.19	3227.58
45.2	3227.68
45.21	3227.77
45.22	3227.87
45.23	3227.97
45.24	3228.06
45.25	3228.16
45.26	3228.25
45.27	3228.34
45.28	3228.44
45.29	3228.53
45.3	3228.62
45.31	3228.72
45.32	3228.81
45.33	3228.9
45.34	3228.99
45.35	3229.08
45.36	3229.18
45.37	3229.27
45.38	3229.36
45.39	3229.45
45.4	3229.53
45.41	3229.62
45.42	3229.71
45.43	3229.8
45.44	3229.89
45.45	3229.98
45.46	3230.06
45.47	3230.15
45.48	3230.23
45.49	3230.32
45.5	3230.41
45.51	3230.49
45.52	3230.58
45.53	3230.66
45.54	3230.74
45.55	3230.83
45.56	3230.91
45.57	3230.99
45.58	3231.08
45.59	3231.16
45.6	3231.24
45.61	3231.32
45.62	3231.4
45.63	3231.48
45.64	3231.56
45.65	3231.64
45.66	3231.72
45.67	3231.8
45.68	3231.88
45.69	3231.96
45.7	3232.04
45.71	3232.11
45.72	3232.19
45.73	3232.27
45.74	3232.34
45.75	3232.42
45.76	3232.5
45.77	3232.57
45.78	3232.65
45.79	3232.72
45.8	3232.79
45.81	3232.87
45.82	3232.94
45.83	3233.01
45.84	3233.09
45.85	3233.16
45.86	3233.23
45.87	3233.3
45.88	3233.37
45.89	3233.44
45.9	3233.52
45.91	3233.59
45.92	3233.66
45.93	3233.72
45.94	3233.79
45.95	3233.86
45.96	3233.93
45.97	3234
45.98	3234.07
45.99	3234.13
46	3234.2
46.01	3234.27
46.02	3234.33
46.03	3234.4
46.04	3234.46
46.05	3234.53
46.06	3234.59
46.07	3234.66
46.08	3234.72
46.09	3234.78
46.1	3234.85
46.11	3234.91
46.12	3234.97
46.13	3235.03
46.14	3235.09
46.15	3235.15
46.16	3235.22
46.17	3235.28
46.18	3235.34
46.19	3235.4
46.2	3235.46
46.21	3235.51
46.22	3235.57
46.23	3235.63
46.24	3235.69
46.25	3235.75
46.26	3235.8
46.27	3235.86
46.28	3235.92
46.29	3235.97
46.3	3236.03
46.31	3236.08
46.32	3236.14
46.33	3236.19
46.34	3236.25
46.35	3236.3
46.36	3236.35
46.37	3236.41
46.38	3236.46
46.39	3236.51
46.4	3236.56
46.41	3236.61
46.42	3236.67
46.43	3236.72
46.44	3236.77
46.45	3236.82
46.46	3236.87
46.47	3236.92
46.48	3236.97
46.49	3237.01
46.5	3237.06
46.51	3237.11
46.52	3237.16
46.53	3237.21
46.54	3237.25
46.55	3237.3
46.56	3237.34
46.57	3237.39
46.58	3237.44
46.59	3237.48
46.6	3237.53
46.61	3237.57
46.62	3237.61
46.63	3237.66
46.64	3237.7
46.65	3237.74
46.66	3237.79
46.67	3237.83
46.68	3237.87
46.69	3237.91
46.7	3237.95
46.71	3237.99
46.72	3238.03
46.73	3238.07
46.74	3238.11
46.75	3238.15
46.76	3238.19
46.77	3238.23
46.78	3238.27
46.79	3238.3
46.8	3238.34
46.81	3238.38
46.82	3238.42
